Date/Time (PST),Battery Voltage (v),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2019-05-11 18:00,12.0,0.0,4.855,17.02,312.5
2019-05-11 17:00,12.01,0.0,5.315,18.05,311.9
2019-05-11 16:00,12.02,0.0,4.382,17.46,309.0
2019-05-11 15:00,12.04,0.0,3.535,15.49,306.2
2019-05-11 14:00,12.09,0.0,3.966,15.2,310.4
2019-05-11 13:00,12.23,0.0,3.722,14.54,305.7
2019-05-11 12:00,12.28,0.0,4.055,16.44,313.7
2019-05-11 11:00,12.05,0.0,3.734,11.69,318.6
2019-05-11 10:00,12.09,0.0,3.871,10.96,299.6
2019-05-11 09:00,12.36,0.0,3.136,7.599,287.5
2019-05-11 08:00,12.59,0.219,3.072,6.722,292.5
2019-05-11 07:00,12.12,0.0,1.341,5.626,259.0
2019-05-11 06:00,11.96,0.0,1.051,4.53,296.3
2019-05-11 05:00,11.94,0.0,0.479,2.265,304.3
2019-05-11 04:00,11.94,0.0,0.41,1.827,161.1
2019-05-11 03:00,11.94,0.0,0.647,2.703,284.0
2019-05-11 02:00,11.95,0.0,0.298,2.265,275.8
2019-05-11 01:00,11.95,0.0,0.567,2.85,309.7
2019-05-11 00:00,11.95,0.0,1.088,4.676,272.6
2019-05-10 23:00,11.95,0.0,2.68,4.603,284.5
2019-05-10 22:00,11.95,0.0,1.808,5.042,289.4
2019-05-10 21:00,11.96,0.0,1.566,5.553,287.6
2019-05-10 20:00,11.96,0.0,2.547,7.161,279.7
2019-05-10 19:00,11.97,0.0,1.761,8.55,299.4
2019-05-10 18:00,11.98,0.0,0.975,6.43,175.5
2019-05-10 17:00,11.99,0.0,2.483,10.38,348.2
2019-05-10 16:00,12.01,0.0,3.602,13.01,336.7
2019-05-10 15:00,12.02,0.0,2.938,12.64,337.3
2019-05-10 14:00,12.05,0.0,2.735,12.06,347.1
2019-05-10 13:00,12.17,0.0,3.358,12.57,1.374
2019-05-10 12:00,12.25,0.0,2.714,8.99,327.3
2019-05-10 11:00,12.08,0.0,3.166,6.065,307.3
2019-05-10 10:00,12.06,0.0,2.239,4.603,320.8
2019-05-10 09:00,12.15,0.073,2.1,4.019,310.9
2019-05-10 08:00,12.6,0.0,1.17,3.288,314.6
2019-05-10 07:00,12.14,0.0,0.485,3.361,4.492
2019-05-10 06:00,11.96,0.0,0.894,3.288,271.4
2019-05-10 05:00,11.95,0.0,0.077,1.534,271.6
2019-05-10 04:00,11.95,0.0,0.238,1.973,320.8
2019-05-10 03:00,11.95,0.0,0.682,1.827,311.7
2019-05-10 02:00,11.95,0.0,0.212,1.681,159.5
2019-05-10 01:00,11.95,0.0,0.24,2.265,305.4
2019-05-10 00:00,11.95,0.0,0.564,2.557,172.5
2019-05-09 23:00,11.95,0.0,0.923,2.777,296.8
2019-05-09 22:00,11.96,0.0,2.145,5.845,277.1
2019-05-09 21:00,11.96,0.0,2.643,7.672,273.9
2019-05-09 20:00,11.95,0.0,2.575,8.4,262.3
2019-05-09 19:00,11.96,0.0,1.567,7.234,307.9
2019-05-09 18:00,11.96,0.0,2.063,10.59,342.1
2019-05-09 17:00,11.97,0.0,2.582,8.62,1.857
2019-05-09 16:00,11.99,0.0,2.838,9.43,14.17
2019-05-09 15:00,12.01,0.0,2.881,8.69,4.91
2019-05-09 14:00,12.07,0.0,1.446,6.284,82.7
2019-05-09 13:00,12.2,0.0,5.754,13.88,150.3
2019-05-09 12:00,12.18,0.365,5.525,13.59,143.2
2019-05-09 11:00,12.0,2.557,8.54,15.93,131.3
2019-05-09 10:00,12.01,2.338,7.899,14.39,129.9
2019-05-09 09:00,12.05,1.242,5.618,12.64,148.7
2019-05-09 08:00,12.31,0.95,5.384,12.57,164.5
2019-05-09 07:00,12.11,1.827,6.653,11.62,169.2
2019-05-09 06:00,11.96,1.461,4.973,11.62,176.8
2019-05-09 05:00,11.96,1.461,5.786,15.12,171.4
2019-05-09 04:00,11.96,1.461,7.755,15.49,159.7
2019-05-09 03:00,11.96,3.288,10.61,19.58,159.4
2019-05-09 02:00,11.96,3.946,10.92,21.85,157.7
2019-05-09 01:00,11.96,3.069,9.96,18.56,158.9
2019-05-09 00:00,11.96,2.63,8.53,19.87,162.1
2019-05-08 23:00,11.96,0.0,2.566,9.57,162.7
2019-05-08 22:00,11.96,0.0,0.961,4.895,251.3
2019-05-08 21:00,11.96,0.0,1.977,6.576,274.9
2019-05-08 20:00,11.96,0.0,2.683,6.868,294.0
2019-05-08 19:00,11.96,0.0,1.794,9.64,304.9
2019-05-08 18:00,11.96,0.0,1.904,11.62,316.1
2019-05-08 17:00,11.96,0.0,2.452,10.52,357.8
2019-05-08 16:00,11.97,0.0,2.103,8.11,330.0
2019-05-08 15:00,12.01,0.0,1.455,8.91,0.38
2019-05-08 14:00,12.08,0.0,1.906,8.91,339.4
2019-05-08 13:00,12.13,0.0,0.903,6.357,342.0
2019-05-08 12:00,12.1,0.0,1.697,7.234,313.7
2019-05-08 11:00,11.97,0.95,3.048,6.868,305.3
2019-05-08 10:00,11.96,0.0,2.629,5.407,308.7
2019-05-08 09:00,11.96,0.0,1.669,6.503,304.7
2019-05-08 08:00,11.96,0.0,0.563,4.019,320.9
2019-05-08 07:00,11.96,0.0,0.554,5.407,287.6
2019-05-08 06:00,11.96,0.0,0.994,6.868,259.6
2019-05-08 05:00,11.96,0.0,1.479,5.626,275.6
2019-05-08 04:00,11.96,0.0,1.281,6.284,267.9
2019-05-08 03:00,11.96,0.0,1.107,6.649,273.3
2019-05-08 02:00,11.96,0.0,0.675,4.53,267.7
2019-05-08 01:00,11.96,0.0,0.995,6.357,255.5
2019-05-08 00:00,11.96,0.0,0.588,3.946,233.2
2019-05-07 23:00,11.96,0.0,0.938,5.991,242.9
2019-05-07 22:00,11.97,0.0,1.122,6.503,263.4
2019-05-07 21:00,11.97,0.0,2.051,9.35,255.1
2019-05-07 20:00,11.97,0.0,3.144,10.59,261.1
2019-05-07 19:00,11.97,0.0,2.071,8.48,286.5
2019-05-07 18:00,11.97,0.0,2.012,14.03,316.0
2019-05-07 17:00,11.97,0.0,3.194,13.37,302.3
2019-05-07 16:00,11.97,0.0,3.248,13.81,318.7
2019-05-07 15:00,11.97,0.0,3.711,14.69,306.9
2019-05-07 14:00,11.97,0.0,2.908,12.64,346.6
2019-05-07 13:00,11.97,0.0,3.276,13.52,334.3
2019-05-07 12:00,11.97,0.0,2.257,8.84,303.8
2019-05-07 11:00,11.97,0.0,2.418,8.48,289.3
2019-05-07 10:00,11.97,0.0,2.291,6.503,272.3
2019-05-07 09:00,11.97,0.0,1.439,5.772,255.4
2019-05-07 08:00,11.97,0.0,1.631,8.18,245.5
2019-05-07 07:00,11.97,0.0,1.309,5.261,264.8
2019-05-07 06:00,11.97,0.0,1.111,5.115,233.8
2019-05-07 05:00,11.97,0.0,1.653,6.503,268.1
2019-05-07 04:00,11.98,0.0,2.528,9.13,282.1
2019-05-07 03:00,11.98,0.0,2.933,8.11,276.4
2019-05-07 02:00,11.98,0.0,1.684,7.38,254.0
2019-05-07 01:00,11.98,0.0,3.415,7.307,276.3
2019-05-07 00:00,11.98,0.0,1.915,5.772,272.1
2019-05-06 23:00,11.98,0.0,1.201,5.188,303.6
2019-05-06 22:00,11.98,0.0,0.935,4.238,125.7
2019-05-06 21:00,11.98,0.0,1.716,7.234,244.5
2019-05-06 20:00,11.98,0.0,2.647,12.28,277.8
2019-05-06 19:00,11.98,0.0,1.234,7.453,247.1
2019-05-06 18:00,11.98,0.0,1.924,9.57,308.9
2019-05-06 17:00,11.98,0.0,4.211,15.2,306.3
2019-05-06 16:00,11.98,0.0,4.42,15.12,312.6
2019-05-06 15:00,11.98,0.0,3.171,14.32,329.5
2019-05-06 14:00,11.98,0.0,3.005,14.25,34.82
2019-05-06 13:00,11.98,0.0,2.486,11.33,322.2
2019-05-06 12:00,11.98,0.0,3.199,10.45,316.3
2019-05-06 11:00,11.98,0.0,3.409,9.28,309.8
2019-05-06 10:00,11.98,0.0,2.464,5.918,302.2
2019-05-06 09:00,11.98,0.0,1.384,3.653,338.4
2019-05-06 08:00,11.98,0.0,0.77,3.069,360.0
2019-05-06 07:00,11.98,0.0,0.171,1.607,20.6
2019-05-06 06:00,11.98,0.0,0.162,2.119,312.0
2019-05-06 05:00,11.98,0.0,0.755,3.288,253.8
2019-05-06 04:00,11.99,0.0,0.697,3.58,279.4
2019-05-06 03:00,11.99,0.0,0.92,3.726,262.9
2019-05-06 02:00,11.99,0.0,1.1,4.895,255.8
2019-05-06 01:00,11.99,0.0,0.925,4.895,261.6
2019-05-06 00:00,11.99,0.0,1.01,5.626,247.5
2019-05-05 23:00,11.99,0.0,0.737,5.334,256.2
2019-05-05 22:00,11.99,0.0,1.118,6.357,248.6
2019-05-05 21:00,11.99,0.0,1.367,7.014,272.8
2019-05-05 20:00,11.99,0.0,2.267,11.62,257.7
2019-05-05 19:00,11.99,0.0,1.38,7.818,273.6
2019-05-05 18:00,11.99,0.0,1.167,7.014,109.3
2019-05-05 17:00,11.99,0.0,2.263,10.01,339.2
2019-05-05 16:00,11.99,0.0,3.838,14.69,318.1
2019-05-05 15:00,11.99,0.0,3.594,14.47,327.3
2019-05-05 14:00,11.99,0.0,3.786,14.61,332.4
2019-05-05 13:00,11.99,0.0,3.172,10.89,328.6
2019-05-05 12:00,11.99,0.0,3.006,9.5,311.9
2019-05-05 11:00,11.99,0.0,3.747,10.45,312.9
2019-05-05 10:00,11.99,0.0,2.87,7.38,292.4
2019-05-05 09:00,11.99,0.0,2.929,7.307,285.2
2019-05-05 08:00,12.0,0.0,1.47,6.065,288.7
2019-05-05 07:00,12.0,0.0,0.874,5.334,47.85
2019-05-05 06:00,12.0,0.0,0.432,3.726,121.4
2019-05-05 05:00,12.0,0.0,0.844,5.626,197.8
2019-05-05 04:00,12.0,0.0,1.468,8.84,256.8
2019-05-05 03:00,12.0,0.0,2.05,11.4,262.6
2019-05-05 02:00,12.0,0.0,1.157,8.04,260.3
2019-05-05 01:00,12.0,0.0,1.408,7.234,261.0
2019-05-05 00:00,12.0,0.0,1.459,9.72,184.6
2019-05-04 23:00,12.0,0.0,1.406,9.43,133.6
2019-05-04 22:00,12.0,0.0,2.349,10.45,271.9
2019-05-04 21:00,12.0,0.0,1.998,9.72,266.5
2019-05-04 20:00,12.0,0.0,2.442,8.99,280.2
2019-05-04 19:00,12.0,0.0,1.598,9.94,255.0
2019-05-04 18:00,12.0,0.0,2.494,11.62,298.1
2019-05-04 17:00,12.0,0.0,2.633,11.98,308.5
2019-05-04 16:00,12.0,0.0,2.877,14.54,327.6
2019-05-04 15:00,12.0,0.0,2.294,12.28,1.013
2019-05-04 14:00,12.0,0.0,2.831,11.18,324.4
2019-05-04 13:00,12.0,0.0,3.17,13.59,325.6
2019-05-04 12:00,12.0,0.0,2.346,9.86,312.2
2019-05-04 11:00,12.0,0.0,3.428,7.891,290.5
2019-05-04 10:00,12.0,0.0,3.584,7.745,275.7
2019-05-04 09:00,12.01,0.0,1.9,6.722,282.0
2019-05-04 08:00,12.01,0.0,1.977,6.211,288.4
2019-05-04 07:00,12.01,0.0,1.385,5.261,300.2
2019-05-04 06:00,12.01,0.0,1.402,6.868,294.1
2019-05-04 05:00,12.01,0.0,1.23,6.138,276.9
2019-05-04 04:00,12.01,0.0,0.877,5.699,264.4
2019-05-04 03:00,12.01,0.0,0.919,6.138,258.1
2019-05-04 02:00,12.01,0.0,1.695,8.26,273.5
2019-05-04 01:00,12.01,0.0,1.589,7.964,269.1
2019-05-04 00:00,12.01,0.0,1.765,7.891,286.2
2019-05-03 23:00,12.01,0.0,1.699,7.891,283.4
2019-05-03 22:00,12.01,0.0,1.742,7.818,274.8
2019-05-03 21:00,12.01,0.0,2.564,10.59,285.7
2019-05-03 20:00,12.01,0.0,3.324,12.28,298.0
2019-05-03 19:00,12.01,0.0,3.801,11.84,291.3
2019-05-03 18:00,12.01,0.0,4.805,18.78,300.5
2019-05-03 17:00,12.01,0.0,4.284,15.64,304.9
2019-05-03 16:00,12.02,0.0,4.127,14.54,334.0
2019-05-03 15:00,12.02,0.0,3.668,14.76,324.8
2019-05-03 14:00,12.02,0.0,3.591,13.52,343.6
2019-05-03 13:00,12.02,0.0,3.086,10.45,337.3
2019-05-03 12:00,12.02,0.0,2.359,9.06,320.5
2019-05-03 11:00,12.02,0.0,1.595,6.503,312.3
2019-05-03 10:00,12.02,0.0,0.72,7.599,311.9
2019-05-03 09:00,12.02,0.0,1.379,6.722,243.2
2019-05-03 08:00,12.02,0.0,1.386,7.599,236.7
2019-05-03 07:00,12.02,0.0,0.926,6.357,182.2
2019-05-03 06:00,12.02,0.0,0.796,5.918,204.3
2019-05-03 05:00,12.02,0.0,2.036,9.64,245.9
2019-05-03 04:00,12.02,0.0,2.434,10.45,269.4
2019-05-03 03:00,12.02,0.0,2.778,11.11,288.1
2019-05-03 02:00,12.02,0.0,3.203,11.47,298.7
2019-05-03 01:00,12.02,0.0,3.148,13.23,285.1
2019-05-03 00:00,12.02,0.0,2.509,12.2,266.2
2019-05-02 23:00,12.02,0.0,3.109,21.7,285.8
2019-05-02 22:00,12.02,0.0,3.976,12.71,286.1
2019-05-02 21:00,12.03,0.0,4.907,17.97,288.2
2019-05-02 20:00,12.03,0.0,4.948,15.05,299.7
2019-05-02 19:00,12.03,0.0,4.469,15.93,288.6
2019-05-02 18:00,12.02,0.0,3.782,13.44,293.4
2019-05-02 17:00,12.02,0.0,3.834,16.59,290.2
2019-05-02 16:00,12.02,0.0,3.231,12.06,282.3
2019-05-02 15:00,12.03,0.0,4.327,15.34,298.1
2019-05-02 14:00,12.03,0.0,4.072,14.25,298.6
2019-05-02 13:00,12.03,0.0,2.639,13.23,306.8
2019-05-02 12:00,12.03,0.0,2.259,10.3,297.9
2019-05-02 11:00,12.03,0.0,1.79,8.33,299.3
2019-05-02 10:00,12.03,0.0,1.619,9.28,341.1
2019-05-02 09:00,12.03,0.0,2.159,10.08,303.6
2019-05-02 08:00,12.03,0.0,2.262,11.62,268.0
2019-05-02 07:00,12.03,0.0,3.494,15.12,261.9
2019-05-02 06:00,12.03,0.0,3.247,16.0,255.5
2019-05-02 05:00,12.03,0.0,3.13,14.76,261.4
2019-05-02 04:00,12.03,0.0,3.972,17.54,282.2
2019-05-02 03:00,12.03,0.0,4.376,17.32,275.6
2019-05-02 02:00,12.03,0.0,4.208,14.17,284.1
2019-05-02 01:00,12.04,0.0,4.248,16.88,272.0
2019-05-02 00:00,12.04,0.0,4.499,17.54,282.0
2019-05-01 23:00,12.04,0.0,6.629,21.77,290.4
2019-05-01 22:00,12.04,0.219,8.01,19.14,297.8
2019-05-01 21:00,12.04,0.0,7.044,18.56,298.2
2019-05-01 20:00,12.04,0.0,7.427,21.48,297.6
2019-05-01 19:00,12.04,0.0,5.098,17.54,292.8
2019-05-01 18:00,12.04,0.0,4.461,19.22,306.1
2019-05-01 17:00,12.04,0.0,4.777,17.68,306.1
2019-05-01 16:00,12.04,0.0,4.855,17.46,298.8
2019-05-01 15:00,12.04,0.0,4.494,20.9,311.1
2019-05-01 14:00,12.04,0.0,4.266,17.17,307.9
2019-05-01 13:00,12.04,0.0,4.109,16.81,314.8
2019-05-01 12:00,12.04,0.0,3.287,12.2,289.2
2019-05-01 11:00,12.04,0.0,3.395,14.17,301.7
2019-05-01 10:00,12.04,0.0,4.328,15.05,307.0
2019-05-01 09:00,12.04,0.0,3.449,11.91,318.4
2019-05-01 08:00,12.04,0.0,2.827,9.64,283.3
2019-05-01 07:00,12.04,0.0,2.115,6.576,284.5
2019-05-01 06:00,12.05,0.0,2.053,7.891,284.0
2019-05-01 05:00,12.05,0.0,1.164,5.188,251.9
2019-05-01 04:00,12.05,0.0,0.437,4.165,234.7
2019-05-01 03:00,12.05,0.0,1.009,5.334,269.4
2019-05-01 02:00,12.05,0.0,2.503,6.722,291.0
2019-05-01 01:00,12.05,0.0,1.864,7.599,282.0
2019-05-01 00:00,12.05,0.0,0.749,4.092,258.7
2019-04-30 23:00,12.05,0.0,1.308,7.891,265.1
2019-04-30 22:00,12.05,0.0,3.677,10.96,294.7
2019-04-30 21:00,12.05,0.0,3.873,11.11,296.0
2019-04-30 20:00,12.05,0.0,3.256,11.03,280.5
2019-04-30 19:00,12.05,0.0,3.117,13.44,295.3
2019-04-30 18:00,12.05,0.0,2.367,11.33,301.8
2019-04-30 17:00,12.05,0.0,2.827,11.11,30.08
2019-04-30 16:00,12.05,0.0,3.439,15.49,324.6
2019-04-30 15:00,12.05,0.0,4.043,16.73,318.6
2019-04-30 14:00,12.05,0.0,3.912,13.44,290.4
2019-04-30 13:00,12.05,0.0,3.615,15.86,316.6
2019-04-30 12:00,12.05,0.0,2.945,10.59,324.2
2019-04-30 11:00,12.05,0.0,2.923,9.28,159.1
2019-04-30 10:00,12.06,0.0,4.53,13.08,153.7
2019-04-30 09:00,12.05,0.292,5.709,13.23,152.1
2019-04-30 08:00,12.05,0.0,2.939,8.84,121.1
2019-04-30 07:00,12.05,0.0,2.341,4.676,124.4
2019-04-30 06:00,12.06,0.0,1.867,8.26,138.5
2019-04-30 05:00,12.06,0.365,3.498,9.86,166.8
2019-04-30 04:00,12.06,0.0,1.38,4.457,183.5
2019-04-30 03:00,12.06,0.658,6.554,12.28,168.0
2019-04-30 02:00,12.06,3.434,8.07,13.08,161.6
2019-04-30 01:00,12.06,1.461,5.953,11.33,160.6
2019-04-30 00:00,12.06,0.0,2.569,6.357,161.8
2019-04-29 23:00,12.06,0.0,2.785,5.845,161.3
2019-04-29 22:00,12.06,0.0,0.842,4.895,177.5
2019-04-29 21:00,12.06,0.0,0.969,3.653,185.5
2019-04-29 20:00,12.06,0.0,3.009,11.33,114.2
2019-04-29 19:00,12.06,0.0,2.06,10.16,336.3
2019-04-29 18:00,12.06,0.0,1.373,8.33,53.55
2019-04-29 17:00,12.06,0.0,0.561,3.507,48.85
2019-04-29 16:00,12.07,0.0,5.381,17.1,149.0
2019-04-29 15:00,12.06,0.0,6.434,16.88,154.1
2019-04-29 14:00,12.07,0.0,4.402,15.42,26.24
2019-04-29 13:00,12.07,0.0,3.841,12.42,149.3
2019-04-29 12:00,12.07,0.0,3.826,10.89,156.1
2019-04-29 11:00,12.07,0.0,5.22,12.13,159.2
2019-04-29 10:00,12.07,1.9,6.058,12.06,142.5
2019-04-29 09:00,12.07,0.658,5.092,11.76,150.0
2019-04-29 08:00,12.07,0.146,4.753,11.03,150.9
2019-04-29 07:00,12.07,1.607,6.235,11.25,163.3
2019-04-29 06:00,12.07,0.0,5.752,12.49,172.6
2019-04-29 05:00,12.07,2.046,9.22,14.83,168.8
2019-04-29 04:00,12.07,3.653,11.02,18.92,166.9
2019-04-29 03:00,12.07,3.946,10.44,15.56,167.2
2019-04-29 02:00,12.07,2.703,10.25,17.1,166.1
2019-04-29 01:00,12.07,4.092,9.1,13.88,167.7
2019-04-29 00:00,12.07,3.799,8.42,13.66,164.6
2019-04-28 23:00,12.07,4.092,8.22,13.23,156.5
2019-04-28 22:00,12.07,4.092,10.56,17.24,162.2
2019-04-28 21:00,12.07,2.85,8.32,15.05,159.5
2019-04-28 20:00,12.08,0.0,2.832,7.745,163.5
2019-04-28 19:00,12.08,0.0,1.211,5.261,294.3
2019-04-28 18:00,12.08,0.0,1.741,5.48,123.7
2019-04-28 17:00,12.08,0.0,1.163,4.384,311.7
2019-04-28 16:00,12.08,0.0,1.063,4.822,21.06
2019-04-28 15:00,12.08,0.0,3.644,9.57,144.7
2019-04-28 14:00,12.08,0.073,4.167,11.4,141.9
2019-04-28 13:00,12.08,0.0,1.752,4.457,19.15
2019-04-28 12:00,12.08,0.0,1.975,4.676,318.2
2019-04-28 11:00,12.08,0.0,1.908,4.384,320.3
2019-04-28 10:00,12.08,0.0,0.736,2.411,10.32
2019-04-28 09:00,12.08,0.0,1.025,2.63,338.6
2019-04-28 08:00,12.08,0.0,0.673,3.361,38.12
2019-04-28 07:00,12.08,0.0,0.786,4.384,268.9
2019-04-28 06:00,12.08,0.0,0.637,3.726,245.4
2019-04-28 05:00,12.08,0.0,0.906,4.384,251.1
2019-04-28 04:00,12.08,0.0,0.885,4.895,224.4
2019-04-28 03:00,12.09,0.0,0.61,4.457,196.5
2019-04-28 02:00,12.09,0.0,0.854,4.603,196.3
2019-04-28 01:00,12.09,0.0,1.589,9.13,242.6
2019-04-28 00:00,12.09,0.0,1.682,10.16,253.8
2019-04-27 23:00,12.09,0.0,1.428,8.33,232.4
2019-04-27 22:00,12.09,0.0,2.465,13.15,275.2
2019-04-27 21:00,12.09,0.0,2.017,15.42,265.2
2019-04-27 20:00,12.09,0.0,3.793,12.86,298.7
2019-04-27 19:00,12.09,0.0,3.922,23.24,306.0
2019-04-27 18:00,12.09,0.0,3.888,16.37,315.5
2019-04-27 17:00,12.09,0.0,5.43,27.18,342.5
2019-04-27 16:00,12.09,0.0,7.074,17.9,337.2
2019-04-27 15:00,12.09,0.0,8.06,24.48,335.2
2019-04-27 14:00,12.09,0.0,5.315,24.48,304.5
2019-04-27 13:00,12.09,0.0,4.975,18.41,292.1
2019-04-27 12:00,12.09,0.0,4.315,22.8,286.9
2019-04-27 11:00,12.1,0.0,4.912,14.98,293.8
2019-04-27 10:00,12.1,0.0,3.916,16.0,315.0
2019-04-27 09:00,12.1,0.0,6.669,25.65,338.7
2019-04-27 08:00,12.1,0.0,4.344,21.26,315.0
2019-04-27 07:00,12.1,0.0,5.33,22.5,276.7
2019-04-27 06:00,12.1,0.0,6.753,24.99,287.5
2019-04-27 05:00,12.1,0.0,4.605,24.92,275.4
2019-04-27 04:00,12.1,0.0,5.419,21.19,296.1
2019-04-27 03:00,12.1,0.0,4.028,14.61,288.5
2019-04-27 02:00,12.1,0.0,5.01,18.19,281.4
2019-04-27 01:00,12.1,0.0,3.927,15.86,292.3
2019-04-27 00:00,12.1,0.0,4.135,14.69,299.5
2019-04-26 23:00,12.1,0.0,6.187,18.56,286.6
2019-04-26 22:00,12.1,0.146,8.71,26.08,286.9
2019-04-26 21:00,12.1,0.219,8.4,27.55,288.6
2019-04-26 20:00,12.1,0.146,8.65,26.23,287.2
2019-04-26 19:00,12.1,0.219,7.919,26.08,286.0
2019-04-26 18:00,12.1,0.0,5.451,20.9,286.0
2019-04-26 17:00,12.1,0.0,7.051,20.17,288.5
2019-04-26 16:00,12.11,0.0,6.05,24.4,280.9
2019-04-26 15:00,12.11,0.0,5.028,16.95,283.6
2019-04-26 14:00,12.11,0.0,5.042,23.82,284.9
2019-04-26 13:00,12.11,0.0,6.015,17.46,290.9
2019-04-26 12:00,12.11,0.0,4.918,18.49,293.0
2019-04-26 11:00,12.11,0.0,2.756,11.98,318.9
2019-04-26 10:00,12.11,0.0,2.774,14.17,256.9
2019-04-26 09:00,12.11,0.0,2.53,9.28,236.9
2019-04-26 08:00,12.11,0.0,2.211,9.5,244.5
2019-04-26 07:00,12.11,0.0,1.803,10.74,228.6
2019-04-26 06:00,12.11,0.0,1.863,9.5,265.6
2019-04-26 05:00,12.11,0.0,2.644,11.03,261.6
2019-04-26 04:00,12.11,0.0,2.717,12.42,288.6
2019-04-26 03:00,12.11,0.0,4.419,13.08,324.5
2019-04-26 02:00,12.11,0.0,4.049,14.54,316.1
2019-04-26 01:00,12.11,0.0,1.352,6.211,245.2
2019-04-26 00:00,12.11,0.0,1.145,5.626,239.8
2019-04-25 23:00,12.11,0.0,1.181,7.599,246.6
2019-04-25 22:00,12.11,0.0,0.843,7.599,238.6
2019-04-25 21:00,12.11,0.0,0.873,5.261,266.7
2019-04-25 20:00,12.12,0.0,0.66,4.822,250.7
2019-04-25 19:00,12.12,0.0,1.033,4.969,266.3
2019-04-25 18:00,12.12,0.0,0.72,3.58,299.3
2019-04-25 17:00,12.12,0.0,0.837,4.676,304.9
2019-04-25 16:00,12.12,0.0,1.309,8.91,349.2
2019-04-25 15:00,12.12,0.0,1.775,6.138,52.35
2019-04-25 14:00,12.12,0.0,3.292,8.26,99.1
2019-04-25 13:00,12.12,1.973,6.745,14.47,144.9
2019-04-25 12:00,12.12,3.361,8.54,13.96,136.0
2019-04-25 11:00,12.12,4.019,9.97,15.64,134.9
2019-04-25 10:00,12.12,2.703,8.97,17.02,148.4
2019-04-25 09:00,12.12,2.777,9.22,16.88,157.3
2019-04-25 08:00,12.12,1.534,5.973,12.71,156.3
2019-04-25 07:00,12.12,0.0,3.584,10.3,177.4
2019-04-25 06:00,12.13,0.95,3.106,9.79,188.3
2019-04-25 05:00,12.13,1.023,3.253,8.33,192.5
2019-04-25 04:00,12.13,1.023,4.678,11.33,180.8
2019-04-25 03:00,12.13,0.0,1.254,5.918,177.7
2019-04-25 02:00,12.13,0.0,0.857,3.215,202.0
2019-04-25 01:00,12.13,0.0,1.792,5.334,268.3
2019-04-25 00:00,12.13,0.0,1.595,4.53,261.9
2019-04-24 23:00,12.13,0.0,1.416,4.092,262.4
2019-04-24 22:00,12.13,0.0,0.766,4.457,255.8
2019-04-24 21:00,12.13,0.0,1.111,6.43,265.0
2019-04-24 20:00,12.13,0.0,1.557,5.772,287.2
2019-04-24 19:00,12.13,0.0,1.422,10.59,252.5
2019-04-24 18:00,12.13,0.0,1.574,9.5,325.9
2019-04-24 17:00,12.13,0.0,2.052,10.81,325.1
2019-04-24 16:00,12.13,0.0,3.839,12.2,312.4
2019-04-24 15:00,12.13,0.0,3.415,13.37,314.1
2019-04-24 14:00,12.13,0.0,2.489,10.67,305.1
2019-04-24 13:00,12.14,0.0,3.484,9.79,311.1
2019-04-24 12:00,12.14,0.0,3.913,10.45,300.7
2019-04-24 11:00,12.14,0.0,3.394,9.86,306.2
2019-04-24 10:00,12.14,0.0,2.314,7.161,311.2
2019-04-24 09:00,12.14,0.0,1.885,10.16,314.8
2019-04-24 08:00,12.14,0.0,1.001,4.676,329.2
2019-04-24 07:00,12.14,0.0,0.588,4.603,238.4
2019-04-24 06:00,12.14,0.0,1.553,8.69,274.8
2019-04-24 05:00,12.14,0.0,3.168,11.69,282.9
2019-04-24 04:00,12.14,0.0,4.96,17.76,291.3
2019-04-24 03:00,12.14,0.0,5.148,14.39,292.2
2019-04-24 02:00,12.14,0.0,3.706,19.51,282.6
2019-04-24 01:00,12.14,0.0,3.333,15.56,275.7
2019-04-24 00:00,12.14,0.0,3.763,14.1,275.7
2019-04-23 23:00,12.14,0.0,4.684,15.12,289.2
2019-04-23 22:00,12.14,0.0,4.86,15.42,278.8
2019-04-23 21:00,12.15,0.0,5.399,16.51,287.9
2019-04-23 20:00,12.15,0.0,5.665,19.36,298.0
2019-04-23 19:00,12.15,0.0,7.087,20.6,301.5
2019-04-23 18:00,12.15,0.0,6.993,20.24,303.8
2019-04-23 17:00,12.15,0.0,6.795,21.12,301.7
2019-04-23 16:00,12.15,0.0,6.835,21.92,294.7
2019-04-23 15:00,12.15,0.0,6.759,22.72,293.8
2019-04-23 14:00,12.15,0.0,6.959,25.21,302.1
2019-04-23 13:00,12.15,0.0,6.599,22.58,305.1
2019-04-23 12:00,12.15,0.0,6.232,21.26,297.7
2019-04-23 11:00,12.15,0.0,6.547,23.38,296.2
2019-04-23 10:00,12.15,0.0,5.884,21.34,291.0
2019-04-23 09:00,12.15,0.0,4.895,22.65,290.6
2019-04-23 08:00,12.15,0.0,3.268,14.25,271.8
2019-04-23 07:00,12.16,0.0,2.336,13.96,235.7
2019-04-23 06:00,12.16,0.0,4.808,20.17,289.7
2019-04-23 05:00,12.16,0.0,4.02,18.27,279.9
2019-04-23 04:00,12.16,0.0,3.885,19.0,275.2
2019-04-23 03:00,12.16,0.0,4.404,20.97,277.8
2019-04-23 02:00,12.16,0.0,2.907,15.64,261.3
