Date/Time (PST),Battery Voltage (v),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2018-10-29 15:00,12.64,0.0,1.069,6.503,330.0
2018-10-29 14:00,12.73,0.0,0.928,6.576,39.74
2018-10-29 13:00,12.7,0.0,0.977,6.649,60.77
2018-10-29 12:00,12.65,0.0,1.328,10.3,228.9
2018-10-29 11:00,12.57,0.0,0.212,5.845,278.4
2018-10-29 10:00,12.51,0.0,0.0,0.0,0.0
2018-10-29 09:00,12.5,0.0,0.0,0.0,0.0
2018-10-29 08:00,12.48,0.0,0.0,0.0,0.0
2018-10-29 07:00,12.48,0.0,0.0,0.0,0.0
2018-10-29 06:00,12.48,0.0,0.0,0.0,0.0
2018-10-29 05:00,12.48,0.0,0.0,0.0,0.0
2018-10-29 04:00,12.48,0.0,0.0,0.0,0.0
2018-10-29 03:00,12.48,0.0,0.0,0.0,0.0
2018-10-29 02:00,12.48,0.0,0.0,0.0,0.0
2018-10-29 01:00,12.48,0.0,0.0,0.0,0.0
2018-10-29 00:00,12.48,0.0,0.054,3.069,273.3
2018-10-28 23:00,12.49,0.0,0.4,5.334,205.4
2018-10-28 22:00,12.49,0.0,0.569,4.969,202.4
2018-10-28 21:00,12.49,0.0,0.701,4.822,189.6
2018-10-28 20:00,12.49,0.0,0.448,5.699,149.6
2018-10-28 19:00,12.49,0.0,1.854,16.22,241.2
2018-10-28 18:00,12.5,0.0,2.425,15.05,267.4
2018-10-28 17:00,12.5,0.0,1.657,8.69,248.4
2018-10-28 16:00,12.53,0.0,1.55,13.66,226.6
2018-10-28 15:00,12.55,0.0,1.448,9.06,200.7
2018-10-28 14:00,12.55,0.0,1.081,11.76,141.1
2018-10-28 13:00,12.54,0.0,0.027,3.946,257.6
2018-10-28 12:00,12.55,0.0,0.0,0.0,0.0
2018-10-28 11:00,12.56,0.0,1.184,10.38,147.2
2018-10-28 10:00,12.65,0.0,2.816,21.7,273.8
2018-10-28 09:00,12.62,0.0,2.243,11.54,274.3
2018-10-28 08:00,12.57,0.0,3.547,23.38,292.1
2018-10-28 07:00,12.59,0.0,2.841,14.39,284.6
2018-10-28 06:00,12.6,0.0,3.581,17.68,302.3
2018-10-28 05:00,12.62,0.0,2.486,20.68,301.1
2018-10-28 04:00,12.64,0.0,1.257,5.553,244.7
2018-10-28 03:00,12.66,0.0,2.619,8.33,202.5
2018-10-28 02:00,12.67,0.0,2.585,7.891,206.7
2018-10-28 01:00,12.69,0.0,6.809,18.56,171.0
2018-10-28 00:00,12.7,2.703,9.46,18.56,171.8
2018-10-27 23:00,12.72,5.991,14.54,24.11,166.7
2018-10-27 22:00,12.73,3.726,13.23,21.48,169.6
2018-10-27 21:00,12.74,3.434,13.54,22.43,166.7
2018-10-27 20:00,12.76,3.434,9.28,18.49,158.3
2018-10-27 19:00,12.77,3.799,11.68,20.68,157.2
2018-10-27 18:00,12.79,3.361,10.22,19.73,159.5
2018-10-27 17:00,12.81,2.484,8.29,19.14,159.7
2018-10-27 16:00,12.86,4.384,11.41,21.34,157.8
2018-10-27 15:00,12.93,2.119,11.12,21.12,159.7
2018-10-27 14:00,13.03,4.603,11.81,26.45,145.8
2018-10-27 13:00,13.14,2.996,9.82,19.44,159.6
2018-10-27 12:00,13.28,3.507,12.12,23.31,157.7
2018-10-27 11:00,13.84,6.065,14.56,22.21,161.7
2018-10-27 10:00,13.6,3.58,10.62,18.34,167.0
2018-10-27 09:00,13.46,2.703,11.74,18.92,167.8
2018-10-27 08:00,13.04,1.242,6.878,19.58,175.3
2018-10-27 07:00,12.51,1.461,6.478,16.51,181.0
2018-10-27 06:00,12.51,0.0,2.743,8.18,172.2
2018-10-27 05:00,12.51,0.0,4.216,14.25,172.2
2018-10-27 04:00,12.51,0.0,0.765,5.115,186.0
2018-10-27 03:00,12.51,0.0,1.505,6.357,191.9
2018-10-27 02:00,12.51,0.0,1.025,6.065,245.3
2018-10-27 01:00,12.51,0.0,2.3,10.3,269.7
2018-10-27 00:00,12.52,0.0,3.028,14.61,299.2
2018-10-26 23:00,12.52,0.0,4.469,14.98,306.9
2018-10-26 22:00,12.51,0.0,6.414,15.56,300.6
2018-10-26 21:00,12.52,0.0,4.66,17.17,313.8
2018-10-26 20:00,12.52,0.0,7.737,22.29,296.9
2018-10-26 19:00,12.52,0.0,7.359,25.79,293.1
2018-10-26 18:00,12.52,0.0,7.232,21.63,296.9
2018-10-26 17:00,12.53,0.0,5.33,23.53,292.8
2018-10-26 16:00,12.58,0.0,8.42,27.84,293.7
2018-10-26 15:00,12.65,0.0,8.59,31.35,295.3
2018-10-26 14:00,12.68,0.073,10.33,26.01,297.9
2018-10-26 13:00,12.72,0.0,10.66,37.34,299.6
2018-10-26 12:00,12.75,0.073,13.23,32.66,307.2
2018-10-26 11:00,12.71,0.0,8.31,29.15,289.1
2018-10-26 10:00,12.68,0.0,4.571,22.43,247.2
2018-10-26 09:00,12.62,0.0,4.645,21.92,253.0
2018-10-26 08:00,12.55,0.0,2.464,14.39,137.8
2018-10-26 07:00,12.52,0.0,2.873,17.39,218.1
2018-10-26 06:00,12.52,0.0,3.115,13.81,293.9
2018-10-26 05:00,12.52,0.0,1.397,10.96,311.5
2018-10-26 04:00,12.52,0.0,3.064,12.71,183.3
2018-10-26 03:00,12.52,1.023,6.409,13.08,168.7
2018-10-26 02:00,12.52,0.0,5.579,10.16,166.4
2018-10-26 01:00,12.52,0.0,4.548,16.73,180.3
2018-10-26 00:00,12.52,0.0,2.602,8.18,181.1
2018-10-25 23:00,12.52,0.0,1.06,6.722,178.5
2018-10-25 22:00,12.52,0.0,0.995,4.238,209.3
2018-10-25 21:00,12.52,0.0,0.454,5.115,168.7
2018-10-25 20:00,12.52,0.0,0.364,4.457,126.2
2018-10-25 19:00,12.52,0.0,0.333,3.653,157.1
2018-10-25 18:00,12.52,0.0,0.772,9.35,127.5
2018-10-25 17:00,12.52,0.0,0.776,4.822,146.2
2018-10-25 16:00,12.54,0.0,0.745,6.357,108.7
2018-10-25 15:00,12.55,0.0,0.847,7.526,147.3
2018-10-25 14:00,12.56,0.0,0.85,6.43,0.136
2018-10-25 13:00,12.57,0.0,0.059,1.388,188.7
2018-10-25 12:00,12.61,0.0,0.34,4.457,315.9
2018-10-25 11:00,12.67,0.0,1.922,9.72,203.1
2018-10-25 10:00,12.6,0.0,3.023,10.38,186.3
2018-10-25 09:00,12.59,0.0,4.099,10.59,174.4
2018-10-25 08:00,12.54,0.0,1.557,4.822,194.0
2018-10-25 07:00,12.53,0.0,1.505,4.165,220.0
2018-10-25 06:00,12.53,0.0,0.91,4.969,185.6
2018-10-25 05:00,12.53,0.0,0.668,3.799,176.1
2018-10-25 04:00,12.53,0.0,0.974,4.749,291.6
2018-10-25 03:00,12.53,0.0,2.066,11.33,277.1
2018-10-25 02:00,12.53,0.0,1.286,7.307,275.7
2018-10-25 01:00,12.53,0.0,1.958,8.77,297.3
2018-10-25 00:00,12.54,0.0,1.557,8.11,289.6
2018-10-24 23:00,12.54,0.0,1.071,5.772,292.0
2018-10-24 22:00,12.54,0.0,1.497,12.86,274.0
2018-10-24 21:00,12.54,0.0,1.68,6.576,287.0
2018-10-24 20:00,12.54,0.0,0.609,4.457,287.2
2018-10-24 19:00,12.54,0.0,0.771,4.092,274.5
2018-10-24 18:00,12.56,0.0,1.257,4.822,263.2
2018-10-24 17:00,12.61,0.0,1.398,8.11,270.7
2018-10-24 16:00,12.7,0.0,1.235,8.55,289.9
2018-10-24 15:00,12.74,0.0,0.608,6.211,297.3
2018-10-24 14:00,12.79,0.0,1.047,6.795,345.8
2018-10-24 13:00,12.88,0.0,1.208,5.772,0.031
2018-10-24 12:00,12.84,0.0,1.323,5.261,333.7
2018-10-24 11:00,12.82,0.0,0.621,2.923,88.2
2018-10-24 10:00,12.68,0.0,0.627,5.188,21.25
2018-10-24 09:00,12.63,0.0,0.704,4.311,343.8
2018-10-24 08:00,12.58,0.0,0.537,4.019,318.3
2018-10-24 07:00,12.55,0.0,1.612,8.84,295.4
2018-10-24 06:00,12.55,0.0,1.385,8.84,279.7
2018-10-24 05:00,12.56,0.0,0.608,4.676,195.7
2018-10-24 04:00,12.56,0.0,0.703,9.43,287.0
2018-10-24 03:00,12.57,0.0,1.387,10.3,291.4
2018-10-24 02:00,12.58,0.0,1.218,5.772,286.7
2018-10-24 01:00,12.6,0.0,1.604,8.99,281.2
2018-10-24 00:00,12.62,0.0,1.486,9.86,237.7
2018-10-23 23:00,12.64,0.0,1.573,8.55,267.7
2018-10-23 22:00,12.67,0.0,2.062,10.67,294.0
2018-10-23 21:00,12.69,0.0,1.191,9.13,290.5
2018-10-23 20:00,12.71,0.0,2.023,8.91,290.1
2018-10-23 19:00,12.73,0.0,1.892,9.79,265.5
2018-10-23 18:00,12.76,0.0,1.823,9.35,293.8
2018-10-23 17:00,12.8,0.0,2.719,17.1,283.7
2018-10-23 16:00,12.86,0.0,1.668,5.991,306.3
2018-10-23 15:00,12.93,0.0,0.991,4.603,299.5
2018-10-23 14:00,13.03,0.0,0.559,4.822,327.0
2018-10-23 13:00,13.26,0.0,0.628,4.165,170.2
2018-10-23 12:00,13.19,0.877,3.544,10.52,182.7
2018-10-23 11:00,13.79,1.9,8.76,14.61,167.3
2018-10-23 10:00,13.8,3.58,9.08,14.98,163.4
2018-10-23 09:00,13.85,3.288,11.07,17.02,165.0
2018-10-23 08:00,13.28,3.434,10.41,18.27,168.7
2018-10-23 07:00,12.56,3.142,10.51,17.24,171.2
2018-10-23 06:00,12.56,3.653,10.82,19.36,170.1
2018-10-23 05:00,12.56,2.411,9.58,18.27,172.1
2018-10-23 04:00,12.57,2.265,6.595,15.2,177.9
2018-10-23 03:00,12.58,1.973,6.668,16.0,180.5
2018-10-23 02:00,12.59,1.461,5.238,13.59,182.0
2018-10-23 01:00,12.6,1.9,6.138,16.15,178.5
2018-10-23 00:00,12.62,1.242,4.646,11.4,183.3
2018-10-22 23:00,12.64,2.85,6.628,13.23,177.8
2018-10-22 22:00,12.66,2.557,8.5,16.0,172.6
2018-10-22 21:00,12.69,3.288,10.11,15.86,170.4
2018-10-22 20:00,12.71,3.726,10.11,15.27,167.9
2018-10-22 19:00,12.73,3.58,9.86,15.34,165.4
2018-10-22 18:00,12.75,2.557,7.474,13.88,155.2
2018-10-22 17:00,12.79,2.703,10.42,17.39,160.4
2018-10-22 16:00,12.85,3.215,10.94,16.44,169.1
2018-10-22 15:00,12.92,3.726,10.69,16.15,167.9
2018-10-22 14:00,12.95,4.822,11.7,19.0,161.5
2018-10-22 13:00,13.38,4.603,11.3,17.68,160.2
2018-10-22 12:00,13.3,3.873,10.08,20.82,159.3
2018-10-22 11:00,13.8,5.042,11.46,17.02,164.8
2018-10-22 10:00,13.86,4.895,11.79,19.8,161.5
2018-10-22 09:00,13.84,4.457,11.1,17.97,165.7
2018-10-22 08:00,13.63,2.338,8.71,17.17,170.5
2018-10-22 07:00,12.57,2.85,11.0,18.27,166.8
2018-10-22 06:00,12.57,3.142,10.55,18.12,168.7
2018-10-22 05:00,12.58,2.338,7.491,15.2,176.8
2018-10-22 04:00,12.58,1.973,6.625,14.91,175.8
2018-10-22 03:00,12.6,2.338,7.383,14.91,172.2
2018-10-22 02:00,12.61,0.219,7.581,15.86,169.6
2018-10-22 01:00,12.63,1.754,5.892,13.44,178.2
2018-10-22 00:00,12.65,1.607,6.632,15.34,174.9
2018-10-21 23:00,12.67,1.9,8.36,16.0,169.8
2018-10-21 22:00,12.69,2.265,8.82,13.66,167.3
2018-10-21 21:00,12.71,3.142,9.87,15.12,167.2
2018-10-21 20:00,12.73,1.9,9.54,14.69,166.2
2018-10-21 19:00,12.75,1.315,6.463,13.96,173.8
2018-10-21 18:00,12.77,1.388,5.344,12.86,179.2
2018-10-21 17:00,12.83,1.607,5.97,13.52,177.9
2018-10-21 16:00,13.21,1.315,6.453,13.74,175.4
2018-10-21 15:00,13.17,1.534,5.681,13.88,177.6
2018-10-21 14:00,12.91,1.388,6.547,14.54,175.9
2018-10-21 13:00,13.35,3.215,9.16,15.42,157.1
2018-10-21 12:00,13.31,4.019,9.76,17.46,156.3
2018-10-21 11:00,13.82,3.434,9.41,15.49,160.2
2018-10-21 10:00,13.84,3.58,9.13,15.42,162.6
2018-10-21 09:00,13.84,3.507,8.23,14.69,167.8
2018-10-21 08:00,13.67,4.457,10.76,17.32,163.5
2018-10-21 07:00,12.57,4.092,10.28,17.61,164.4
2018-10-21 06:00,12.57,1.534,8.04,17.1,167.9
2018-10-21 05:00,12.57,3.946,11.02,19.14,168.0
2018-10-21 04:00,12.58,3.58,11.0,19.07,169.6
2018-10-21 03:00,12.58,2.777,10.93,20.17,170.2
2018-10-21 02:00,12.59,2.557,9.23,18.71,172.0
2018-10-21 01:00,12.6,2.338,8.86,18.63,177.6
2018-10-21 00:00,12.61,3.288,9.39,18.19,173.2
2018-10-20 23:00,12.63,2.996,11.33,19.36,172.1
2018-10-20 22:00,12.65,2.557,9.01,18.49,176.2
2018-10-20 21:00,12.67,2.119,6.739,16.0,183.3
2018-10-20 20:00,12.69,2.192,5.496,12.71,185.9
2018-10-20 19:00,12.71,0.0,3.497,9.13,203.9
2018-10-20 18:00,12.73,0.0,2.784,10.16,190.0
2018-10-20 17:00,12.77,0.0,1.364,4.238,173.7
2018-10-20 16:00,12.81,0.0,0.895,2.119,140.6
2018-10-20 15:00,12.84,0.0,0.379,2.85,99.3
2018-10-20 14:00,12.91,0.0,0.372,2.85,83.9
2018-10-20 13:00,13.31,0.0,0.822,4.749,140.3
2018-10-20 12:00,13.26,0.0,0.461,2.777,135.8
2018-10-20 11:00,13.56,0.0,1.027,2.996,134.0
2018-10-20 10:00,13.64,0.0,0.305,1.9,122.9
2018-10-20 09:00,13.65,0.0,0.167,1.973,102.5
2018-10-20 08:00,13.63,0.0,0.165,3.142,240.4
2018-10-20 07:00,12.6,0.0,0.627,3.434,264.7
2018-10-20 06:00,12.58,0.0,1.643,4.238,286.1
2018-10-20 05:00,12.58,0.0,0.387,1.681,348.7
2018-10-20 04:00,12.59,0.0,0.217,1.973,353.8
2018-10-20 03:00,12.59,0.0,0.023,0.804,2.425
2018-10-20 02:00,12.6,0.0,0.038,0.804,153.9
2018-10-20 01:00,12.6,0.0,0.232,1.681,162.7
2018-10-20 00:00,12.62,0.0,0.526,2.265,162.1
2018-10-19 23:00,12.63,0.0,0.276,1.973,161.6
2018-10-19 22:00,12.65,0.0,0.178,1.461,137.9
2018-10-19 21:00,12.67,0.0,0.474,3.873,199.4
2018-10-19 20:00,12.69,0.0,0.659,3.434,302.3
2018-10-19 19:00,12.71,0.0,1.753,5.918,209.4
2018-10-19 18:00,12.74,0.0,2.45,6.43,215.7
2018-10-19 17:00,12.77,0.731,3.575,6.941,215.6
2018-10-19 16:00,12.81,0.438,3.337,7.087,214.6
2018-10-19 15:00,12.85,1.315,4.402,6.868,209.1
2018-10-19 14:00,12.91,0.95,3.322,6.211,209.2
2018-10-19 13:00,13.32,1.096,3.577,9.21,192.9
2018-10-19 12:00,13.28,1.681,4.956,11.54,186.1
2018-10-19 11:00,13.76,0.658,5.264,12.35,190.9
2018-10-19 10:00,13.81,1.754,5.036,12.35,190.8
2018-10-19 09:00,13.76,2.192,4.587,10.67,191.9
2018-10-19 08:00,13.63,0.731,3.961,9.43,197.6
2018-10-19 07:00,12.62,0.0,2.04,5.407,179.6
2018-10-19 06:00,12.6,0.0,3.45,8.62,206.0
2018-10-19 05:00,12.6,0.0,1.575,6.138,242.8
2018-10-19 04:00,12.61,0.0,2.623,7.161,211.1
2018-10-19 03:00,12.62,0.0,1.185,3.799,283.3
2018-10-19 02:00,12.64,0.0,1.908,6.43,178.3
2018-10-19 01:00,12.65,0.0,1.13,4.019,164.9
2018-10-19 00:00,12.67,0.0,0.848,3.434,178.6
2018-10-18 23:00,12.69,0.0,0.761,2.923,284.7
2018-10-18 22:00,12.7,0.0,1.485,2.777,285.7
2018-10-18 21:00,12.72,0.0,2.584,5.553,280.3
2018-10-18 20:00,12.74,0.0,0.47,3.434,245.5
2018-10-18 19:00,12.76,0.0,0.631,4.822,239.2
2018-10-18 18:00,12.79,0.0,0.715,3.434,239.5
2018-10-18 17:00,12.85,0.0,0.24,2.703,275.4
2018-10-18 16:00,13.04,0.0,0.648,4.749,284.1
2018-10-18 15:00,13.11,0.0,0.876,4.969,259.3
2018-10-18 14:00,13.01,0.0,0.805,6.722,244.7
2018-10-18 13:00,13.42,0.0,1.175,6.065,279.4
2018-10-18 12:00,13.55,0.0,0.831,4.895,251.7
2018-10-18 11:00,13.69,0.0,0.807,6.284,249.3
2018-10-18 10:00,13.75,0.0,1.02,5.991,227.8
2018-10-18 09:00,13.64,0.0,1.387,5.991,261.2
2018-10-18 08:00,13.56,0.0,0.736,4.676,250.9
2018-10-18 07:00,12.62,0.0,1.64,6.722,267.8
2018-10-18 06:00,12.6,0.0,1.943,7.014,264.4
2018-10-18 05:00,12.61,0.0,1.596,5.991,256.3
2018-10-18 04:00,12.62,0.0,1.385,6.649,281.1
2018-10-18 03:00,12.63,0.0,1.162,4.384,258.3
2018-10-18 02:00,12.64,0.0,1.566,4.238,266.3
2018-10-18 01:00,12.66,0.0,1.389,4.603,274.1
2018-10-18 00:00,12.68,0.0,0.589,2.63,306.8
2018-10-17 23:00,12.69,0.0,0.726,2.338,328.8
2018-10-17 22:00,12.71,0.0,0.906,2.777,311.5
2018-10-17 21:00,12.73,0.0,1.072,4.019,122.6
2018-10-17 20:00,12.74,0.658,4.169,8.62,195.1
2018-10-17 19:00,12.76,0.877,3.933,10.96,184.8
2018-10-17 18:00,12.79,1.973,4.924,13.37,184.8
2018-10-17 17:00,12.86,2.046,6.968,14.39,175.2
2018-10-17 16:00,13.24,2.85,9.73,15.93,170.0
2018-10-17 15:00,13.28,2.411,8.76,15.64,170.4
2018-10-17 14:00,12.94,3.653,10.25,16.66,167.4
2018-10-17 13:00,13.46,4.019,9.58,16.73,160.1
2018-10-17 12:00,13.3,4.238,10.97,17.1,161.6
2018-10-17 11:00,13.84,3.288,9.94,15.86,169.6
2018-10-17 10:00,13.87,1.9,6.864,15.78,177.6
2018-10-17 09:00,13.85,1.461,5.778,13.74,180.1
2018-10-17 08:00,13.8,2.192,5.784,13.52,181.4
2018-10-17 07:00,12.64,0.731,4.976,10.45,186.0
2018-10-17 06:00,12.61,2.119,5.169,12.57,182.0
2018-10-17 05:00,12.61,0.804,3.789,10.3,189.5
2018-10-17 04:00,12.62,1.023,4.297,11.11,187.2
2018-10-17 03:00,12.63,0.804,4.439,11.33,182.4
2018-10-17 02:00,12.65,1.681,4.613,10.45,186.3
2018-10-17 01:00,12.66,1.242,5.946,12.35,175.7
2018-10-17 00:00,12.68,1.242,5.766,14.32,174.7
2018-10-16 23:00,12.69,1.9,5.837,13.81,177.4
2018-10-16 22:00,12.71,1.461,5.349,13.44,180.2
2018-10-16 21:00,12.73,0.95,3.919,11.91,184.9
2018-10-16 20:00,12.75,1.315,4.347,11.54,180.3
2018-10-16 19:00,12.77,1.169,4.058,11.25,183.3
2018-10-16 18:00,12.8,2.046,5.593,13.01,183.0
2018-10-16 17:00,12.87,2.923,9.87,15.49,164.4
2018-10-16 16:00,13.25,2.046,8.96,16.07,170.9
2018-10-16 15:00,13.41,3.434,9.41,16.0,166.3
2018-10-16 14:00,12.95,4.749,10.38,15.49,164.1
2018-10-16 13:00,13.48,3.215,8.89,13.96,168.0
2018-10-16 12:00,13.29,1.461,6.022,13.52,174.3
2018-10-16 11:00,13.68,0.658,3.184,9.28,178.2
2018-10-16 10:00,13.7,0.0,2.861,9.06,182.6
2018-10-16 09:00,13.65,0.0,1.52,6.503,195.6
2018-10-16 08:00,13.71,0.0,0.682,3.726,271.8
2018-10-16 07:00,12.66,0.0,1.145,4.019,226.5
2018-10-16 06:00,12.62,0.0,0.884,5.553,175.0
2018-10-16 05:00,12.63,0.0,2.798,8.4,171.5
2018-10-16 04:00,12.64,0.219,3.527,8.04,190.6
2018-10-16 03:00,12.65,0.0,3.516,8.04,199.0
2018-10-16 02:00,12.67,0.0,3.679,11.91,179.1
2018-10-16 01:00,12.68,0.0,2.764,8.48,208.6
2018-10-16 00:00,12.7,0.0,2.69,6.795,177.7
2018-10-15 23:00,12.71,0.0,2.075,6.941,197.6
2018-10-15 22:00,12.73,0.0,2.009,6.357,186.1
2018-10-15 21:00,12.74,0.292,3.296,8.69,191.6
2018-10-15 20:00,12.76,0.511,3.544,10.23,187.7
2018-10-15 19:00,12.78,0.0,3.568,8.91,178.5
2018-10-15 18:00,12.82,0.585,3.752,8.69,190.9
2018-10-15 17:00,12.9,0.438,3.646,10.89,192.1
2018-10-15 16:00,13.29,0.95,4.36,12.93,182.2
2018-10-15 15:00,13.6,1.242,4.896,11.84,181.2
2018-10-15 14:00,12.96,1.681,5.868,14.54,176.6
2018-10-15 13:00,13.55,2.119,8.63,13.88,168.0
2018-10-15 12:00,13.32,2.338,8.64,15.42,169.7
2018-10-15 11:00,13.72,1.9,6.795,16.44,176.5
2018-10-15 10:00,13.73,0.0,3.469,10.38,170.6
2018-10-15 09:00,13.73,0.0,0.952,5.261,184.7
2018-10-15 08:00,13.74,0.0,1.774,7.087,191.9
2018-10-15 07:00,12.7,0.0,0.888,5.699,180.5
2018-10-15 06:00,12.63,0.0,0.612,3.361,337.5
2018-10-15 05:00,12.65,0.0,1.434,5.407,181.5
2018-10-15 04:00,12.66,0.0,0.542,2.557,161.3
2018-10-15 03:00,12.67,0.0,0.911,2.85,163.9
2018-10-15 02:00,12.69,0.365,1.953,4.311,157.1
2018-10-15 01:00,12.7,0.0,2.347,5.772,174.9
2018-10-15 00:00,12.71,1.023,3.514,8.4,184.6
2018-10-14 23:00,12.73,0.0,2.852,7.964,193.0
2018-10-14 22:00,12.74,0.0,1.616,4.969,166.5
2018-10-14 21:00,12.75,0.0,1.998,7.745,169.9
2018-10-14 20:00,12.77,0.146,3.056,6.284,166.8
2018-10-14 19:00,12.8,0.0,3.4,7.307,174.2
2018-10-14 18:00,12.83,0.877,3.172,9.43,184.5
2018-10-14 17:00,12.92,0.0,3.781,10.81,188.1
2018-10-14 16:00,13.32,0.365,3.931,10.52,186.4
2018-10-14 15:00,13.66,0.877,5.395,12.49,176.0
2018-10-14 14:00,12.98,0.804,5.364,10.67,167.9
2018-10-14 13:00,13.75,2.557,8.91,14.83,159.6
2018-10-14 12:00,13.42,2.85,8.02,13.88,155.6
2018-10-14 11:00,14.03,2.119,7.362,13.52,151.7
2018-10-14 10:00,14.08,2.923,8.15,15.2,156.1
2018-10-14 09:00,14.04,1.315,6.386,15.42,166.9
2018-10-14 08:00,14.11,0.0,3.285,8.91,175.3
2018-10-14 07:00,12.77,0.95,3.999,8.84,175.5
2018-10-14 06:00,12.62,0.731,4.418,8.99,172.2
2018-10-14 05:00,12.63,1.461,5.401,11.76,173.5
2018-10-14 04:00,12.65,1.973,7.989,13.23,169.3
2018-10-14 03:00,12.66,1.169,6.356,13.74,172.2
2018-10-14 02:00,12.67,1.681,5.861,11.98,174.4
2018-10-14 01:00,12.69,1.607,3.952,9.35,183.7
2018-10-14 00:00,12.7,2.046,5.921,11.4,173.5
2018-10-13 23:00,12.71,1.754,5.71,12.06,175.4
2018-10-13 22:00,12.73,1.973,7.533,12.49,170.1
2018-10-13 21:00,12.74,2.777,8.97,13.74,167.4
2018-10-13 20:00,12.76,2.046,8.15,12.28,168.1
2018-10-13 19:00,12.77,0.0,2.586,10.38,170.1
2018-10-13 18:00,12.8,0.0,1.852,5.407,336.3
2018-10-13 17:00,12.85,0.0,1.811,4.019,327.2
2018-10-13 16:00,12.92,0.0,3.397,10.96,157.4
2018-10-13 15:00,13.0,0.0,5.518,13.52,153.5
2018-10-13 14:00,12.99,0.0,5.966,14.91,159.4
2018-10-13 13:00,13.7,0.0,2.358,8.84,132.5
2018-10-13 12:00,13.44,0.0,1.04,4.165,23.54
2018-10-13 11:00,13.87,0.0,4.067,12.86,345.1
2018-10-13 10:00,13.91,0.0,0.563,2.923,113.3
2018-10-13 09:00,13.95,0.0,0.83,2.85,301.2
2018-10-13 08:00,14.07,0.0,1.739,4.895,272.0
2018-10-13 07:00,12.85,0.0,0.65,3.507,290.9
2018-10-13 06:00,12.66,0.0,1.458,3.361,298.8
2018-10-13 05:00,12.67,0.0,2.56,6.795,277.2
2018-10-13 04:00,12.68,0.0,3.356,6.722,276.7
2018-10-13 03:00,12.69,0.438,2.908,6.138,276.5
2018-10-13 02:00,12.7,0.0,1.489,6.065,292.6
2018-10-13 01:00,12.71,0.0,1.679,6.065,284.0
2018-10-13 00:00,12.72,0.0,2.317,6.941,273.8
2018-10-12 23:00,12.74,0.0,1.623,5.772,274.0
2018-10-12 22:00,12.75,0.0,1.129,8.4,273.4
2018-10-12 21:00,12.76,0.0,2.652,9.57,276.2
2018-10-12 20:00,12.78,0.0,2.854,11.91,256.5
2018-10-12 19:00,12.8,0.0,4.317,14.32,286.7
2018-10-12 18:00,12.82,0.0,3.073,11.69,271.6
2018-10-12 17:00,12.88,0.0,2.875,13.23,268.4
2018-10-12 16:00,12.97,0.0,4.94,19.22,299.8
2018-10-12 15:00,13.03,0.0,4.591,18.41,297.8
2018-10-12 14:00,13.17,0.0,3.474,14.69,280.3
2018-10-12 13:00,13.63,0.0,3.607,17.02,240.0
2018-10-12 12:00,13.42,0.0,3.469,16.44,239.1
2018-10-12 11:00,13.85,0.0,3.405,13.23,244.4
2018-10-12 10:00,13.88,0.0,3.379,13.74,246.1
2018-10-12 09:00,13.83,0.0,2.112,12.64,224.2
2018-10-12 08:00,13.95,0.0,1.881,12.06,242.2
2018-10-12 07:00,12.76,0.0,1.699,9.94,234.3
2018-10-12 06:00,12.68,0.0,1.407,7.014,240.2
2018-10-12 05:00,12.69,0.0,1.31,6.43,233.1
2018-10-12 04:00,12.7,0.0,1.27,8.91,227.2
2018-10-12 03:00,12.71,0.0,1.357,7.087,240.8
2018-10-12 02:00,12.72,0.0,1.564,8.33,256.7
2018-10-12 01:00,12.73,0.0,1.166,9.21,249.4
2018-10-12 00:00,12.74,0.0,1.302,7.672,254.3
2018-10-11 23:00,12.75,0.0,2.342,6.503,277.5
2018-10-11 22:00,12.76,0.0,0.844,3.726,263.6
2018-10-11 21:00,12.77,0.0,1.386,4.822,252.6
2018-10-11 20:00,12.79,0.0,1.281,4.749,250.2
2018-10-11 19:00,12.81,0.0,0.681,4.384,256.0
2018-10-11 18:00,12.83,0.0,0.499,3.507,267.1
2018-10-11 17:00,12.9,0.0,1.196,6.211,319.2
2018-10-11 16:00,13.05,0.0,1.411,8.48,284.0
2018-10-11 15:00,13.17,0.0,2.346,10.67,294.7
2018-10-11 14:00,13.03,0.0,2.325,8.84,313.5
2018-10-11 13:00,13.47,0.0,1.639,8.69,308.7
2018-10-11 12:00,13.44,0.0,1.888,8.48,251.3
2018-10-11 11:00,13.83,0.0,1.939,8.77,264.1
2018-10-11 10:00,13.85,0.0,1.975,7.745,257.3
2018-10-11 09:00,13.85,0.0,1.719,6.795,265.9
2018-10-11 08:00,13.89,0.0,0.782,3.799,262.4
2018-10-11 07:00,12.63,0.0,1.819,4.457,270.6
2018-10-11 06:00,12.5,0.0,1.777,4.822,280.0
2018-10-11 05:00,12.5,0.0,0.521,2.411,326.9
2018-10-11 04:00,12.5,0.0,0.684,2.996,160.4
2018-10-11 03:00,12.5,0.0,1.522,5.772,185.8
2018-10-11 02:00,12.5,0.365,2.484,6.576,190.5
2018-10-11 01:00,12.5,0.0,2.256,6.211,186.7
2018-10-11 00:00,12.5,0.0,1.783,5.407,189.6
2018-10-10 23:00,12.5,0.0,0.91,4.384,201.2
