Date/Time (PST),""" - 2700' - Berne",""" - 3950' - Stevens Pass - Schmidt Haus",""" - 4800' - Stevens Pass - Brooks Precipitation"
2019-06-25 13:00,,16.14,
2019-06-25 12:00,,12.12,
2019-06-25 11:00,,22.41,
2019-06-25 10:00,,29.6,
2019-06-25 09:00,,43.05,
2019-06-25 08:00,,59.41,
2019-06-25 07:00,,61.78,
2019-06-25 06:00,,48.86,
2019-06-25 05:00,,60.27,
2019-06-25 04:00,,59.61,
2019-06-25 03:00,,59.47,
2019-06-25 02:00,,57.56,
2019-06-25 01:00,,57.69,
2019-06-25 00:00,,55.98,
2019-06-24 23:00,,55.19,
2019-06-24 22:00,61.25,54.0,
2019-06-24 21:00,61.84,45.03,
2019-06-24 20:00,62.23,49.51,
2019-06-24 19:00,62.1,46.94,
2019-06-24 18:00,61.84,46.41,
2019-06-24 17:00,61.51,46.41,
2019-06-24 16:00,61.25,43.91,
2019-06-24 15:00,60.99,45.95,
2019-06-24 14:00,61.25,49.98,
2019-06-24 13:00,61.97,56.64,
2019-06-24 12:00,64.52,57.56,
2019-06-24 11:00,66.09,59.94,
2019-06-24 10:00,67.79,59.28,
2019-06-24 09:00,69.3,60.99,
2019-06-24 08:00,69.1,60.53,
2019-06-24 07:00,68.77,61.65,
2019-06-24 06:00,67.93,60.07,
2019-06-24 05:00,67.27,59.14,
2019-06-24 04:00,66.29,58.81,
2019-06-24 03:00,65.96,57.83,
2019-06-24 02:00,65.44,57.3,
2019-06-24 01:00,65.24,57.69,
2019-06-24 00:00,65.18,55.71,
2019-06-23 23:00,65.24,54.99,
2019-06-23 22:00,64.52,46.35,
2019-06-23 21:00,64.13,53.93,
2019-06-23 20:00,63.67,51.96,
2019-06-23 19:00,63.01,52.22,
2019-06-23 18:00,62.36,49.58,
2019-06-23 17:00,61.97,49.12,
2019-06-23 16:00,61.9,43.31,
2019-06-23 15:00,62.23,49.19,
2019-06-23 14:00,62.88,49.84,
2019-06-23 13:00,63.93,51.36,
2019-06-23 12:00,65.7,51.82,
2019-06-23 11:00,66.55,38.3,
2019-06-23 10:00,66.94,56.11,
2019-06-23 09:00,67.01,56.31,
2019-06-23 08:00,67.27,55.78,
2019-06-23 07:00,66.81,55.52,
2019-06-23 06:00,66.68,55.25,
2019-06-23 05:00,66.29,54.73,
2019-06-23 04:00,66.35,54.13,
2019-06-23 03:00,66.22,52.61,
2019-06-23 02:00,65.96,51.1,
2019-06-23 01:00,65.89,49.45,
2019-06-23 00:00,65.76,50.11,
2019-06-22 23:00,65.5,46.22,
2019-06-22 22:00,64.91,45.62,
2019-06-22 21:00,64.0,42.39,
2019-06-22 20:00,62.95,39.09,
2019-06-22 19:00,61.9,35.47,
2019-06-22 18:00,60.79,31.45,
2019-06-22 17:00,59.35,25.38,
2019-06-22 16:00,58.63,20.3,
2019-06-22 15:00,58.17,22.67,
2019-06-22 14:00,58.57,43.58,
2019-06-22 13:00,59.16,47.21,
2019-06-22 12:00,59.68,50.77,
2019-06-22 11:00,61.84,45.43,
2019-06-22 10:00,66.35,58.55,
2019-06-22 09:00,69.23,50.44,
2019-06-22 08:00,70.7,60.27,
2019-06-22 07:00,71.5,60.13,
2019-06-22 06:00,72.0,61.52,
2019-06-22 05:00,71.8,60.33,
2019-06-22 04:00,71.6,60.46,
2019-06-22 03:00,71.3,61.06,
2019-06-22 02:00,71.1,61.06,
2019-06-22 01:00,70.6,60.73,
2019-06-22 00:00,70.1,60.07,
2019-06-21 23:00,69.49,60.07,
2019-06-21 22:00,68.64,59.87,
2019-06-21 21:00,67.99,60.13,
2019-06-21 20:00,66.94,60.53,
2019-06-21 19:00,65.76,59.41,
2019-06-21 18:00,65.24,59.61,
2019-06-21 17:00,64.91,60.2,
2019-06-21 16:00,64.91,60.46,
2019-06-21 15:00,65.5,61.72,
2019-06-21 14:00,66.68,63.3,
2019-06-21 13:00,68.51,64.82,
2019-06-21 12:00,70.5,66.47,
2019-06-21 11:00,72.2,67.19,
2019-06-21 10:00,73.5,67.19,
2019-06-21 09:00,74.7,67.72,
2019-06-21 08:00,75.4,68.51,
2019-06-21 07:00,74.7,68.31,
2019-06-21 06:00,73.9,68.64,
2019-06-21 05:00,73.4,49.05,
2019-06-21 04:00,73.2,66.4,
2019-06-21 03:00,72.7,65.67,
2019-06-21 02:00,72.0,65.81,
2019-06-21 01:00,71.0,65.34,
2019-06-21 00:00,70.2,65.08,
2019-06-20 23:00,69.37,64.75,
2019-06-20 22:00,68.91,65.41,
2019-06-20 21:00,68.58,65.34,
2019-06-20 20:00,68.32,64.22,
2019-06-20 19:00,68.32,62.84,
2019-06-20 18:00,68.19,63.23,
2019-06-20 17:00,67.86,64.16,
2019-06-20 16:00,67.73,62.71,
2019-06-20 15:00,67.53,62.84,
2019-06-20 14:00,67.46,50.11,
2019-06-20 13:00,67.59,62.31,
2019-06-20 12:00,68.51,63.17,
2019-06-20 11:00,71.4,64.88,
2019-06-20 10:00,75.2,64.09,
2019-06-20 09:00,79.5,65.54,
2019-06-20 08:00,79.8,65.01,
2019-06-20 07:00,78.7,66.2,
2019-06-20 06:00,77.0,65.21,
2019-06-20 05:00,75.5,63.83,
2019-06-20 04:00,74.3,63.04,
2019-06-20 03:00,73.4,51.03,
2019-06-20 02:00,72.4,63.04,
2019-06-20 01:00,71.1,61.45,
2019-06-20 00:00,69.5,60.33,
2019-06-19 23:00,67.8,61.26,
2019-06-19 22:00,66.16,59.67,
2019-06-19 21:00,65.11,58.88,
2019-06-19 20:00,64.92,57.89,
2019-06-19 19:00,65.64,54.99,
2019-06-19 18:00,66.03,53.34,
2019-06-19 17:00,66.42,54.2,
2019-06-19 16:00,67.27,49.98,
2019-06-19 15:00,66.42,48.99,
2019-06-19 14:00,65.57,47.54,
2019-06-19 13:00,64.72,47.54,
2019-06-19 12:00,65.63,52.22,
2019-06-19 11:00,67.79,56.18,
2019-06-19 10:00,68.25,54.59,
2019-06-19 09:00,67.86,55.19,
2019-06-19 08:00,67.27,57.5,
2019-06-19 07:00,66.55,55.32,
2019-06-19 06:00,65.37,40.08,
2019-06-19 05:00,64.33,53.6,
2019-06-19 04:00,63.15,51.69,
2019-06-19 03:00,62.49,50.17,
2019-06-19 02:00,62.82,50.24,
2019-06-19 01:00,63.34,47.07,
2019-06-19 00:00,62.69,47.8,
2019-06-18 23:00,61.71,46.09,
2019-06-18 22:00,60.92,42.99,
2019-06-18 21:00,60.4,25.71,
2019-06-18 20:00,59.35,40.28,
2019-06-18 19:00,58.83,35.07,
2019-06-18 18:00,58.18,28.87,
2019-06-18 17:00,57.46,25.31,
2019-06-18 16:00,56.34,15.22,
2019-06-18 15:00,55.17,17.27,
2019-06-18 14:00,53.6,21.62,
2019-06-18 13:00,53.14,27.09,
2019-06-18 12:00,54.91,34.67,
2019-06-18 11:00,58.11,38.76,
2019-06-18 10:00,61.97,40.68,
2019-06-18 09:00,64.91,44.37,
2019-06-18 08:00,66.03,47.34,
2019-06-18 07:00,65.76,47.73,
2019-06-18 06:00,65.37,46.74,
2019-06-18 05:00,64.98,46.02,
2019-06-18 04:00,64.45,45.03,
2019-06-18 03:00,63.93,43.84,
2019-06-18 02:00,63.47,42.99,
2019-06-18 01:00,63.08,42.79,
2019-06-18 00:00,62.56,41.86,
2019-06-17 23:00,61.64,41.14,
2019-06-17 22:00,60.47,39.56,
2019-06-17 21:00,59.09,37.65,
2019-06-17 20:00,57.26,38.77,
2019-06-17 19:00,55.3,34.61,
2019-06-17 18:00,53.4,30.0,
2019-06-17 17:00,51.5,24.2,
2019-06-17 16:00,47.05,18.85,
2019-06-17 15:00,43.32,13.51,
2019-06-17 14:00,40.9,11.99,
2019-06-17 13:00,45.68,10.54,
2019-06-17 12:00,48.82,8.23,
2019-06-17 11:00,52.03,2.817,
2019-06-17 10:00,58.11,9.68,
2019-06-17 09:00,66.29,26.89,
2019-06-17 08:00,71.5,47.34,
2019-06-17 07:00,73.7,51.63,
2019-06-17 06:00,71.7,48.86,
2019-06-17 05:00,69.56,48.66,
2019-06-17 04:00,68.19,48.79,
2019-06-17 03:00,67.53,47.8,
2019-06-17 02:00,66.74,47.34,
2019-06-17 01:00,66.22,46.15,
2019-06-17 00:00,65.44,44.04,
2019-06-16 23:00,64.2,42.06,
2019-06-16 22:00,63.02,40.81,
2019-06-16 21:00,61.64,38.83,
2019-06-16 20:00,59.55,35.54,
2019-06-16 19:00,57.06,35.6,
2019-06-16 18:00,54.64,30.53,
2019-06-16 17:00,49.15,22.15,
2019-06-16 16:00,48.36,15.36,
2019-06-16 15:00,45.35,12.19,
2019-06-16 14:00,42.21,11.53,
2019-06-16 13:00,46.33,9.29,
2019-06-16 12:00,50.72,7.51,
2019-06-16 11:00,55.43,8.29,
2019-06-16 10:00,60.86,11.33,
2019-06-16 09:00,67.34,38.04,
2019-06-16 08:00,70.1,44.11,
2019-06-16 07:00,73.8,45.69,
2019-06-16 06:00,75.5,46.22,
2019-06-16 05:00,74.7,45.82,
2019-06-16 04:00,73.8,45.49,
2019-06-16 03:00,72.7,44.9,
2019-06-16 02:00,71.1,44.77,
2019-06-16 01:00,69.49,44.24,
2019-06-16 00:00,67.53,43.25,
2019-06-15 23:00,65.77,41.47,
2019-06-15 22:00,64.06,39.56,
2019-06-15 21:00,62.1,40.61,
2019-06-15 20:00,59.68,35.93,
2019-06-15 19:00,56.41,29.14,
2019-06-15 18:00,48.69,25.18,
2019-06-15 17:00,46.27,20.44,
2019-06-15 16:00,43.06,11.87,
2019-06-15 15:00,40.71,10.41,
2019-06-15 14:00,39.27,10.47,
2019-06-15 13:00,47.12,11.07,
2019-06-15 12:00,56.8,7.3,
2019-06-15 11:00,61.19,4.466,
2019-06-15 10:00,66.94,3.147,
2019-06-15 09:00,78.1,19.5,
2019-06-15 08:00,82.0,42.33,
2019-06-15 07:00,83.5,44.3,
2019-06-15 06:00,83.0,52.48,
2019-06-15 05:00,81.0,51.3,
2019-06-15 04:00,80.0,50.17,
2019-06-15 03:00,79.0,48.0,
2019-06-15 02:00,77.3,46.41,
2019-06-15 01:00,76.1,44.24,
2019-06-15 00:00,74.9,42.26,
2019-06-14 23:00,73.9,41.07,
2019-06-14 22:00,72.6,38.9,
2019-06-14 21:00,71.2,37.18,
2019-06-14 20:00,69.89,35.2,
2019-06-14 19:00,69.23,32.43,
2019-06-14 18:00,67.01,17.6,
2019-06-14 17:00,65.44,20.7,
2019-06-14 16:00,64.59,17.0,
2019-06-14 15:00,63.67,17.66,
2019-06-14 14:00,63.35,29.13,
2019-06-14 13:00,64.72,34.34,
2019-06-14 12:00,68.12,42.85,
2019-06-14 11:00,70.1,43.64,
2019-06-14 10:00,72.6,48.92,
2019-06-14 09:00,76.8,48.53,
2019-06-14 08:00,78.0,46.48,
2019-06-14 07:00,78.1,50.64,
2019-06-14 06:00,77.0,47.54,
2019-06-14 05:00,75.4,50.44,
2019-06-14 04:00,74.3,47.93,
2019-06-14 03:00,73.0,44.44,
2019-06-14 02:00,71.2,47.21,
2019-06-14 01:00,69.37,43.71,
2019-06-14 00:00,67.86,44.7,
2019-06-13 23:00,66.09,39.03,
2019-06-13 22:00,63.87,39.95,
2019-06-13 21:00,60.53,32.51,
2019-06-13 20:00,51.9,33.49,
2019-06-13 19:00,44.44,31.58,
2019-06-13 18:00,36.78,29.34,
2019-06-13 17:00,33.38,21.03,
2019-06-13 16:00,32.66,14.05,
2019-06-13 15:00,32.46,13.26,
2019-06-13 14:00,32.59,13.18,
2019-06-13 13:00,34.36,13.18,
2019-06-13 12:00,50.78,5.466,
2019-06-13 11:00,53.34,10.87,
2019-06-13 10:00,51.24,9.81,
2019-06-13 09:00,73.9,7.7,
2019-06-13 08:00,86.7,19.18,
2019-06-13 07:00,85.9,38.3,
2019-06-13 06:00,86.0,36.79,
2019-06-13 05:00,85.5,40.55,
2019-06-13 04:00,84.0,36.85,
2019-06-13 03:00,81.6,39.82,
2019-06-13 02:00,80.0,36.59,
2019-06-13 01:00,78.4,39.82,
2019-06-13 00:00,76.3,37.45,
2019-06-12 23:00,70.1,39.36,
2019-06-12 22:00,58.96,27.03,
2019-06-12 21:00,51.44,33.43,
2019-06-12 20:00,41.1,30.07,
2019-06-12 19:00,33.05,24.07,
2019-06-12 18:00,32.33,17.61,
2019-06-12 17:00,33.25,16.89,
2019-06-12 16:00,34.82,19.12,
2019-06-12 15:00,37.44,18.4,
2019-06-12 14:00,38.35,15.43,
2019-06-12 13:00,44.96,13.91,
2019-06-12 12:00,61.65,7.51,
2019-06-12 11:00,73.4,12.39,
2019-06-12 10:00,74.9,8.63,
2019-06-12 09:00,121.4,6.913,
2019-06-12 08:00,170.5,23.93,
2019-06-12 07:00,197.9,35.93,
2019-06-12 06:00,192.6,39.56,
2019-06-12 05:00,177.7,37.25,
2019-06-12 04:00,163.9,39.95,
2019-06-12 03:00,151.9,36.13,
2019-06-12 02:00,140.8,37.98,
2019-06-12 01:00,131.1,38.44,
2019-06-12 00:00,121.6,28.61,
2019-06-11 23:00,111.9,34.02,
2019-06-11 22:00,98.4,26.57,
2019-06-11 21:00,76.6,33.03,
2019-06-11 20:00,58.05,27.23,
2019-06-11 19:00,45.29,19.13,
2019-06-11 18:00,46.79,16.09,
2019-06-11 17:00,50.78,16.42,
2019-06-11 16:00,51.9,15.69,
2019-06-11 15:00,52.49,11.73,
2019-06-11 14:00,53.14,11.4,
2019-06-11 13:00,56.93,14.3,
2019-06-11 12:00,93.8,6.912,
2019-06-11 11:00,119.3,10.4,
2019-06-11 10:00,107.8,5.455,
2019-06-11 09:00,165.4,7.24,
2019-06-11 08:00,237.2,30.32,
2019-06-11 07:00,295.9,50.24,
2019-06-11 06:00,295.8,49.12,
2019-06-11 05:00,270.3,39.42,
2019-06-11 04:00,249.0,47.73,
2019-06-11 03:00,229.6,45.16,
2019-06-11 02:00,215.3,42.06,
2019-06-11 01:00,196.4,41.86,
2019-06-11 00:00,187.8,37.05,
2019-06-10 23:00,178.0,36.06,
2019-06-10 22:00,168.7,30.59,
2019-06-10 21:00,146.7,29.01,
2019-06-10 20:00,123.5,25.58,
2019-06-10 19:00,111.0,19.11,
2019-06-10 18:00,103.3,16.87,
2019-06-10 17:00,98.4,16.08,
2019-06-10 16:00,93.8,13.77,
2019-06-10 15:00,88.9,11.46,
2019-06-10 14:00,79.6,7.64,
2019-06-10 13:00,76.6,4.341,
2019-06-10 12:00,134.4,4.34,
2019-06-10 11:00,146.4,2.619,
2019-06-10 10:00,132.9,1.498,
2019-06-10 09:00,202.4,9.61,
2019-06-10 08:00,259.1,45.62,
2019-06-10 07:00,294.3,50.11,
2019-06-10 06:00,306.2,51.82,65.14
2019-06-10 05:00,313.0,51.96,61.92
2019-06-10 04:00,309.0,48.59,61.19
2019-06-10 03:00,302.1,48.39,62.06
2019-06-10 02:00,294.5,43.71,61.93
2019-06-10 01:00,277.4,42.52,61.93
2019-06-10 00:00,257.0,39.82,61.39
2019-06-09 23:00,237.6,36.59,61.25
2019-06-09 22:00,212.7,32.7,61.25
2019-06-09 21:00,178.7,28.68,61.12
2019-06-09 20:00,144.0,25.77,61.65
2019-06-09 19:00,128.8,19.64,62.73
2019-06-09 18:00,115.5,16.08,63.39
2019-06-09 17:00,115.0,12.13,65.4
2019-06-09 16:00,106.7,8.03,66.2
2019-06-09 15:00,113.6,9.49,65.66
2019-06-09 14:00,126.2,8.96,68.47
2019-06-09 13:00,130.0,0.904,70.09
2019-06-09 12:00,194.2,9.02,70.63
2019-06-09 11:00,235.7,29.33,68.21
2019-06-09 10:00,223.5,45.36,66.07
2019-06-09 09:00,310.8,63.43,65.4
2019-06-09 08:00,357.5,76.4,65.14
2019-06-09 07:00,355.6,79.6,63.93
2019-06-09 06:00,359.8,80.0,64.01
2019-06-09 05:00,356.2,78.4,60.06
2019-06-09 04:00,353.5,78.0,57.44
2019-06-09 03:00,354.9,78.0,60.86
2019-06-09 02:00,354.7,76.2,59.92
2019-06-09 01:00,354.5,75.3,41.39
2019-06-09 00:00,353.9,75.0,43.67
2019-06-08 23:00,353.3,73.7,31.59
2019-06-08 22:00,356.2,73.8,29.58
2019-06-08 21:00,346.1,59.41,32.93
2019-06-08 20:00,329.3,72.5,40.92
2019-06-08 19:00,325.8,72.1,
2019-06-08 18:00,293.9,71.3,
2019-06-08 17:00,280.7,71.1,
2019-06-08 16:00,281.9,58.95,44.61
2019-06-08 15:00,279.6,75.2,44.28
2019-06-08 14:00,269.7,76.7,47.3
2019-06-08 13:00,255.3,78.0,47.3
2019-06-08 12:00,335.4,79.3,47.3
2019-06-08 11:00,312.5,80.1,36.7
2019-06-08 10:00,331.3,80.4,38.77
2019-06-08 09:00,328.0,80.6,40.18
2019-06-08 08:00,326.8,80.6,42.73
2019-06-08 07:00,344.6,80.6,44.14
2019-06-08 06:00,354.7,80.3,48.84
2019-06-08 05:00,353.9,80.0,51.26
2019-06-08 04:00,357.1,78.7,48.78
2019-06-08 03:00,358.2,78.1,49.78
2019-06-08 02:00,359.6,78.3,50.59
2019-06-08 01:00,359.2,77.5,42.73
2019-06-08 00:00,358.0,76.5,42.46
2019-06-07 23:00,361.4,75.9,49.92
2019-06-07 22:00,362.4,75.2,54.88
2019-06-07 21:00,361.8,74.6,9.64
2019-06-07 20:00,362.8,74.3,9.3
2019-06-07 19:00,362.3,73.7,9.23
2019-06-07 18:00,357.4,72.6,8.97
2019-06-07 17:00,357.5,58.75,9.44
2019-06-07 16:00,350.8,72.2,8.03
2019-06-07 15:00,348.4,70.8,17.03
2019-06-07 14:00,348.3,70.5,17.77
2019-06-07 13:00,339.2,68.77,19.51
2019-06-07 12:00,355.3,71.5,23.13
2019-06-07 11:00,360.6,76.2,23.94
2019-06-07 10:00,369.8,76.7,17.22
2019-06-07 09:00,384.9,76.1,15.74
2019-06-07 08:00,387.2,75.8,4.26
2019-06-07 07:00,393.3,75.0,5.202
2019-06-07 06:00,381.7,74.9,7.079
2019-06-07 05:00,378.2,73.2,16.28
2019-06-07 04:00,375.6,71.9,15.94
2019-06-07 03:00,380.5,59.47,14.33
2019-06-07 02:00,381.0,70.1,29.04
2019-06-07 01:00,380.8,68.44,54.08
2019-06-07 00:00,380.0,50.17,31.59
2019-06-06 23:00,378.0,66.33,26.75
2019-06-06 22:00,369.6,64.03,-5.341
2019-06-06 21:00,359.1,63.7,-7.558
2019-06-06 20:00,357.1,60.86,-7.818
2019-06-06 19:00,342.7,60.07,-8.29
2019-06-06 18:00,316.2,57.56,-2.446
2019-06-06 17:00,316.5,55.32,27.17
2019-06-06 16:00,317.9,52.88,27.91
2019-06-06 15:00,316.7,56.18,27.58
2019-06-06 14:00,310.4,55.78,28.11
2019-06-06 13:00,308.3,44.24,24.22
2019-06-06 12:00,356.9,58.55,23.68
2019-06-06 11:00,366.5,63.1,21.8
2019-06-06 10:00,367.8,63.04,20.52
2019-06-06 09:00,363.3,63.23,18.84
2019-06-06 08:00,371.5,62.77,13.53
2019-06-06 07:00,382.3,62.71,5.475
2019-06-06 06:00,389.6,62.11,-1.105
2019-06-06 05:00,387.8,58.55,-0.3
2019-06-06 04:00,385.5,58.22,2.521
2019-06-06 03:00,385.5,47.01,12.32
2019-06-06 02:00,385.7,53.67,35.35
2019-06-06 01:00,383.9,52.09,-6.466
2019-06-06 00:00,377.4,51.16,-3.848
2019-06-05 23:00,387.8,29.4,-2.975
2019-06-05 22:00,388.2,44.04,-1.23
2019-06-05 21:00,384.3,42.26,0.254
2019-06-05 20:00,374.8,39.89,12.4
2019-06-05 19:00,349.6,35.01,31.33
2019-06-05 18:00,323.2,30.78,38.11
2019-06-05 17:00,346.7,28.28,39.72
2019-06-05 16:00,311.1,27.29,39.79
2019-06-05 15:00,316.5,25.24,38.51
2019-06-05 14:00,293.5,20.03,39.05
2019-06-05 13:00,303.5,18.58,38.45
2019-06-05 12:00,333.0,5.06,39.45
2019-06-05 11:00,380.1,23.66,40.26
2019-06-05 10:00,390.8,34.67,39.59
2019-06-05 09:00,397.6,41.14,37.84
2019-06-05 08:00,414.7,44.57,38.51
2019-06-05 07:00,423.9,51.23,41.33
2019-06-05 06:00,425.4,50.57,38.91
2019-06-05 05:00,423.9,36.13,37.84
2019-06-05 04:00,423.7,49.65,38.11
2019-06-05 03:00,423.9,46.68,38.58
2019-06-05 02:00,421.9,44.44,38.24
2019-06-05 01:00,421.6,41.21,39.05
2019-06-05 00:00,422.1,36.72,40.39
2019-06-04 23:00,420.9,27.09,40.79
2019-06-04 22:00,418.1,32.17,40.99
2019-06-04 21:00,413.9,26.43,40.92
2019-06-04 20:00,407.6,23.6,42.27
2019-06-04 19:00,399.7,18.26,43.48
2019-06-04 18:00,390.6,13.38,44.55
2019-06-04 17:00,372.0,10.28,47.03
2019-06-04 16:00,331.1,5.403,49.11
2019-06-04 15:00,282.0,2.694,47.97
2019-06-04 14:00,196.2,1.506,47.3
2019-06-04 13:00,145.4,0.907,47.57
2019-06-04 12:00,262.7,1.96,46.43
2019-06-04 11:00,87.0,-2.328,43.21
2019-06-04 10:00,168.5,18.38,40.26
2019-06-04 09:00,109.1,34.21,35.03
2019-06-04 08:00,79.0,52.94,36.03
2019-06-04 07:00,70.3,57.89,33.28
2019-06-04 06:00,89.6,57.1,28.37
2019-06-04 05:00,97.2,55.25,16.36
2019-06-04 04:00,95.5,53.41,20.32
2019-06-04 03:00,92.8,51.3,17.77
2019-06-04 02:00,89.1,39.56,7.093
2019-06-04 01:00,78.3,35.53,11.66
2019-06-04 00:00,73.9,40.55,16.83
2019-06-03 23:00,66.23,36.06,30.59
2019-06-03 22:00,55.82,25.38,39.25
2019-06-03 21:00,43.91,32.83,40.45
2019-06-03 20:00,30.96,28.15,39.65
2019-06-03 19:00,16.43,22.74,41.13
2019-06-03 18:00,15.06,16.61,41.19
2019-06-03 17:00,21.73,10.28,42.67
2019-06-03 16:00,23.96,5.797,45.09
2019-06-03 15:00,43.98,3.22,46.7
2019-06-03 14:00,52.35,2.693,45.49
2019-06-03 13:00,68.84,3.279,44.01
2019-06-03 12:00,198.5,5.851,41.87
2019-06-03 11:00,180.0,19.37,37.04
2019-06-03 10:00,190.5,39.03,33.82
2019-06-03 09:00,79.9,49.38,32.74
2019-06-03 08:00,88.6,49.19,28.24
2019-06-03 07:00,94.4,49.32,24.08
2019-06-03 06:00,95.5,50.17,21.86
2019-06-03 05:00,96.9,49.78,24.88
2019-06-03 04:00,100.1,44.63,26.77
2019-06-03 03:00,103.8,43.71,25.69
2019-06-03 02:00,110.4,42.92,18.72
2019-06-03 01:00,115.4,30.13,15.03
2019-06-03 00:00,122.8,34.81,20.07
2019-06-02 23:00,122.8,33.36,32.54
2019-06-02 22:00,127.4,32.37,38.18
2019-06-02 21:00,130.4,30.46,37.71
2019-06-02 20:00,134.3,27.62,46.56
2019-06-02 19:00,135.8,23.08,57.16
2019-06-02 18:00,143.0,16.16,58.56
2019-06-02 17:00,143.6,6.528,57.89
2019-06-02 16:00,157.7,10.09,57.28
2019-06-02 15:00,159.1,8.9,57.95
2019-06-02 14:00,157.2,7.12,60.7
2019-06-02 13:00,179.2,9.29,63.65
2019-06-02 12:00,268.1,6.122,63.25
2019-06-02 11:00,181.1,0.971,64.06
2019-06-02 10:00,195.6,1.565,65.4
2019-06-02 09:00,139.2,4.403,66.6
2019-06-02 08:00,113.8,31.9,67.14
2019-06-02 07:00,116.9,46.81,64.73
2019-06-02 06:00,128.0,47.07,55.95
2019-06-02 05:00,134.9,48.33,54.61
2019-06-02 04:00,137.2,43.25,63.34
2019-06-02 03:00,140.8,43.25,39.78
2019-06-02 02:00,146.3,43.65,37.3
2019-06-02 01:00,152.3,38.37,58.84
2019-06-02 00:00,161.3,36.06,25.7
2019-06-01 23:00,171.4,34.94,38.04
2019-06-01 22:00,180.3,32.96,74.4
2019-06-01 21:00,184.8,30.59,82.2
2019-06-01 20:00,170.6,26.24,39.18
2019-06-01 19:00,162.3,21.36,56.08
2019-06-01 18:00,162.3,15.43,57.15
2019-06-01 17:00,169.4,10.81,57.69
2019-06-01 16:00,172.3,9.62,57.35
2019-06-01 15:00,121.8,8.9,58.49
2019-06-01 14:00,57.07,10.02,59.62
2019-06-01 13:00,89.7,5.133,57.62
2019-06-01 12:00,-3.001,3.481,58.69
2019-06-01 11:00,18.46,-4.174,57.49
2019-06-01 10:00,179.4,1.564,56.88
2019-06-01 09:00,85.4,3.74,58.42
2019-06-01 08:00,68.58,34.67,60.17
2019-06-01 07:00,104.9,48.46,59.84
2019-06-01 06:00,114.3,50.24,52.06
2019-06-01 05:00,124.2,46.42,47.16
2019-06-01 04:00,127.5,47.54,46.9
2019-06-01 03:00,124.0,38.17,43.21
2019-06-01 02:00,126.8,43.58,44.28
2019-06-01 01:00,126.4,43.38,39.99
2019-06-01 00:00,117.9,35.01,37.97
2019-05-31 23:00,114.1,37.38,48.1
2019-05-31 22:00,105.7,36.06,53.27
2019-05-31 21:00,92.7,33.36,53.4
2019-05-31 20:00,84.8,29.74,54.34
2019-05-31 19:00,72.1,24.66,54.47
2019-05-31 18:00,63.08,18.66,55.81
2019-05-31 17:00,63.87,17.54,56.01
2019-05-31 16:00,66.43,11.81,56.01
2019-05-31 15:00,66.1,13.38,55.87
2019-05-31 14:00,57.72,13.58,56.34
2019-05-31 13:00,67.21,15.69,56.68
2019-05-31 12:00,52.62,14.89,57.88
2019-05-31 11:00,41.43,8.1,56.95
2019-05-31 10:00,30.96,4.733,56.14
2019-05-31 09:00,41.82,-0.012,54.94
2019-05-31 08:00,49.15,38.83,55.08
2019-05-31 07:00,55.17,42.92,-61.63
2019-05-31 06:00,63.61,44.37,-94.8
2019-05-31 05:00,68.26,45.03,-56.2
2019-05-31 04:00,70.3,45.95,-19.92
2019-05-31 03:00,74.8,30.79,-34.54
2019-05-31 02:00,75.0,39.89,-39.9
2019-05-31 01:00,77.2,39.29,-32.39
2019-05-31 00:00,142.9,38.24,-21.79
2019-05-30 23:00,139.4,35.87,-5.495
2019-05-30 22:00,130.5,34.55,-7.1
2019-05-30 21:00,121.8,20.44,52.13
2019-05-30 20:00,114.3,24.46,41.6
2019-05-30 19:00,107.0,21.1,56.01
2019-05-30 18:00,96.4,20.44,58.56
2019-05-30 17:00,89.3,16.68,56.62
2019-05-30 16:00,118.9,10.68,56.21
2019-05-30 15:00,65.64,13.12,57.28
2019-05-30 14:00,118.7,17.8,58.69
2019-05-30 13:00,174.9,13.31,59.43
2019-05-30 12:00,180.0,8.5,66.05
2019-05-30 11:00,25.53,2.027,68.34
2019-05-30 10:00,,16.14,68.74
2019-05-30 09:00,,42.46,64.99
2019-05-30 08:00,,49.05,66.21
2019-05-30 07:00,,48.86,44.55
2019-05-30 06:00,,44.63,-40.53
2019-05-30 05:00,,44.83,-10.07
2019-05-30 04:00,,46.02,-8.06
2019-05-30 03:00,,42.92,-8.06
2019-05-30 02:00,,39.23,-1.214
2019-05-30 01:00,,39.89,8.31
2019-05-30 00:00,,36.39,14.42
2019-05-29 23:00,,21.22,15.36
2019-05-29 22:00,,32.1,32.27
2019-05-29 21:00,,27.75,17.11
2019-05-29 20:00,,26.37,35.22
2019-05-29 19:00,,20.17,42.6
2019-05-29 18:00,,17.93,53.07
2019-05-29 17:00,,15.49,56.02
2019-05-29 16:00,,9.62,63.79
2019-05-29 15:00,,7.9,63.32
2019-05-29 14:00,,10.21,65.26
2019-05-29 13:00,,5.198,67.27
2019-05-29 12:00,,8.16,66.34
2019-05-29 11:00,40.77,26.17,64.2
2019-05-29 10:00,29.19,47.73,63.8
2019-05-29 09:00,66.09,49.98,59.64
2019-05-29 08:00,82.6,50.24,45.89
2019-05-29 07:00,97.7,43.18,-54.35
2019-05-29 06:00,86.1,50.24,-14.7
2019-05-29 05:00,85.9,48.13,-6.042
