Date/Time (PST),Battery Voltage (v),Temperature (deg F),"24 Hour Snow ("")","Total Snow Depth ("")"
2019-05-13 23:00,12.75,44.5,-0.2,64.5
2019-05-13 22:00,12.77,45.98,-0.2,64.36
2019-05-13 21:00,12.8,43.45,0.928,64.5
2019-05-13 20:00,12.82,42.0,-0.2,64.36
2019-05-13 19:00,12.85,43.96,-0.19,64.27
2019-05-13 18:00,12.92,42.19,-0.183,63.37
2019-05-13 17:00,13.08,45.11,-0.229,63.18
2019-05-13 16:00,13.23,47.83,-0.137,63.41
2019-05-13 15:00,13.62,51.08,-0.401,63.14
2019-05-13 14:00,13.89,51.68,-0.404,63.13
2019-05-13 13:00,13.84,51.19,-4.659,63.08
2019-05-13 12:00,13.94,49.11,-0.429,63.84
2019-05-13 11:00,13.68,47.09,-0.433,63.82
2019-05-13 10:00,14.48,45.73,-0.309,64.05
2019-05-13 09:00,14.65,45.66,-0.383,64.82
2019-05-13 08:00,13.07,45.4,-0.32,65.34
2019-05-13 07:00,12.72,46.44,-0.2,66.09
2019-05-13 06:00,12.66,44.69,-0.214,66.3
2019-05-13 05:00,12.65,40.07,-0.149,66.03
2019-05-13 04:00,12.68,39.35,-0.148,66.57
2019-05-13 03:00,12.7,40.0,-0.143,66.45
2019-05-13 02:00,12.71,40.02,-0.067,66.35
2019-05-13 01:00,12.74,42.67,-0.2,66.09
2019-05-13 00:00,12.75,42.81,-0.2,66.49
2019-05-12 23:00,12.77,40.8,-0.2,65.69
2019-05-12 22:00,12.79,42.01,-0.071,66.41
2019-05-12 21:00,12.81,40.73,41.99,66.09
2019-05-12 20:00,12.84,38.98,0.331,65.96
2019-05-12 19:00,12.89,41.02,0.943,65.62
2019-05-12 18:00,13.03,43.97,-0.175,65.52
2019-05-12 17:00,13.15,46.34,-0.157,64.92
2019-05-12 16:00,13.3,49.14,-0.077,66.16
2019-05-12 15:00,13.61,50.75,-152.5,65.12
2019-05-12 14:00,13.93,51.8,-0.47,65.65
2019-05-12 13:00,14.04,51.62,-0.277,65.9
2019-05-12 12:00,13.91,53.85,-0.285,66.0
2019-05-12 11:00,13.85,51.94,-0.286,66.26
2019-05-12 10:00,13.98,53.35,-0.168,67.0
2019-05-12 09:00,13.29,50.23,41.99,67.21
2019-05-12 08:00,12.94,48.97,0.346,67.47
2019-05-12 07:00,12.78,45.43,-0.2,67.81
2019-05-12 06:00,12.73,46.72,-0.2,68.08
2019-05-12 05:00,12.68,41.7,-0.067,68.21
2019-05-12 04:00,12.69,41.31,-5.242,68.48
2019-05-12 03:00,12.7,42.89,-0.2,68.48
2019-05-12 02:00,12.72,42.33,-0.067,68.48
2019-05-12 01:00,12.74,43.34,-0.199,68.35
2019-05-12 00:00,12.75,44.39,0.065,68.74
2019-05-11 23:00,12.77,44.49,-0.059,68.64
2019-05-11 22:00,12.79,46.17,-0.184,68.67
2019-05-11 21:00,12.8,46.77,-0.184,68.8
2019-05-11 20:00,12.82,45.13,-0.317,68.27
2019-05-11 19:00,12.84,48.14,-0.174,67.64
2019-05-11 18:00,12.88,50.56,-0.035,68.59
2019-05-11 17:00,12.95,52.68,-0.347,68.0
2019-05-11 16:00,13.18,55.32,-0.191,68.35
2019-05-11 15:00,13.52,58.16,-0.178,67.6
2019-05-11 14:00,13.78,60.04,-0.315,66.93
2019-05-11 13:00,13.44,61.52,-0.387,67.17
2019-05-11 12:00,13.68,60.92,-0.194,68.6
2019-05-11 11:00,13.59,60.62,-0.405,69.49
2019-05-11 10:00,13.8,58.97,-0.285,69.84
2019-05-11 09:00,14.32,57.48,-0.169,70.45
2019-05-11 08:00,12.74,53.62,-0.051,71.06
2019-05-11 07:00,12.7,51.53,0.015,71.32
2019-05-11 06:00,12.68,51.62,-0.051,71.45
2019-05-11 05:00,12.68,51.25,0.015,71.59
2019-05-11 04:00,12.69,51.87,-0.049,71.2
2019-05-11 03:00,12.7,54.32,-0.051,71.85
2019-05-11 02:00,12.7,52.29,0.081,71.85
2019-05-11 01:00,12.72,52.14,-0.051,71.72
2019-05-11 00:00,12.73,52.03,-227.4,70.92
2019-05-10 23:00,12.75,50.77,-0.051,71.85
2019-05-10 22:00,12.77,50.05,-0.184,71.19
2019-05-10 21:00,12.79,50.12,-0.051,71.72
2019-05-10 20:00,12.81,50.05,-0.051,71.72
2019-05-10 19:00,12.84,50.01,-0.304,71.9
2019-05-10 18:00,12.87,52.31,-0.296,72.06
2019-05-10 17:00,12.92,53.04,-0.141,71.34
2019-05-10 16:00,13.09,56.16,-0.178,71.18
2019-05-10 15:00,13.48,59.01,-0.178,70.98
2019-05-10 14:00,13.93,60.5,-0.709,70.78
2019-05-10 13:00,13.26,61.68,-0.523,70.47
2019-05-10 12:00,13.12,58.77,-0.394,71.38
2019-05-10 11:00,13.07,58.8,-0.211,72.79
2019-05-10 10:00,13.48,56.79,-0.365,72.97
2019-05-10 09:00,13.47,54.52,-0.31,73.07
2019-05-10 08:00,12.74,51.44,-0.184,73.44
2019-05-10 07:00,12.7,48.9,0.604,73.95
2019-05-10 06:00,12.68,49.07,-0.199,74.05
2019-05-10 05:00,12.69,46.08,-0.067,74.18
2019-05-10 04:00,12.7,45.12,-0.067,74.58
2019-05-10 03:00,12.71,45.71,-0.067,74.32
2019-05-10 02:00,12.73,46.31,-0.067,74.45
2019-05-10 01:00,12.74,46.31,-0.067,74.18
2019-05-10 00:00,12.76,46.24,-0.067,73.92
2019-05-09 23:00,12.78,46.1,0.065,74.45
2019-05-09 22:00,12.8,45.75,-0.2,74.45
2019-05-09 21:00,12.81,44.8,-0.067,74.58
2019-05-09 20:00,12.83,43.69,-0.187,74.36
2019-05-09 19:00,12.85,44.85,-0.184,74.24
2019-05-09 18:00,12.89,48.94,0.028,74.68
2019-05-09 17:00,12.97,49.58,-0.017,74.62
2019-05-09 16:00,13.19,53.74,-0.128,73.84
2019-05-09 15:00,13.56,54.63,-0.202,73.48
2019-05-09 14:00,13.97,54.52,-0.405,73.07
2019-05-09 13:00,14.02,53.42,0.788,73.4
2019-05-09 12:00,13.68,52.13,0.651,73.45
2019-05-09 11:00,13.23,52.13,-0.419,73.02
2019-05-09 10:00,16.03,50.82,-228.5,73.99
2019-05-09 09:00,15.9,48.05,-5.092,75.3
2019-05-09 08:00,12.73,45.5,-0.2,75.51
2019-05-09 07:00,12.69,43.98,-5.839,75.51
2019-05-09 06:00,12.67,42.77,-0.067,76.17
2019-05-09 05:00,12.67,41.76,-0.2,76.17
2019-05-09 04:00,12.67,42.34,-0.2,76.04
2019-05-09 03:00,12.69,42.82,-0.2,75.91
2019-05-09 02:00,12.7,43.51,0.662,75.91
2019-05-09 01:00,12.72,43.86,-0.2,75.64
2019-05-09 00:00,12.74,44.07,-0.2,75.91
2019-05-08 23:00,12.76,43.58,-0.2,76.04
2019-05-08 22:00,12.79,43.7,-0.067,76.04
2019-05-08 21:00,12.81,43.45,-0.067,76.17
2019-05-08 20:00,12.83,42.16,-0.061,75.66
2019-05-08 19:00,12.86,44.19,-0.25,75.83
2019-05-08 18:00,12.9,45.18,-0.051,76.1
2019-05-08 17:00,12.97,46.75,-0.184,75.7
2019-05-08 16:00,13.0,46.27,-0.176,75.86
2019-05-08 15:00,13.05,47.85,-0.3,75.75
2019-05-08 14:00,13.32,49.79,-0.285,75.28
2019-05-08 13:00,13.62,50.71,-0.411,74.77
2019-05-08 12:00,13.6,51.94,-0.41,74.97
2019-05-08 11:00,13.86,50.96,-0.291,75.26
2019-05-08 10:00,14.08,48.41,-0.383,75.56
2019-05-08 09:00,13.29,45.53,-0.25,76.23
2019-05-08 08:00,13.09,45.44,-0.2,76.57
2019-05-08 07:00,12.78,43.54,-0.2,77.1
2019-05-08 06:00,12.69,42.04,-0.148,77.32
2019-05-08 05:00,12.68,39.09,-0.079,77.59
2019-05-08 04:00,12.7,39.3,-0.147,77.32
2019-05-08 03:00,12.71,39.28,-0.142,77.34
2019-05-08 02:00,12.73,40.07,-0.143,77.47
2019-05-08 01:00,12.74,40.47,0.054,77.59
2019-05-08 00:00,12.76,39.88,-0.072,77.62
2019-05-07 23:00,12.78,40.23,2.122,77.37
2019-05-07 22:00,12.79,40.24,-0.067,77.5
2019-05-07 21:00,12.82,40.48,-0.067,77.37
2019-05-07 20:00,12.84,41.43,-0.067,77.5
2019-05-07 19:00,12.86,43.16,-0.057,77.47
2019-05-07 18:00,12.89,44.43,-0.184,77.42
2019-05-07 17:00,12.96,45.45,-0.167,77.48
2019-05-07 16:00,13.17,47.79,1.778,77.16
2019-05-07 15:00,13.5,48.54,-0.274,76.51
2019-05-07 14:00,13.53,49.84,-0.409,76.5
2019-05-07 13:00,13.96,50.72,-0.278,76.23
2019-05-07 12:00,16.17,51.22,0.246,76.87
2019-05-07 11:00,13.64,49.28,-0.294,76.97
2019-05-07 10:00,14.05,46.99,-0.314,77.56
2019-05-07 09:00,13.76,47.59,-0.185,77.95
2019-05-07 08:00,12.77,45.4,-0.067,78.83
2019-05-07 07:00,12.73,43.78,-0.068,78.69
2019-05-07 06:00,12.71,42.69,-0.147,78.71
2019-05-07 05:00,12.72,37.94,-0.15,78.37
2019-05-07 04:00,12.73,37.45,0.05,79.04
2019-05-07 03:00,12.75,39.07,-0.138,78.81
2019-05-07 02:00,12.76,39.97,41.99,78.83
2019-05-07 01:00,12.77,41.17,-0.2,78.69
2019-05-07 00:00,12.79,41.2,-0.2,78.69
2019-05-06 23:00,12.81,42.14,-0.2,78.69
2019-05-06 22:00,12.82,41.85,-0.067,79.03
2019-05-06 21:00,12.84,41.85,0.861,78.83
2019-05-06 20:00,12.86,43.37,-0.062,78.98
2019-05-06 19:00,12.89,43.79,-0.051,78.88
2019-05-06 18:00,12.96,45.73,-0.171,78.92
2019-05-06 17:00,13.05,48.09,0.842,78.46
2019-05-06 16:00,13.22,50.12,-0.128,78.87
2019-05-06 15:00,13.57,54.31,0.402,77.88
2019-05-06 14:00,13.84,53.44,-0.196,78.4
2019-05-06 13:00,14.09,53.1,-0.2,78.65
2019-05-06 12:00,13.64,56.38,-0.404,78.24
2019-05-06 11:00,13.65,54.33,-0.418,78.59
2019-05-06 10:00,13.67,51.47,-0.309,79.17
2019-05-06 09:00,13.63,50.82,-0.184,79.68
2019-05-06 08:00,12.79,47.01,-0.067,80.3
2019-05-06 07:00,12.72,44.78,0.527,80.3
2019-05-06 06:00,12.71,44.43,-0.081,80.6
2019-05-06 05:00,12.71,41.04,-0.083,80.6
2019-05-06 04:00,12.73,39.66,-5.724,80.8
2019-05-06 03:00,12.74,39.93,-0.082,80.8
2019-05-06 02:00,12.75,40.42,-0.083,80.6
2019-05-06 01:00,12.77,38.42,-0.083,80.4
2019-05-06 00:00,12.78,39.18,-0.083,80.8
2019-05-05 23:00,12.8,38.07,-0.017,80.9
2019-05-05 22:00,12.82,37.11,0.049,81.0
2019-05-05 21:00,12.83,36.84,-0.08,80.5
2019-05-05 20:00,12.85,39.55,-0.068,80.6
2019-05-05 19:00,12.87,40.78,-0.067,80.6
2019-05-05 18:00,12.91,40.25,-0.187,80.5
2019-05-05 17:00,12.99,42.78,-0.041,80.5
2019-05-05 16:00,13.22,46.03,-0.152,80.3
2019-05-05 15:00,13.55,46.21,-0.144,80.1
2019-05-05 14:00,13.91,47.61,0.32,79.55
2019-05-05 13:00,13.99,47.77,1.181,79.68
2019-05-05 12:00,13.89,47.23,-0.15,80.1
2019-05-05 11:00,13.76,50.46,-0.433,79.6
2019-05-05 10:00,13.87,46.68,-4.76,80.6
2019-05-05 09:00,13.74,42.08,-0.2,81.1
2019-05-05 08:00,12.8,40.11,0.582,81.7
2019-05-05 07:00,12.7,38.9,-0.083,81.8
2019-05-05 06:00,12.67,36.71,15.31,81.7
2019-05-05 05:00,12.69,35.44,-0.15,81.8
2019-05-05 04:00,12.7,35.37,-0.017,81.9
2019-05-05 03:00,12.7,35.95,-0.083,81.8
2019-05-05 02:00,12.73,35.99,-0.017,81.8
2019-05-05 01:00,12.75,34.75,-0.15,81.8
2019-05-05 00:00,12.77,35.79,-0.15,81.7
2019-05-04 23:00,12.79,36.25,-0.083,81.7
2019-05-04 22:00,12.81,37.03,-0.147,81.8
2019-05-04 21:00,12.84,37.49,-0.079,81.8
2019-05-04 20:00,12.85,38.34,-0.067,81.9
2019-05-04 19:00,12.89,39.15,-0.192,81.8
2019-05-04 18:00,12.96,41.93,-0.184,81.7
2019-05-04 17:00,13.06,43.83,2.088,81.6
2019-05-04 16:00,13.22,47.44,-0.144,81.4
2019-05-04 15:00,13.54,49.14,-0.275,80.9
2019-05-04 14:00,14.02,48.42,0.524,81.0
2019-05-04 13:00,13.39,50.0,-0.272,81.3
2019-05-04 12:00,13.17,51.46,0.386,81.4
2019-05-04 11:00,13.09,51.02,-0.487,80.8
2019-05-04 10:00,13.51,49.73,-0.315,81.7
2019-05-04 09:00,13.2,49.32,-0.185,82.3
2019-05-04 08:00,12.78,44.93,-0.2,82.8
2019-05-04 07:00,12.71,44.46,-0.208,82.8
2019-05-04 06:00,12.67,44.08,0.049,83.4
2019-05-04 05:00,12.67,40.69,-5.26,83.6
2019-05-04 04:00,12.69,40.5,-0.15,83.4
2019-05-04 03:00,12.7,38.22,-0.224,83.0
2019-05-04 02:00,12.72,33.74,-0.094,83.2
2019-05-04 01:00,12.74,33.27,-0.088,83.3
2019-05-04 00:00,12.75,36.85,-0.091,83.5
2019-05-03 23:00,12.78,33.98,-0.024,83.1
2019-05-03 22:00,12.8,35.44,-0.025,83.5
2019-05-03 21:00,12.82,33.32,-0.017,83.4
2019-05-03 20:00,12.85,33.44,-0.017,83.6
2019-05-03 19:00,12.87,34.81,0.317,83.4
2019-05-03 18:00,12.91,36.68,-0.134,83.3
2019-05-03 17:00,13.02,38.06,1.011,83.3
2019-05-03 16:00,13.25,42.0,-0.16,83.1
2019-05-03 15:00,13.71,42.11,-0.292,82.3
2019-05-03 14:00,14.09,43.28,-0.301,82.1
2019-05-03 13:00,13.52,42.99,-0.168,83.0
2019-05-03 12:00,13.42,41.22,-0.168,83.2
2019-05-03 11:00,13.39,43.08,-0.179,82.9
2019-05-03 10:00,13.94,40.05,-0.2,84.0
2019-05-03 09:00,13.48,39.44,-0.216,84.1
2019-05-03 08:00,12.77,35.26,0.705,84.3
2019-05-03 07:00,12.7,33.1,-5.808,84.4
2019-05-03 06:00,12.67,30.82,-0.099,84.7
2019-05-03 05:00,12.68,29.75,-0.033,84.7
2019-05-03 04:00,12.7,29.14,-0.033,85.0
2019-05-03 03:00,12.72,30.77,-0.032,84.8
2019-05-03 02:00,12.74,31.94,1.234,84.8
2019-05-03 01:00,12.75,32.31,-0.093,84.6
2019-05-03 00:00,12.78,33.58,-0.033,84.7
2019-05-02 23:00,12.79,33.64,-0.034,84.8
2019-05-02 22:00,12.81,29.18,-5.211,84.6
2019-05-02 21:00,12.83,29.21,-0.033,85.0
2019-05-02 20:00,12.85,29.15,-0.025,84.7
2019-05-02 19:00,12.88,32.03,-0.083,84.7
2019-05-02 18:00,12.93,33.53,-0.147,84.4
2019-05-02 17:00,13.01,34.61,-0.184,84.6
2019-05-02 16:00,13.27,38.65,-0.168,84.2
2019-05-02 15:00,13.75,39.73,-0.3,83.7
2019-05-02 14:00,14.01,41.12,-0.367,84.0
2019-05-02 13:00,14.03,38.31,-0.168,84.1
2019-05-02 12:00,13.88,40.15,1.611,83.7
2019-05-02 11:00,13.89,38.38,-0.458,84.2
2019-05-02 10:00,13.91,36.4,-0.216,84.3
2019-05-02 09:00,13.47,30.92,15.17,85.0
2019-05-02 08:00,13.03,30.66,-0.107,85.3
2019-05-02 07:00,12.78,27.36,1.213,85.7
2019-05-02 06:00,12.65,25.59,-0.115,85.8
2019-05-02 05:00,12.63,24.53,-0.115,85.3
2019-05-02 04:00,12.65,24.37,-0.115,85.6
2019-05-02 03:00,12.67,24.67,-0.117,85.8
2019-05-02 02:00,12.69,22.79,-0.122,85.8
2019-05-02 01:00,12.71,23.84,-5.826,85.8
2019-05-02 00:00,12.74,23.0,-0.115,85.7
2019-05-01 23:00,12.76,25.44,-0.107,85.8
2019-05-01 22:00,12.79,26.62,-5.884,85.7
2019-05-01 21:00,12.81,27.91,0.027,85.7
2019-05-01 20:00,12.84,28.06,15.17,86.0
2019-05-01 19:00,12.87,29.82,-216.3,85.6
2019-05-01 18:00,12.91,31.84,-0.148,85.5
2019-05-01 17:00,13.0,33.53,-0.184,85.5
2019-05-01 16:00,13.22,38.63,-0.168,85.4
2019-05-01 15:00,13.58,39.56,-0.367,84.9
2019-05-01 14:00,14.17,38.2,-0.242,85.3
2019-05-01 13:00,13.55,39.89,-0.315,84.7
2019-05-01 12:00,14.06,36.59,-0.184,85.1
2019-05-01 11:00,13.22,38.74,-0.391,84.7
2019-05-01 10:00,13.82,35.76,-0.347,84.6
2019-05-01 09:00,13.41,35.89,-0.351,85.3
2019-05-01 08:00,12.74,33.56,-0.101,85.9
2019-05-01 07:00,12.67,31.3,0.949,86.0
2019-05-01 06:00,12.64,28.6,0.814,86.1
2019-05-01 05:00,12.66,27.7,-0.115,86.2
2019-05-01 04:00,12.67,26.91,-0.115,86.4
2019-05-01 03:00,12.69,27.56,-5.162,86.4
2019-05-01 02:00,12.72,27.61,-0.115,86.4
2019-05-01 01:00,12.73,27.45,1.213,86.5
2019-05-01 00:00,12.75,26.61,0.018,86.4
2019-04-30 23:00,12.78,27.39,1.081,86.4
2019-04-30 22:00,12.8,26.86,0.955,86.4
2019-04-30 21:00,12.82,27.16,0.031,86.5
2019-04-30 20:00,12.85,29.12,-0.032,86.4
2019-04-30 19:00,12.89,31.48,0.375,86.2
2019-04-30 18:00,12.94,32.85,-0.149,86.2
2019-04-30 17:00,13.09,34.27,-0.067,86.3
2019-04-30 16:00,13.35,35.29,-0.184,85.9
2019-04-30 15:00,13.43,34.49,-0.317,85.8
2019-04-30 14:00,13.45,38.73,-0.25,85.1
2019-04-30 13:00,13.72,36.52,-0.249,85.4
2019-04-30 12:00,14.92,40.17,-6.154,85.0
2019-04-30 11:00,13.66,35.31,1.79,85.2
2019-04-30 10:00,14.05,35.25,0.314,85.9
2019-04-30 09:00,13.5,34.1,0.371,86.8
2019-04-30 08:00,12.71,30.89,0.42,87.0
2019-04-30 07:00,12.64,29.11,0.482,87.4
2019-04-30 06:00,12.63,26.84,1.338,87.3
2019-04-30 05:00,12.64,24.82,0.474,87.8
2019-04-30 04:00,12.65,24.34,0.541,87.5
2019-04-30 03:00,12.68,24.74,1.604,87.8
2019-04-30 02:00,12.71,23.97,-5.169,87.3
2019-04-30 01:00,12.73,24.23,0.682,87.8
2019-04-30 00:00,12.75,24.62,0.682,88.2
2019-04-29 23:00,12.78,24.81,0.815,88.1
2019-04-29 22:00,12.8,25.0,0.822,88.1
2019-04-29 21:00,12.83,25.86,0.763,88.0
2019-04-29 20:00,12.86,24.94,0.83,87.9
2019-04-29 19:00,12.91,25.32,0.307,87.0
2019-04-29 18:00,13.03,26.96,1.242,85.8
2019-04-29 17:00,13.22,28.73,-0.216,85.9
2019-04-29 16:00,13.43,30.43,-0.21,86.1
2019-04-29 15:00,13.52,33.11,-0.333,85.5
2019-04-29 14:00,13.76,34.66,-0.333,85.2
2019-04-29 13:00,13.47,34.24,42.06,85.5
2019-04-29 12:00,13.38,37.83,0.994,85.1
2019-04-29 11:00,13.55,36.98,0.58,85.8
2019-04-29 10:00,14.22,29.98,2.165,88.0
2019-04-29 09:00,13.44,28.96,2.156,88.3
2019-04-29 08:00,12.63,26.63,2.01,88.8
2019-04-29 07:00,12.63,24.52,2.268,89.0
2019-04-29 06:00,12.63,22.33,2.268,89.4
2019-04-29 05:00,12.63,21.01,2.268,89.1
2019-04-29 04:00,12.64,21.95,2.334,89.4
2019-04-29 03:00,12.65,21.86,2.408,89.6
2019-04-29 02:00,12.66,23.04,2.541,89.7
2019-04-29 01:00,12.67,23.99,3.409,89.7
2019-04-29 00:00,12.69,25.05,2.681,89.9
2019-04-28 23:00,12.71,25.3,2.681,90.1
2019-04-28 22:00,12.75,25.49,2.815,90.2
2019-04-28 21:00,12.77,25.08,2.822,90.3
2019-04-28 20:00,12.81,25.75,2.689,90.1
2019-04-28 19:00,12.84,26.35,-4.341,89.5
2019-04-28 18:00,12.88,26.9,1.833,89.4
2019-04-28 17:00,12.93,26.87,-1.417,88.4
2019-04-28 16:00,13.06,27.16,0.647,239.4
2019-04-28 15:00,13.35,29.86,-0.134,85.5
2019-04-28 14:00,13.67,33.43,-0.317,85.4
2019-04-28 13:00,13.88,33.7,-0.25,85.6
2019-04-28 12:00,13.22,35.75,-0.589,84.6
2019-04-28 11:00,13.81,33.66,-0.482,85.4
2019-04-28 10:00,13.96,32.03,0.568,86.6
2019-04-28 09:00,13.19,31.01,0.556,87.3
2019-04-28 08:00,12.75,25.54,0.541,88.1
2019-04-28 07:00,12.65,23.96,0.541,88.2
2019-04-28 06:00,12.62,21.53,0.672,88.3
2019-04-28 05:00,12.62,18.77,0.538,88.6
2019-04-28 04:00,12.63,19.08,0.673,88.6
2019-04-28 03:00,12.64,18.75,-5.304,88.7
2019-04-28 02:00,12.67,18.88,1.669,88.6
2019-04-28 01:00,12.7,18.29,0.673,88.7
2019-04-28 00:00,12.73,18.11,0.674,88.7
2019-04-27 23:00,12.76,18.97,0.541,88.6
2019-04-27 22:00,12.78,19.21,0.674,88.9
2019-04-27 21:00,12.81,19.32,-211.4,88.7
2019-04-27 20:00,12.86,18.99,0.674,89.3
2019-04-27 19:00,12.93,19.19,0.675,89.4
2019-04-27 18:00,13.09,19.04,0.682,89.4
2019-04-27 17:00,13.33,19.27,0.696,89.2
2019-04-27 16:00,13.7,23.08,0.432,86.8
2019-04-27 15:00,13.58,20.65,0.567,87.2
2019-04-27 14:00,14.1,24.89,0.169,85.8
2019-04-27 13:00,14.33,24.22,0.166,85.8
2019-04-27 12:00,14.19,22.35,-0.24,85.6
2019-04-27 11:00,13.54,20.25,-0.099,84.6
2019-04-27 10:00,13.48,23.87,-0.101,84.8
2019-04-27 09:00,13.25,27.74,-5.953,84.9
2019-04-27 08:00,12.79,25.75,-0.117,85.2
2019-04-27 07:00,12.71,23.15,-0.123,85.4
2019-04-27 06:00,12.69,21.61,-0.123,85.6
2019-04-27 05:00,12.69,20.27,-0.123,85.5
2019-04-27 04:00,12.7,20.94,-0.122,85.6
2019-04-27 03:00,12.72,21.33,-0.115,85.6
2019-04-27 02:00,12.73,22.47,-0.115,85.6
2019-04-27 01:00,12.75,22.97,-0.115,85.6
2019-04-27 00:00,12.77,25.0,0.026,85.6
2019-04-26 23:00,12.8,27.79,0.026,85.6
2019-04-26 22:00,12.82,26.55,0.026,85.5
2019-04-26 21:00,12.84,27.4,0.028,85.6
2019-04-26 20:00,12.87,28.2,0.034,85.6
2019-04-26 19:00,12.9,29.95,-0.019,85.4
2019-04-26 18:00,12.94,32.22,0.455,85.4
2019-04-26 17:00,13.04,34.41,-0.184,85.4
2019-04-26 16:00,13.27,39.06,0.894,85.3
2019-04-26 15:00,13.84,41.16,-0.171,84.9
2019-04-26 14:00,13.69,36.69,-0.184,85.2
2019-04-26 13:00,13.8,37.88,-4.694,85.5
2019-04-26 12:00,14.03,37.59,-0.185,85.2
2019-04-26 11:00,13.98,37.82,-0.199,84.9
2019-04-26 10:00,13.97,36.67,-0.349,85.1
2019-04-26 09:00,13.37,35.0,-0.158,85.4
2019-04-26 08:00,12.88,31.17,1.096,85.8
2019-04-26 07:00,12.78,28.67,-0.033,86.0
2019-04-26 06:00,12.76,28.38,-0.033,86.0
2019-04-26 05:00,12.77,29.83,-0.033,86.0
2019-04-26 04:00,12.79,28.76,-0.027,86.2
2019-04-26 03:00,12.8,29.39,-0.026,86.2
2019-04-26 02:00,12.81,31.24,-0.017,86.1
2019-04-26 01:00,12.83,32.55,-0.083,85.9
2019-04-26 00:00,12.84,34.57,-0.15,86.1
2019-04-25 23:00,12.86,35.88,0.713,86.1
2019-04-25 22:00,12.86,37.6,-0.083,86.3
2019-04-25 21:00,12.89,36.01,-0.149,86.1
2019-04-25 20:00,12.91,37.25,0.062,86.5
2019-04-25 19:00,12.94,37.64,-0.2,85.7
2019-04-25 18:00,13.01,40.41,-0.184,85.6
2019-04-25 17:00,13.13,42.37,-0.041,85.9
2019-04-25 16:00,13.29,45.7,-0.167,85.7
2019-04-25 15:00,13.54,47.29,-0.351,85.0
2019-04-25 14:00,13.99,46.22,-0.158,85.6
2019-04-25 13:00,13.69,46.67,-0.168,85.6
2019-04-25 12:00,14.94,46.41,-0.175,85.4
2019-04-25 11:00,14.12,44.93,-0.184,86.0
2019-04-25 10:00,14.03,42.46,-0.2,86.3
2019-04-25 09:00,13.72,40.26,-0.211,86.6
2019-04-25 08:00,13.14,38.62,-0.083,87.1
2019-04-25 07:00,12.81,37.16,-0.087,87.4
2019-04-25 06:00,12.7,36.93,-0.092,87.4
2019-04-25 05:00,12.69,35.71,1.099,87.5
2019-04-25 04:00,12.7,35.14,0.04,87.8
2019-04-25 03:00,12.72,35.88,-0.027,87.6
2019-04-25 02:00,12.73,35.06,-0.232,87.6
2019-04-25 01:00,12.75,33.5,-0.099,87.6
2019-04-25 00:00,12.77,32.65,0.033,87.6
2019-04-24 23:00,12.79,31.69,-0.033,87.7
2019-04-24 22:00,12.81,30.01,0.033,87.5
2019-04-24 21:00,12.84,31.88,0.033,87.9
2019-04-24 20:00,12.86,30.35,-5.203,87.6
2019-04-24 19:00,12.89,33.27,-0.017,87.7
2019-04-24 18:00,12.92,33.25,-0.069,87.4
2019-04-24 17:00,12.98,37.13,-0.049,87.6
2019-04-24 16:00,13.17,40.79,-0.285,87.3
2019-04-24 15:00,13.69,41.69,-0.285,86.8
2019-04-24 14:00,15.64,40.76,-0.161,86.5
2019-04-24 13:00,13.22,43.73,-0.3,86.2
2019-04-24 12:00,13.27,42.52,-0.31,86.6
2019-04-24 11:00,13.38,42.42,-0.386,86.6
2019-04-24 10:00,13.37,38.21,0.247,86.7
2019-04-24 09:00,13.32,32.93,0.702,87.5
2019-04-24 08:00,13.09,27.68,-0.101,87.9
2019-04-24 07:00,12.89,24.58,-0.108,87.9
2019-04-24 06:00,12.73,23.72,0.02,88.1
2019-04-24 05:00,12.7,23.91,0.02,88.2
2019-04-24 04:00,12.73,23.69,-63.33,88.4
2019-04-24 03:00,12.75,24.42,0.026,88.4
2019-04-24 02:00,12.76,24.93,-0.107,88.4
2019-04-24 01:00,12.78,25.81,0.033,88.3
2019-04-24 00:00,12.8,27.12,-0.033,88.3
2019-04-23 23:00,12.81,28.23,42.12,88.0
2019-04-23 22:00,12.83,29.15,-0.027,88.1
2019-04-23 21:00,12.84,29.83,-0.024,88.2
2019-04-23 20:00,12.87,30.51,-0.083,88.3
2019-04-23 19:00,12.93,31.81,-0.145,88.2
2019-04-23 18:00,13.06,33.93,-0.134,88.2
2019-04-23 17:00,13.24,35.72,-0.196,88.1
2019-04-23 16:00,13.39,37.22,-0.184,87.9
2019-04-23 15:00,13.43,39.21,-0.184,87.4
2019-04-23 14:00,13.76,39.72,-0.184,87.8
2019-04-23 13:00,13.64,39.83,-0.184,87.8
2019-04-23 12:00,13.57,37.82,-0.184,87.8
2019-04-23 11:00,13.96,39.31,15.59,88.0
2019-04-23 10:00,13.55,37.4,-0.266,88.6
2019-04-23 09:00,13.57,37.35,-0.2,88.8
2019-04-23 08:00,13.15,37.2,-0.145,88.9
2019-04-23 07:00,12.84,35.22,-0.15,89.4
2019-04-23 06:00,12.71,34.23,-0.15,89.7
2019-04-23 05:00,12.72,34.23,-5.127,89.7
2019-04-23 04:00,12.74,34.09,-0.083,89.8
2019-04-23 03:00,12.75,34.67,-0.15,89.8
2019-04-23 02:00,12.75,34.53,-0.15,89.8
