Date/Time (PST),Battery Voltage (v),Temperature (deg F),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2016-09-14 08:00,12.72,54.6,0.416,7.875,13.77,268.6
2016-09-14 07:00,12.73,54.09,0.416,4.424,10.76,253.4
2016-09-14 06:00,12.73,57.74,0.044,3.694,6.488,181.0
2016-09-14 05:00,12.74,50.66,0.504,3.64,6.598,161.2
2016-09-14 04:00,12.75,50.94,0.241,3.068,6.51,116.5
2016-09-14 03:00,12.76,50.57,0.219,3.964,6.861,198.8
2016-09-14 02:00,12.77,52.8,0.0,1.935,5.392,225.1
2016-09-14 01:00,12.79,51.67,0.0,1.839,4.209,294.7
2016-09-14 00:00,12.81,51.56,0.0,2.251,5.283,165.1
2016-09-13 23:00,12.86,51.39,0.767,2.717,6.05,119.7
2016-09-13 22:00,13.57,50.46,0.0,1.579,4.45,96.0
2016-09-13 21:00,13.44,50.72,0.0,1.023,2.411,217.6
2016-09-13 20:00,12.65,52.09,0.0,3.076,6.817,253.5
2016-09-13 19:00,12.66,51.57,4.121,7.374,11.27,257.4
2016-09-13 18:00,12.66,51.31,4.209,7.82,11.46,254.5
2016-09-13 17:00,12.67,52.07,5.48,8.41,13.98,247.7
2016-09-13 16:00,12.67,55.49,1.074,6.178,13.2,238.7
2016-09-13 15:00,12.67,60.64,0.0,1.479,7.475,266.6
2016-09-13 14:00,12.68,60.84,0.0,1.282,4.91,20.96
2016-09-13 13:00,12.68,60.03,0.0,1.437,4.8,48.07
2016-09-13 12:00,12.7,59.95,0.0,1.63,5.524,87.3
2016-09-13 11:00,12.71,59.0,0.0,1.582,5.853,57.24
2016-09-13 10:00,12.73,56.53,0.0,3.76,7.387,93.9
2016-09-13 09:00,12.8,54.37,0.022,3.586,6.532,92.4
2016-09-13 08:00,12.68,51.43,0.0,4.252,7.65,93.0
2016-09-13 07:00,12.69,49.79,0.0,2.458,5.151,95.8
2016-09-13 06:00,12.69,49.5,1.293,3.539,5.743,93.6
2016-09-13 05:00,12.71,43.27,0.0,1.727,5.414,36.97
2016-09-13 04:00,12.72,42.84,0.0,2.007,6.532,284.2
2016-09-13 03:00,12.73,41.89,1.578,4.792,7.672,69.81
2016-09-13 02:00,12.74,42.67,0.0,3.446,6.247,82.3
2016-09-13 01:00,12.75,44.06,0.0,3.21,5.743,88.1
2016-09-13 00:00,12.76,43.51,0.0,2.456,6.181,81.4
2016-09-12 23:00,12.78,45.31,1.206,4.686,8.7,64.51
2016-09-12 22:00,12.8,45.58,1.074,3.568,7.014,63.78
2016-09-12 21:00,12.84,47.44,0.0,2.302,4.866,57.63
2016-09-12 20:00,13.56,46.4,0.0,2.629,4.866,106.5
2016-09-12 19:00,13.48,47.31,0.0,2.149,4.976,61.48
2016-09-12 18:00,12.64,48.0,0.0,1.321,6.291,327.0
2016-09-12 17:00,12.64,50.85,0.899,3.219,5.195,92.8
2016-09-12 16:00,12.64,54.94,0.0,0.705,4.296,118.1
2016-09-12 15:00,12.64,55.36,0.0,1.124,7.431,61.28
2016-09-12 14:00,12.64,54.27,0.0,3.095,11.81,35.56
2016-09-12 13:00,12.65,53.45,0.0,3.99,11.86,44.74
2016-09-12 12:00,12.65,53.02,0.044,6.149,14.64,62.54
2016-09-12 11:00,12.66,51.63,0.022,8.66,19.73,59.06
2016-09-12 10:00,12.68,50.58,1.469,9.19,20.52,62.27
2016-09-12 09:00,12.69,49.7,0.0,5.469,14.14,60.99
2016-09-12 08:00,12.72,48.59,0.044,6.243,15.52,75.21
2016-09-12 07:00,12.79,47.31,0.943,6.26,13.06,77.38
2016-09-12 06:00,12.65,46.02,0.0,5.397,15.26,70.2
2016-09-12 05:00,12.66,41.38,0.0,5.048,15.34,63.05
2016-09-12 04:00,12.66,41.93,1.052,6.176,14.36,65.72
2016-09-12 03:00,12.66,41.79,0.307,5.745,14.6,62.97
2016-09-12 02:00,12.67,43.1,1.052,6.337,13.15,62.36
2016-09-12 01:00,12.67,43.1,0.0,5.003,10.19,72.84
2016-09-12 00:00,12.68,43.14,1.841,5.39,11.73,72.79
2016-09-11 23:00,12.68,43.64,0.395,5.526,12.14,61.78
2016-09-11 22:00,12.69,45.53,1.863,5.103,10.94,42.36
2016-09-11 21:00,12.71,46.44,1.556,4.648,10.26,31.01
2016-09-11 20:00,12.72,43.29,0.0,2.512,4.647,301.6
2016-09-11 19:00,12.75,40.95,0.0,4.273,10.7,273.5
2016-09-11 18:00,12.92,41.52,5.129,9.57,16.07,250.4
2016-09-11 17:00,12.69,42.37,5.984,12.36,20.39,251.4
2016-09-11 16:00,12.7,43.85,3.551,14.21,23.26,260.3
2016-09-11 15:00,12.71,44.34,0.153,8.48,21.96,271.3
2016-09-11 14:00,12.71,48.38,0.0,3.372,12.69,279.5
2016-09-11 13:00,12.71,44.87,0.0,6.568,17.03,273.8
2016-09-11 12:00,12.72,43.19,0.636,10.34,16.75,262.6
2016-09-11 11:00,12.72,43.13,2.828,10.16,17.32,252.1
2016-09-11 10:00,12.73,41.64,5.327,10.97,17.43,249.4
2016-09-11 09:00,12.73,40.64,4.362,10.06,19.09,256.3
2016-09-11 08:00,12.74,41.92,4.055,9.46,17.49,256.7
2016-09-11 07:00,12.76,39.6,4.428,9.02,15.1,251.0
2016-09-11 06:00,12.78,39.74,5.261,10.84,19.33,257.9
2016-09-11 05:00,12.74,38.94,7.606,16.03,24.09,261.5
2016-09-11 04:00,12.75,39.7,1.973,13.09,19.51,265.9
2016-09-11 03:00,12.76,41.21,4.209,14.18,21.57,268.2
2016-09-11 02:00,12.77,41.63,4.516,13.44,21.68,268.2
2016-09-11 01:00,12.78,41.4,5.348,12.35,21.42,269.4
2016-09-11 00:00,12.78,42.59,7.277,16.85,27.49,265.3
2016-09-10 23:00,12.79,44.36,2.104,14.46,30.69,268.5
2016-09-10 22:00,12.79,46.26,5.195,20.6,33.19,272.0
2016-09-10 21:00,12.81,47.87,3.792,15.07,25.69,272.5
2016-09-10 20:00,12.82,47.81,2.082,15.8,27.05,271.8
2016-09-10 19:00,12.84,48.57,1.951,15.86,29.24,277.6
2016-09-10 18:00,12.88,49.33,1.447,13.42,26.94,284.7
2016-09-10 17:00,13.6,50.63,0.46,12.68,28.21,283.1
2016-09-10 16:00,13.6,53.73,0.636,10.9,28.98,286.3
2016-09-10 15:00,13.52,57.37,0.307,6.269,21.79,281.1
2016-09-10 14:00,12.7,59.92,0.0,3.883,14.07,279.6
2016-09-10 13:00,12.71,61.21,0.022,2.946,10.81,281.7
2016-09-10 12:00,12.71,61.15,0.0,3.469,12.32,281.3
2016-09-10 11:00,12.72,59.83,0.0,2.742,11.75,290.9
2016-09-10 10:00,12.73,58.27,0.0,2.967,14.42,279.8
2016-09-10 09:00,12.74,56.64,0.197,5.832,13.9,279.6
2016-09-10 08:00,12.75,54.96,0.0,3.716,14.62,286.3
2016-09-10 07:00,12.77,54.71,0.0,4.601,11.95,279.0
2016-09-10 06:00,12.78,54.57,0.044,5.103,11.14,271.8
2016-09-10 05:00,12.8,54.14,0.0,7.513,14.09,274.3
2016-09-10 04:00,12.83,53.57,6.072,9.0,12.87,257.5
2016-09-10 03:00,12.89,53.81,5.699,8.89,13.2,261.1
2016-09-10 02:00,13.55,53.85,6.379,9.6,15.1,259.1
2016-09-10 01:00,13.46,54.18,5.612,9.64,13.55,257.8
2016-09-10 00:00,12.59,53.04,5.524,9.64,14.73,256.6
2016-09-09 23:00,12.59,54.66,6.949,12.57,18.28,260.2
2016-09-09 22:00,12.6,56.1,4.033,9.06,15.87,252.1
2016-09-09 21:00,12.6,55.0,3.924,6.994,12.67,250.0
2016-09-09 20:00,12.61,53.18,3.069,7.815,14.66,257.5
2016-09-09 19:00,12.62,52.79,3.748,8.52,14.64,257.2
2016-09-09 18:00,12.64,53.73,3.551,9.13,14.27,251.1
2016-09-09 17:00,12.64,53.44,4.165,7.894,13.2,243.4
2016-09-09 16:00,12.67,58.0,0.0,5.145,12.76,263.0
2016-09-09 15:00,12.68,60.07,0.0,5.051,13.04,266.3
2016-09-09 14:00,12.72,59.32,0.088,5.921,12.65,264.6
2016-09-09 13:00,12.87,59.06,0.0,4.999,11.14,268.4
2016-09-09 12:00,12.56,56.68,0.0,2.918,8.33,283.2
2016-09-09 11:00,12.56,57.81,0.0,1.71,5.853,343.0
2016-09-09 10:00,12.56,58.31,0.0,2.014,5.37,97.4
2016-09-09 09:00,12.56,55.34,0.0,3.499,7.124,102.2
2016-09-09 08:00,12.57,53.44,0.197,3.935,6.423,95.9
2016-09-09 07:00,12.58,52.25,0.0,1.99,4.713,100.1
2016-09-09 06:00,12.6,51.45,1.797,4.864,7.299,94.9
2016-09-09 05:00,12.62,43.81,0.0,2.993,7.409,356.2
2016-09-09 04:00,12.64,44.01,0.0,1.331,3.989,329.5
2016-09-09 03:00,12.66,45.32,0.0,4.195,7.19,79.58
2016-09-09 02:00,12.69,43.48,0.899,3.611,6.006,104.3
2016-09-09 01:00,12.75,42.69,0.0,2.231,6.466,147.4
2016-09-09 00:00,13.58,40.89,2.236,4.401,8.4,279.0
2016-09-08 23:00,12.56,39.75,4.713,7.267,10.61,261.1
2016-09-08 22:00,12.57,39.77,4.954,6.87,9.95,267.8
2016-09-08 21:00,12.56,39.77,0.986,7.261,12.23,263.3
2016-09-08 20:00,12.56,39.93,0.0,7.083,17.16,262.6
2016-09-08 19:00,12.57,40.84,2.302,10.04,20.06,258.7
2016-09-08 18:00,12.58,41.59,4.406,12.19,21.09,265.0
2016-09-08 17:00,12.6,42.16,7.628,16.25,25.62,261.5
2016-09-08 16:00,12.62,43.24,4.998,19.52,30.34,264.9
2016-09-08 15:00,12.64,43.99,2.345,19.85,28.85,265.3
2016-09-08 14:00,12.66,44.57,3.266,21.34,33.06,272.6
2016-09-08 13:00,12.69,43.12,4.143,24.2,35.05,271.4
2016-09-08 12:00,12.79,43.08,0.416,15.82,30.86,282.6
2016-09-08 11:00,12.56,43.71,0.263,15.56,26.74,277.4
2016-09-08 10:00,12.56,43.08,2.148,17.6,25.91,269.9
2016-09-08 09:00,12.57,42.78,2.587,16.78,26.85,270.4
2016-09-08 08:00,12.58,42.09,2.17,17.07,27.84,272.0
2016-09-08 07:00,12.58,42.09,4.296,16.19,27.07,271.1
2016-09-08 06:00,12.59,41.43,3.595,15.85,24.75,269.7
2016-09-08 05:00,12.61,41.87,4.209,20.98,37.7,270.8
2016-09-08 04:00,12.63,41.61,1.71,20.56,33.23,269.5
2016-09-08 03:00,12.65,41.19,5.853,23.08,34.81,269.4
2016-09-08 02:00,12.68,41.43,10.63,22.88,33.06,265.3
2016-09-08 01:00,12.7,41.12,13.74,24.53,33.41,265.3
2016-09-08 00:00,12.75,40.51,11.71,28.71,36.45,271.4
2016-09-07 23:00,13.53,40.41,15.63,30.08,39.0,274.2
2016-09-07 22:00,12.57,40.03,3.156,24.66,38.67,282.8
2016-09-07 21:00,12.58,40.38,2.17,20.92,37.79,284.9
2016-09-07 20:00,12.58,40.31,0.504,13.32,33.95,288.9
2016-09-07 19:00,12.6,41.34,0.833,15.35,32.95,284.2
2016-09-07 18:00,12.61,41.98,0.767,16.42,30.51,282.5
2016-09-07 17:00,12.62,41.87,1.271,20.19,35.8,280.8
2016-09-07 16:00,12.64,42.04,4.735,20.34,34.22,275.7
2016-09-07 15:00,12.66,42.91,1.381,14.56,31.06,285.1
2016-09-07 14:00,12.67,44.28,0.132,3.389,12.91,289.5
2016-09-07 13:00,12.69,45.64,0.0,2.904,10.48,274.1
2016-09-07 12:00,12.73,48.02,0.0,3.179,10.63,279.2
2016-09-07 11:00,12.83,47.26,0.0,2.725,8.68,274.6
2016-09-07 10:00,12.57,47.35,0.0,2.451,8.7,267.4
2016-09-07 09:00,12.57,44.96,0.0,2.541,9.73,259.4
2016-09-07 08:00,12.58,44.74,0.0,3.257,11.42,280.5
2016-09-07 07:00,12.58,44.01,0.0,3.309,12.06,273.6
2016-09-07 06:00,12.59,43.01,0.0,6.192,20.32,279.3
2016-09-07 05:00,12.6,43.43,0.0,7.98,18.7,280.2
2016-09-07 04:00,12.61,43.26,0.548,6.634,11.35,266.2
2016-09-07 03:00,12.63,43.61,0.0,9.53,19.27,277.1
2016-09-07 02:00,12.65,43.69,0.0,7.987,16.57,276.3
2016-09-07 01:00,12.67,43.25,0.46,13.42,19.25,266.1
2016-09-07 00:00,12.69,43.32,0.0,9.04,18.76,271.2
2016-09-06 23:00,12.73,43.43,0.0,5.819,15.02,273.9
2016-09-06 22:00,12.94,43.15,0.0,7.452,15.02,264.9
2016-09-06 21:00,12.58,43.55,0.0,7.582,16.64,271.8
2016-09-06 20:00,12.58,43.66,0.044,8.32,17.62,277.6
2016-09-06 19:00,12.58,44.11,0.022,7.075,17.47,267.4
2016-09-06 18:00,12.58,44.17,4.625,12.67,19.88,268.0
2016-09-06 17:00,12.6,44.16,0.504,12.43,19.93,264.6
2016-09-06 16:00,12.6,44.65,1.447,13.47,20.58,265.7
2016-09-06 15:00,12.62,45.04,0.482,11.93,21.22,267.0
2016-09-06 14:00,12.63,45.69,1.578,11.51,21.74,265.4
2016-09-06 13:00,12.65,46.29,0.263,10.05,18.22,263.8
2016-09-06 12:00,12.67,47.3,0.701,9.91,18.13,249.6
2016-09-06 11:00,12.71,45.48,0.0,8.49,15.8,256.7
2016-09-06 10:00,12.77,47.04,1.556,7.601,14.71,256.7
2016-09-06 09:00,13.56,47.01,0.0,3.509,10.52,270.5
2016-09-06 08:00,12.58,43.83,0.921,5.89,11.68,260.6
2016-09-06 07:00,12.59,42.58,0.329,6.348,13.72,264.4
2016-09-06 06:00,12.59,41.03,3.617,7.585,12.32,258.5
2016-09-06 05:00,12.6,40.53,3.266,7.034,13.24,257.3
2016-09-06 04:00,12.61,39.96,0.0,5.11,9.14,263.3
2016-09-06 03:00,12.63,40.26,1.6,5.758,11.44,270.8
2016-09-06 02:00,12.65,39.39,0.241,5.629,10.54,263.6
2016-09-06 01:00,12.66,38.85,0.0,4.417,12.25,265.9
2016-09-06 00:00,12.68,38.97,0.0,3.028,7.606,264.9
2016-09-05 23:00,12.7,39.6,0.022,5.395,9.49,270.5
2016-09-05 22:00,12.73,39.6,0.0,2.795,11.05,279.8
2016-09-05 21:00,12.88,39.91,0.0,4.856,12.36,284.0
2016-09-05 20:00,12.58,39.99,0.0,3.131,11.6,281.3
2016-09-05 19:00,12.59,40.36,0.0,2.886,12.63,275.3
2016-09-05 18:00,12.59,40.98,0.0,2.961,10.61,271.5
2016-09-05 17:00,12.59,42.48,0.0,3.09,11.62,273.2
2016-09-05 16:00,12.59,43.36,0.0,4.576,16.07,283.1
2016-09-05 15:00,12.6,44.36,0.0,3.376,11.38,273.3
2016-09-05 14:00,12.61,50.63,0.0,2.504,9.47,275.6
2016-09-05 13:00,12.62,49.94,0.0,2.345,11.73,277.7
2016-09-05 12:00,12.65,47.51,0.0,3.793,10.92,271.1
2016-09-05 11:00,12.66,46.9,0.0,4.195,9.56,272.9
2016-09-05 10:00,12.68,43.78,0.0,4.744,9.93,261.2
2016-09-05 09:00,12.73,43.19,1.447,7.377,14.03,262.4
2016-09-05 08:00,13.55,41.92,0.285,5.658,13.13,267.2
2016-09-05 07:00,12.58,40.73,0.219,5.514,12.06,259.0
2016-09-05 06:00,12.58,40.23,3.441,6.718,11.64,267.6
2016-09-05 05:00,12.59,38.77,3.376,7.718,12.63,266.0
2016-09-05 04:00,12.59,38.68,4.011,8.4,14.82,257.6
2016-09-05 03:00,12.6,38.82,3.989,10.12,15.48,260.8
2016-09-05 02:00,12.61,39.08,6.16,10.05,15.12,260.7
2016-09-05 01:00,12.63,38.75,6.444,12.17,19.03,258.0
2016-09-05 00:00,12.65,39.15,0.504,12.0,18.81,258.1
2016-09-04 23:00,12.67,39.59,4.428,10.59,18.04,254.7
2016-09-04 22:00,12.69,39.89,4.209,9.15,14.34,260.4
2016-09-04 21:00,12.72,40.57,4.516,10.26,17.67,264.2
2016-09-04 20:00,12.82,40.57,0.482,9.27,18.81,272.6
2016-09-04 19:00,12.58,40.41,4.252,11.83,21.28,262.1
2016-09-04 18:00,12.58,40.74,0.373,13.15,20.74,278.6
2016-09-04 17:00,12.58,41.96,0.044,6.865,21.64,286.8
2016-09-04 16:00,12.58,43.52,0.0,4.013,15.45,271.7
2016-09-04 15:00,12.59,46.03,0.0,3.367,11.81,267.9
2016-09-04 14:00,12.59,47.97,0.0,2.785,10.61,279.4
2016-09-04 13:00,12.6,46.76,0.0,3.11,13.31,278.7
2016-09-04 12:00,12.61,46.61,0.0,3.773,14.4,275.8
2016-09-04 11:00,12.62,44.49,0.0,4.061,12.21,275.2
2016-09-04 10:00,12.65,42.34,0.0,7.517,16.46,263.4
2016-09-04 09:00,12.67,42.11,0.351,6.72,13.2,261.7
2016-09-04 08:00,12.72,42.47,0.044,5.617,11.77,267.5
2016-09-04 07:00,13.01,39.61,0.022,6.445,13.06,268.1
2016-09-04 06:00,12.58,37.82,5.721,10.64,18.24,255.5
2016-09-04 05:00,12.58,37.28,0.658,5.475,13.26,269.8
2016-09-04 04:00,12.58,37.21,1.512,4.5,8.86,272.2
2016-09-04 03:00,12.59,37.52,1.447,5.871,10.94,270.3
2016-09-04 02:00,12.59,37.69,3.178,6.924,12.19,274.7
2016-09-04 01:00,12.6,38.16,3.551,6.935,10.85,274.2
2016-09-04 00:00,12.61,38.42,3.792,8.07,12.58,266.2
2016-09-03 23:00,12.63,38.65,4.625,7.407,10.48,266.4
2016-09-03 22:00,12.65,38.7,3.463,7.19,10.54,264.2
2016-09-03 21:00,12.67,39.18,5.064,7.71,11.03,264.9
2016-09-03 20:00,12.69,39.41,1.973,6.007,9.95,268.9
2016-09-03 19:00,12.77,39.85,2.762,6.44,9.58,265.6
2016-09-03 18:00,12.58,40.23,0.0,7.9,15.78,266.7
2016-09-03 17:00,12.58,40.68,0.0,3.294,10.06,270.1
2016-09-03 16:00,12.58,42.06,0.0,2.514,11.9,295.7
2016-09-03 15:00,12.58,42.94,0.0,4.331,12.06,270.8
2016-09-03 14:00,12.58,44.04,0.0,4.333,13.17,267.4
2016-09-03 13:00,12.58,43.24,0.0,3.349,10.13,274.9
2016-09-03 12:00,12.59,42.2,0.0,7.093,13.96,271.2
2016-09-03 11:00,12.6,41.14,0.0,3.621,9.45,276.5
2016-09-03 10:00,12.62,41.92,0.0,2.241,6.291,270.8
2016-09-03 09:00,12.64,41.41,0.0,4.76,8.66,253.1
2016-09-03 08:00,12.67,39.58,0.0,3.481,7.891,260.2
2016-09-03 07:00,12.71,39.49,0.0,1.15,4.866,282.1
2016-09-03 06:00,12.89,38.7,0.0,3.844,10.35,262.8
2016-09-03 05:00,12.58,38.16,0.0,4.678,13.59,280.7
2016-09-03 04:00,12.58,38.26,0.0,2.096,7.146,282.2
2016-09-03 03:00,12.59,38.7,0.0,2.78,13.74,291.5
2016-09-03 02:00,12.59,38.61,0.0,4.254,13.26,286.4
2016-09-03 01:00,12.59,38.16,0.0,7.481,13.59,277.2
2016-09-03 00:00,12.59,39.11,0.0,8.33,17.4,281.2
2016-09-02 23:00,12.6,39.2,0.175,10.15,18.59,275.4
2016-09-02 22:00,12.61,39.18,0.0,4.093,13.61,270.8
2016-09-02 21:00,12.63,39.1,0.0,7.263,16.31,270.5
2016-09-02 20:00,12.65,39.18,0.0,4.415,15.45,279.8
2016-09-02 19:00,12.68,39.17,0.0,8.95,22.67,283.7
2016-09-02 18:00,12.73,39.27,0.921,8.15,20.6,273.8
2016-09-02 17:00,13.55,39.1,0.395,7.246,16.77,277.9
2016-09-02 16:00,12.59,39.44,0.0,5.002,15.54,282.4
2016-09-02 15:00,12.59,40.39,0.0,3.431,13.11,268.7
2016-09-02 14:00,12.58,41.83,0.0,3.181,15.21,273.2
2016-09-02 13:00,12.59,43.4,0.0,3.508,13.79,271.8
2016-09-02 12:00,12.59,42.26,0.0,2.465,9.07,237.7
2016-09-02 11:00,12.6,40.96,0.0,2.438,7.036,265.2
2016-09-02 10:00,12.6,40.53,0.0,2.418,8.0,251.6
2016-09-02 09:00,12.61,41.38,0.0,1.19,4.559,268.4
2016-09-02 08:00,12.64,41.22,0.0,1.522,7.562,243.3
2016-09-02 07:00,12.67,39.64,0.0,2.161,8.37,244.9
2016-09-02 06:00,12.7,39.13,0.0,1.693,7.76,264.5
2016-09-02 05:00,12.8,38.78,0.0,2.71,10.61,258.1
2016-09-02 04:00,12.6,38.85,0.0,3.193,10.37,248.8
2016-09-02 03:00,12.6,39.27,0.0,4.114,12.71,248.2
2016-09-02 02:00,12.6,39.94,0.0,3.049,8.68,260.7
2016-09-02 01:00,12.6,39.8,0.0,1.827,8.46,251.2
2016-09-02 00:00,12.6,40.03,0.0,3.563,12.95,262.1
2016-09-01 23:00,12.61,39.96,0.0,3.229,11.14,242.8
2016-09-01 22:00,12.61,39.05,0.0,2.435,10.24,259.7
2016-09-01 21:00,12.62,39.05,0.0,3.492,11.35,276.4
2016-09-01 20:00,12.64,38.82,0.0,2.358,6.576,266.0
2016-09-01 19:00,12.66,38.33,0.0,2.376,8.4,279.7
2016-09-01 18:00,12.68,38.15,0.0,2.454,11.03,276.9
2016-09-01 17:00,12.72,38.95,0.0,3.033,13.92,277.1
2016-09-01 16:00,13.52,39.34,0.0,3.808,10.24,271.6
2016-09-01 15:00,12.61,39.41,0.0,4.518,13.06,269.5
2016-09-01 14:00,12.61,38.68,0.0,4.744,18.06,282.4
2016-09-01 13:00,12.61,41.05,0.0,5.013,13.98,278.7
2016-09-01 12:00,12.61,43.5,0.0,3.449,12.71,288.5
2016-09-01 11:00,12.62,43.88,0.0,1.499,8.37,299.6
2016-09-01 10:00,12.62,43.78,0.0,1.726,7.102,286.4
2016-09-01 09:00,12.63,41.33,0.0,3.702,13.55,282.9
2016-09-01 08:00,12.65,41.83,0.0,1.924,7.168,285.0
2016-09-01 07:00,12.67,41.8,0.0,6.547,19.53,282.6
2016-09-01 06:00,12.69,42.11,0.0,7.699,24.48,278.1
2016-09-01 05:00,12.71,42.58,0.0,5.721,20.71,277.7
2016-09-01 04:00,12.78,42.38,0.263,7.66,16.37,287.1
2016-09-01 03:00,12.62,42.23,0.0,7.341,19.49,283.5
2016-09-01 02:00,12.63,42.47,0.0,2.788,9.64,287.8
2016-09-01 01:00,12.63,42.84,0.0,5.334,18.28,286.9
2016-09-01 00:00,12.63,43.1,0.022,10.42,23.89,279.6
2016-08-31 23:00,12.64,43.69,0.877,11.77,26.04,279.0
2016-08-31 21:00,12.66,44.71,0.0,4.685,16.09,289.7
2016-08-31 20:00,12.67,45.01,0.044,9.81,18.46,277.4
2016-08-31 19:00,12.68,45.37,2.455,10.84,17.01,268.1
2016-08-31 18:00,12.7,45.85,0.066,7.213,13.57,273.5
2016-08-31 17:00,12.71,46.66,0.0,7.324,17.67,275.5
2016-08-31 16:00,12.75,47.35,0.0,3.558,12.14,289.1
2016-08-31 15:00,13.16,48.2,0.0,6.92,22.23,288.9
2016-08-31 14:00,12.64,48.45,0.11,12.35,21.81,282.4
2016-08-31 13:00,12.65,50.34,0.658,9.23,23.56,279.8
2016-08-31 12:00,12.65,58.1,0.0,5.023,14.53,276.3
2016-08-31 11:00,12.65,53.01,0.11,7.705,18.15,271.5
2016-08-31 10:00,12.67,53.08,1.622,10.74,16.22,264.3
2016-08-31 09:00,12.67,50.12,1.184,8.99,15.43,272.1
2016-08-31 08:00,12.68,48.92,0.592,8.26,17.71,277.5
2016-08-31 07:00,12.69,46.64,0.066,8.31,17.36,268.6
2016-08-31 06:00,12.71,45.57,0.0,3.432,10.98,290.7
2016-08-31 05:00,12.73,45.78,0.0,4.921,10.52,274.5
2016-08-31 04:00,12.75,43.42,0.0,4.558,11.4,270.1
2016-08-31 03:00,12.83,42.3,0.241,6.998,13.44,265.7
2016-08-31 02:00,12.65,42.63,4.954,10.6,16.72,273.1
2016-08-31 01:00,12.66,44.2,2.345,9.47,16.64,268.0
2016-08-31 00:00,12.67,44.03,3.858,8.16,15.85,260.1
2016-08-30 23:00,12.68,44.87,5.327,9.54,14.69,265.7
2016-08-30 22:00,12.68,45.29,7.168,11.47,16.48,266.7
2016-08-30 21:00,12.69,47.17,1.841,10.07,15.67,272.5
2016-08-30 20:00,12.7,48.35,0.416,9.03,17.4,280.2
2016-08-30 19:00,12.71,49.51,3.683,10.84,16.33,269.6
2016-08-30 18:00,12.72,50.07,5.173,13.78,20.5,267.5
2016-08-30 17:00,12.73,49.84,1.622,15.01,24.86,266.7
2016-08-30 16:00,12.75,52.52,2.104,14.71,24.29,263.9
2016-08-30 15:00,12.77,51.61,4.143,12.24,23.17,251.5
2016-08-30 14:00,13.12,53.6,5.633,11.03,19.09,250.3
2016-08-30 13:00,12.68,57.78,4.932,9.96,16.59,258.1
2016-08-30 12:00,12.68,57.89,0.833,8.27,14.62,264.5
2016-08-30 11:00,12.7,58.28,0.68,3.676,10.89,268.0
2016-08-30 10:00,12.7,59.64,0.0,2.713,4.757,265.2
2016-08-30 09:00,12.71,59.91,0.0,1.811,4.077,285.1
2016-08-30 08:00,12.71,58.88,0.0,3.936,7.782,266.1
2016-08-30 07:00,12.72,58.03,0.0,2.868,6.138,280.7
2016-08-30 06:00,12.74,57.22,0.0,1.444,4.537,299.5
2016-08-30 05:00,12.75,56.86,0.0,1.826,3.683,37.1
2016-08-30 04:00,12.76,54.85,0.0,1.87,4.516,328.1
2016-08-30 03:00,12.79,55.33,0.044,3.314,5.305,272.5
2016-08-30 02:00,12.89,56.4,0.0,2.473,6.028,279.1
2016-08-30 01:00,12.66,55.63,0.0,1.153,6.181,304.7
2016-08-30 00:00,12.67,56.31,0.0,5.893,13.83,270.8
2016-08-29 23:00,12.67,56.77,0.68,7.551,15.39,279.3
2016-08-29 22:00,12.68,55.37,3.704,8.07,12.3,270.0
2016-08-29 21:00,12.69,55.14,5.48,9.52,13.37,267.6
2016-08-29 20:00,12.7,54.47,1.841,8.66,13.83,257.4
2016-08-29 19:00,12.71,54.63,3.989,10.44,18.65,253.5
2016-08-29 18:00,12.71,56.24,7.08,12.64,20.82,245.2
2016-08-29 17:00,12.72,58.61,7.957,14.42,20.69,247.1
2016-08-29 16:00,12.73,61.5,3.31,13.0,19.2,251.8
2016-08-29 15:00,12.75,63.18,1.447,11.27,20.98,257.8
2016-08-29 14:00,12.78,63.56,0.57,11.12,19.46,254.4
2016-08-29 13:00,13.57,64.97,2.017,10.01,16.05,257.9
2016-08-29 12:00,12.65,64.41,0.0,6.952,13.72,269.5
2016-08-29 11:00,12.65,66.95,0.0,3.091,12.65,262.9
2016-08-29 10:00,12.65,67.94,0.0,1.616,6.971,289.1
2016-08-29 09:00,12.66,66.68,0.0,2.737,6.423,111.0
2016-08-29 08:00,12.66,66.13,1.6,5.206,7.804,92.0
2016-08-29 07:00,12.67,63.3,0.329,3.035,5.94,89.3
2016-08-29 06:00,12.68,57.95,0.789,3.257,5.743,91.2
2016-08-29 05:00,12.69,55.39,2.543,4.362,7.694,87.6
2016-08-29 04:00,12.71,54.03,1.008,4.64,8.59,85.0
2016-08-29 03:00,12.72,54.53,0.0,3.029,4.91,87.8
2016-08-29 02:00,12.74,55.26,1.337,6.264,11.07,86.2
2016-08-29 01:00,12.79,54.63,2.718,5.751,9.8,87.6
2016-08-29 00:00,13.55,56.59,2.696,5.717,9.01,85.8
2016-08-28 23:00,12.65,56.32,4.516,6.324,8.48,83.6
2016-08-28 22:00,12.65,55.48,4.932,6.566,8.29,92.7
2016-08-28 21:00,12.65,55.63,2.696,5.785,7.694,96.4
2016-08-28 20:00,12.65,57.84,2.06,5.384,8.5,87.4
2016-08-28 19:00,12.66,55.89,3.31,5.106,6.335,88.6
