Date/Time (PST),Battery Voltage (v),Temperature (deg F),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2018-10-26 18:00,12.62,36.98,0.526,9.95,31.54,291.9
2018-10-26 17:00,12.67,37.4,0.175,3.678,12.28,324.2
2018-10-26 16:00,12.74,37.52,0.0,8.37,29.07,296.1
2018-10-26 15:00,12.83,39.12,0.175,5.591,26.24,300.9
2018-10-26 14:00,12.98,39.14,0.614,11.7,30.86,296.2
2018-10-26 13:00,13.48,39.67,0.482,9.94,32.27,303.5
2018-10-26 12:00,12.56,40.11,1.534,14.72,33.47,290.0
2018-10-26 11:00,12.56,42.97,0.438,9.39,35.97,283.9
2018-10-26 10:00,12.56,43.93,0.0,4.115,14.16,266.2
2018-10-26 09:00,12.57,44.14,0.0,4.414,15.08,265.2
2018-10-26 08:00,12.58,43.81,0.0,4.728,13.02,258.8
2018-10-26 07:00,12.59,44.61,0.022,4.633,13.11,270.5
2018-10-26 06:00,12.62,45.16,0.0,3.671,14.64,269.0
2018-10-26 05:00,12.66,44.12,0.0,3.168,10.5,237.2
2018-10-26 04:00,12.71,43.56,0.0,4.671,9.27,101.7
2018-10-26 03:00,12.8,40.66,0.0,3.732,7.387,81.9
2018-10-26 02:00,12.91,41.3,0.0,4.212,9.56,98.0
2018-10-26 01:00,13.15,41.28,0.0,4.24,11.99,101.4
2018-10-26 00:00,12.57,41.86,1.293,6.001,11.38,94.2
2018-10-25 23:00,12.57,42.29,1.249,4.598,7.847,111.5
2018-10-25 22:00,12.57,42.59,0.0,3.276,7.475,101.9
2018-10-25 21:00,12.57,42.59,0.0,1.871,5.348,148.9
2018-10-25 20:00,12.57,42.55,0.0,2.93,7.782,207.6
2018-10-25 19:00,12.58,42.64,0.0,2.648,10.41,274.0
2018-10-25 18:00,12.59,42.99,0.0,2.553,8.57,276.8
2018-10-25 17:00,12.61,42.92,0.0,3.161,11.81,273.9
2018-10-25 16:00,12.65,43.2,0.0,3.236,9.67,222.9
2018-10-25 15:00,12.72,43.02,0.0,2.68,7.562,264.6
2018-10-25 14:00,12.81,42.69,0.0,2.825,8.07,279.8
2018-10-25 13:00,12.95,42.69,0.0,2.213,8.37,173.6
2018-10-25 12:00,13.53,42.87,0.0,3.129,7.212,140.2
2018-10-25 11:00,12.57,44.02,0.11,4.868,8.86,102.8
2018-10-25 10:00,12.57,39.43,0.0,5.752,9.67,95.7
2018-10-25 09:00,12.57,39.04,2.85,5.473,8.81,106.3
2018-10-25 08:00,12.58,39.0,0.0,4.794,8.99,109.9
2018-10-25 07:00,12.58,39.55,0.0,2.408,6.773,156.6
2018-10-25 06:00,12.59,40.47,0.0,2.797,6.466,119.9
2018-10-25 05:00,12.6,39.3,0.0,3.34,10.15,258.1
2018-10-25 04:00,12.63,36.0,0.0,3.906,8.64,270.8
2018-10-25 03:00,12.68,36.57,0.0,3.373,7.935,271.1
2018-10-25 02:00,12.75,37.33,0.0,3.814,9.84,267.6
2018-10-25 01:00,12.85,37.14,0.0,3.76,8.68,248.0
2018-10-25 00:00,13.03,37.4,0.0,3.407,8.31,236.5
2018-10-24 23:00,12.59,37.69,0.0,2.733,10.46,282.0
2018-10-24 22:00,12.59,36.97,0.0,3.434,11.95,307.9
2018-10-24 21:00,12.59,38.17,0.0,3.772,8.99,278.9
2018-10-24 20:00,12.59,38.45,0.0,2.755,12.34,288.7
2018-10-24 19:00,12.6,39.0,0.0,3.094,10.28,298.2
2018-10-24 18:00,12.6,37.99,0.0,5.825,13.39,287.0
2018-10-24 17:00,12.6,38.62,0.0,3.658,13.55,279.9
2018-10-24 16:00,12.61,39.52,0.153,4.876,13.44,285.2
2018-10-24 15:00,12.63,40.61,0.0,7.055,13.96,266.9
2018-10-24 14:00,12.68,40.44,0.066,6.304,12.19,278.5
2018-10-24 13:00,12.76,41.13,0.0,5.089,11.4,283.9
2018-10-24 12:00,12.89,38.73,0.0,4.02,7.234,278.9
2018-10-24 11:00,13.17,37.66,0.0,1.297,5.787,303.2
2018-10-24 10:00,12.6,37.36,0.0,3.37,9.14,282.6
2018-10-24 09:00,12.6,36.52,0.0,2.858,8.72,280.2
2018-10-24 08:00,12.6,35.92,0.0,3.433,8.11,275.3
2018-10-24 07:00,12.61,35.28,2.608,10.33,18.7,283.1
2018-10-24 06:00,12.62,35.47,0.0,3.374,15.12,285.1
2018-10-24 05:00,12.63,35.43,0.0,4.382,17.6,290.8
2018-10-24 04:00,12.64,35.64,0.0,5.735,13.68,284.4
2018-10-24 03:00,12.66,36.15,0.219,7.725,17.78,279.0
2018-10-24 02:00,12.71,36.11,0.701,10.46,18.13,290.6
2018-10-24 01:00,12.76,36.02,0.0,2.64,12.67,301.6
2018-10-24 00:00,12.84,36.53,0.0,2.689,10.37,285.5
2018-10-23 23:00,13.0,37.69,0.0,3.16,12.36,275.5
2018-10-23 22:00,12.64,38.41,0.0,2.88,10.13,283.1
2018-10-23 21:00,12.64,38.47,0.0,5.232,15.37,292.9
2018-10-23 20:00,12.64,39.64,0.0,9.05,19.49,284.8
2018-10-23 19:00,12.65,40.92,0.132,14.3,25.05,277.9
2018-10-23 18:00,12.65,43.19,1.381,8.67,23.54,296.0
2018-10-23 17:00,12.66,45.37,2.674,12.11,24.84,292.7
2018-10-23 16:00,12.66,47.25,0.0,5.136,13.04,291.5
2018-10-23 15:00,12.66,47.47,3.617,9.59,17.62,272.1
2018-10-23 14:00,12.68,47.54,0.0,6.204,17.78,247.5
2018-10-23 13:00,12.72,54.08,0.0,1.201,5.195,119.8
2018-10-23 12:00,12.78,52.52,0.197,4.064,7.782,103.3
2018-10-23 11:00,12.88,53.88,0.175,4.231,7.738,101.8
2018-10-23 10:00,13.17,51.69,0.0,4.535,8.33,105.5
2018-10-23 09:00,12.65,49.07,4.822,7.434,9.91,103.0
2018-10-23 08:00,12.66,46.21,4.209,7.333,9.38,103.6
2018-10-23 07:00,12.67,42.6,4.866,7.873,12.14,102.3
2018-10-23 06:00,12.68,41.93,4.187,7.369,11.44,102.3
2018-10-23 05:00,12.71,43.58,5.809,8.63,12.69,98.1
2018-10-23 04:00,12.73,44.47,3.354,6.116,9.27,100.9
2018-10-23 03:00,12.75,46.26,3.441,5.79,8.77,99.2
2018-10-23 02:00,12.77,44.96,3.573,6.016,10.87,108.2
2018-10-23 01:00,12.79,44.8,4.603,7.231,9.93,108.6
2018-10-23 00:00,12.82,44.44,4.669,6.877,9.54,105.5
2018-10-22 23:00,12.87,44.28,2.696,6.243,8.94,117.3
2018-10-22 22:00,13.15,44.37,5.655,8.5,10.21,110.7
2018-10-22 21:00,13.43,44.99,6.006,7.987,10.68,100.9
2018-10-22 20:00,12.69,45.5,5.655,8.72,11.03,106.8
2018-10-22 19:00,12.69,46.0,6.072,8.38,11.07,108.0
2018-10-22 18:00,12.69,47.13,5.612,8.65,11.84,107.0
2018-10-22 17:00,12.69,48.18,2.828,6.612,11.42,106.8
2018-10-22 16:00,12.69,52.18,2.981,5.384,8.33,91.8
2018-10-22 15:00,12.69,54.81,0.964,4.777,8.18,91.1
2018-10-22 14:00,12.69,55.66,0.833,4.055,7.869,95.4
2018-10-22 13:00,12.69,56.55,0.416,4.66,8.53,99.8
2018-10-22 12:00,12.7,55.27,1.425,5.242,8.11,105.8
2018-10-22 11:00,12.74,54.39,2.937,6.117,8.59,105.3
2018-10-22 10:00,12.82,52.56,3.069,6.524,9.75,100.9
2018-10-22 09:00,13.02,50.4,5.283,7.14,10.43,99.7
2018-10-22 08:00,12.68,46.65,5.962,8.38,11.03,106.2
2018-10-22 07:00,12.69,41.82,5.436,7.649,10.74,103.3
2018-10-22 06:00,12.7,41.93,6.466,8.98,11.66,102.4
2018-10-22 05:00,12.71,42.45,5.677,8.22,11.64,107.2
2018-10-22 04:00,12.72,42.19,5.042,7.64,10.21,105.2
2018-10-22 03:00,12.73,42.97,6.072,7.79,9.73,102.0
2018-10-22 02:00,12.74,42.88,5.853,7.71,10.57,104.4
2018-10-22 01:00,12.76,43.51,5.721,7.379,9.56,102.6
2018-10-22 00:00,12.78,43.67,5.875,8.05,10.26,107.3
2018-10-21 23:00,12.8,44.32,6.51,9.1,10.43,110.4
2018-10-21 22:00,12.82,44.76,5.896,8.33,10.96,108.2
2018-10-21 21:00,12.88,44.75,4.954,7.919,9.71,106.0
2018-10-21 20:00,13.18,45.26,4.91,6.895,8.86,103.4
2018-10-21 19:00,13.47,46.48,4.779,6.477,8.48,101.3
2018-10-21 18:00,12.74,47.63,5.743,7.623,9.43,102.0
2018-10-21 17:00,12.74,49.63,5.064,7.072,8.55,94.5
2018-10-21 16:00,12.73,53.42,0.636,3.949,7.321,90.9
2018-10-21 15:00,12.74,56.29,1.074,3.643,5.348,99.1
2018-10-21 14:00,12.74,57.42,0.0,3.559,6.028,105.4
2018-10-21 13:00,12.73,56.38,0.0,3.735,6.949,98.7
2018-10-21 12:00,12.73,55.01,1.096,5.067,9.12,99.7
2018-10-21 11:00,12.73,53.66,2.521,5.488,9.18,100.2
2018-10-21 10:00,12.73,51.35,3.595,7.006,10.26,99.5
2018-10-21 09:00,12.74,48.95,5.918,8.86,11.46,101.4
2018-10-21 08:00,12.8,46.27,6.335,8.84,12.01,100.5
2018-10-21 07:00,12.94,42.12,6.795,9.65,13.2,104.5
2018-10-21 06:00,12.75,42.71,6.642,10.19,13.59,106.2
2018-10-21 05:00,12.75,42.28,5.195,8.54,11.51,103.1
2018-10-21 04:00,12.75,42.69,6.072,8.88,11.27,100.2
2018-10-21 03:00,12.76,43.14,4.516,8.07,11.51,101.0
2018-10-21 02:00,12.77,42.66,6.444,8.86,10.96,103.8
2018-10-21 01:00,12.78,42.05,5.831,8.78,11.77,104.2
2018-10-21 00:00,12.78,43.31,6.817,9.24,11.53,100.8
2018-10-20 23:00,12.79,43.85,5.677,8.26,10.35,100.8
2018-10-20 22:00,12.8,44.12,7.628,9.1,10.63,97.6
2018-10-20 21:00,12.82,45.0,6.576,8.14,10.78,99.3
2018-10-20 20:00,12.84,47.07,7.146,8.89,9.82,97.1
2018-10-20 19:00,12.94,48.49,7.672,8.9,10.59,95.9
2018-10-20 18:00,13.58,50.11,4.252,6.921,8.77,98.8
2018-10-20 17:00,13.56,54.27,1.293,3.551,4.91,86.4
2018-10-20 16:00,13.56,61.6,0.0,0.484,2.236,315.0
2018-10-20 15:00,13.49,61.7,0.0,0.407,2.477,297.9
2018-10-20 14:00,12.66,63.32,0.0,0.51,2.126,112.1
2018-10-20 13:00,12.66,63.58,0.0,1.921,4.822,109.8
2018-10-20 12:00,12.66,61.43,0.0,2.272,5.392,100.2
2018-10-20 11:00,12.66,61.19,0.0,1.217,3.507,94.3
2018-10-20 10:00,12.67,61.74,0.0,0.541,3.463,10.63
2018-10-20 09:00,12.68,59.97,0.0,2.241,5.042,208.8
2018-10-20 08:00,12.7,56.35,0.0,2.689,6.335,295.1
2018-10-20 07:00,12.73,54.72,0.811,5.266,10.04,269.0
2018-10-20 06:00,12.76,55.51,1.249,5.227,8.04,276.2
2018-10-20 05:00,12.8,57.26,0.0,2.295,6.554,299.3
2018-10-20 04:00,12.85,55.21,0.0,1.084,2.784,188.9
2018-10-20 03:00,12.98,56.02,0.0,2.749,5.809,275.8
2018-10-20 02:00,12.66,57.79,1.052,4.561,7.212,272.2
2018-10-20 01:00,12.67,57.48,0.0,3.272,6.927,271.8
2018-10-20 00:00,12.67,56.24,0.0,0.26,2.389,320.3
2018-10-19 23:00,12.68,55.44,0.0,1.131,3.2,301.9
2018-10-19 22:00,12.68,57.75,0.0,1.395,4.581,283.7
2018-10-19 21:00,12.69,52.77,0.0,1.016,3.025,105.5
2018-10-19 20:00,12.71,52.3,1.885,3.182,4.231,99.8
2018-10-19 19:00,12.73,51.71,2.893,4.286,6.335,97.3
2018-10-19 18:00,12.77,51.3,3.88,5.005,6.028,98.0
2018-10-19 17:00,12.79,52.68,2.937,4.355,5.085,92.8
2018-10-19 16:00,12.82,56.3,2.872,4.347,5.809,92.7
2018-10-19 15:00,12.89,58.58,0.088,4.106,6.138,96.9
2018-10-19 14:00,13.58,59.61,1.03,4.482,7.168,105.7
2018-10-19 13:00,12.68,58.71,3.025,5.629,7.979,105.7
2018-10-19 12:00,12.68,56.69,3.113,5.804,8.24,100.5
2018-10-19 11:00,12.69,56.2,4.757,7.075,9.38,102.6
2018-10-19 10:00,12.7,54.07,5.458,7.648,9.4,101.2
2018-10-19 09:00,12.72,52.05,5.261,7.509,9.56,99.6
2018-10-19 08:00,12.74,51.97,4.603,6.242,8.83,101.0
2018-10-19 07:00,12.76,48.87,3.88,5.742,7.672,95.9
2018-10-19 06:00,12.78,47.31,4.91,6.326,7.497,100.4
2018-10-19 05:00,12.8,47.67,5.502,6.901,9.36,104.0
2018-10-19 04:00,12.83,47.24,6.05,7.876,10.32,99.5
2018-10-19 03:00,12.88,48.18,4.603,5.786,6.927,99.6
2018-10-19 02:00,13.14,49.16,2.126,3.815,5.414,96.9
2018-10-19 01:00,13.49,51.61,0.0,2.533,5.173,56.16
2018-10-19 00:00,12.67,53.09,0.0,1.375,3.924,140.3
2018-10-18 23:00,12.67,53.39,1.403,3.814,6.203,237.9
2018-10-18 22:00,12.68,53.8,0.0,3.876,6.971,272.9
2018-10-18 21:00,12.68,52.68,2.28,5.394,8.2,281.0
2018-10-18 20:00,12.68,50.81,4.406,7.068,10.59,267.5
2018-10-18 19:00,12.69,49.67,3.924,7.654,11.95,268.3
2018-10-18 18:00,12.69,51.14,4.384,7.492,12.34,258.5
2018-10-18 17:00,12.7,51.81,2.718,7.324,13.98,253.8
2018-10-18 16:00,12.72,54.76,3.156,8.49,14.69,258.9
2018-10-18 15:00,12.76,55.95,0.614,9.23,16.13,272.5
2018-10-18 14:00,12.84,57.28,0.066,8.17,16.99,275.1
2018-10-18 13:00,13.04,57.55,1.688,6.87,11.95,268.8
2018-10-18 12:00,12.67,58.94,0.307,5.622,10.96,260.6
2018-10-18 11:00,12.67,57.54,2.828,7.159,12.74,258.7
2018-10-18 10:00,12.67,55.7,1.951,6.138,10.98,254.9
2018-10-18 09:00,12.67,53.51,0.986,5.173,9.1,256.6
2018-10-18 08:00,12.68,51.97,2.345,5.682,9.6,258.3
2018-10-18 07:00,12.68,51.05,3.156,5.999,9.93,255.7
2018-10-18 06:00,12.68,50.5,1.732,6.01,10.7,263.1
2018-10-18 05:00,12.68,50.2,1.096,6.339,11.29,275.4
2018-10-18 04:00,12.7,51.91,1.776,6.238,11.29,267.2
2018-10-18 03:00,12.72,52.13,2.28,5.521,9.38,261.3
2018-10-18 02:00,12.76,51.55,3.266,6.086,9.78,269.9
2018-10-18 01:00,12.86,52.61,0.0,4.093,7.935,266.2
2018-10-18 00:00,13.6,52.14,0.0,3.091,5.568,281.2
2018-10-17 23:00,12.7,52.05,0.0,2.369,5.48,196.9
2018-10-17 22:00,12.71,49.6,1.337,4.049,5.94,110.8
2018-10-17 21:00,12.72,48.0,4.231,5.178,6.729,103.0
2018-10-17 20:00,12.72,47.07,4.559,6.605,9.21,113.0
2018-10-17 19:00,12.72,46.6,3.617,6.859,9.43,102.6
2018-10-17 18:00,12.73,46.33,5.458,7.15,8.94,101.3
2018-10-17 17:00,12.73,48.26,4.033,5.508,7.957,91.2
2018-10-17 16:00,12.73,52.1,2.039,5.115,7.453,90.6
2018-10-17 15:00,12.73,54.32,1.622,4.196,7.146,93.3
2018-10-17 14:00,12.74,55.73,0.0,2.794,5.984,101.9
2018-10-17 13:00,12.78,55.84,0.263,4.477,7.694,99.0
2018-10-17 12:00,12.89,54.25,0.088,3.952,6.949,102.2
2018-10-17 11:00,12.74,52.92,0.57,3.978,7.343,106.1
2018-10-17 10:00,12.74,51.5,1.534,6.081,9.38,100.5
2018-10-17 09:00,12.75,49.27,4.143,7.962,11.16,105.3
2018-10-17 08:00,12.75,46.36,4.822,7.14,10.35,105.5
2018-10-17 07:00,12.76,42.15,4.209,7.082,9.01,112.3
2018-10-17 06:00,12.77,42.75,6.51,10.37,13.46,111.4
2018-10-17 05:00,12.78,42.99,7.299,10.16,13.04,105.4
2018-10-17 04:00,12.79,43.65,5.743,9.02,12.03,103.3
2018-10-17 03:00,12.8,43.7,4.866,7.884,10.28,102.4
2018-10-17 02:00,12.81,45.67,4.362,7.216,9.51,104.7
2018-10-17 01:00,12.84,46.37,3.135,5.825,8.94,103.8
2018-10-17 00:00,12.9,45.49,5.327,7.319,9.16,99.7
2018-10-16 23:00,13.6,45.58,5.392,7.146,9.03,99.7
2018-10-16 22:00,13.51,46.4,4.603,6.48,8.77,98.2
2018-10-16 21:00,13.5,46.53,3.354,6.245,8.7,92.8
2018-10-16 20:00,12.75,48.18,2.74,6.741,10.52,88.8
2018-10-16 19:00,12.75,48.41,5.239,7.568,11.16,94.6
2018-10-16 18:00,12.76,49.45,4.625,7.315,9.36,95.0
2018-10-16 17:00,12.76,50.97,3.902,5.465,8.53,91.9
2018-10-16 16:00,12.76,54.63,3.332,4.847,6.444,92.7
2018-10-16 15:00,12.76,57.4,1.469,3.927,5.502,105.4
2018-10-16 14:00,12.76,57.16,1.666,4.285,6.971,103.5
2018-10-16 13:00,12.76,59.08,1.403,4.458,7.08,110.2
2018-10-16 12:00,12.76,57.74,0.0,4.659,7.102,111.1
2018-10-16 11:00,12.75,57.76,1.381,4.06,6.598,113.8
2018-10-16 10:00,12.77,55.75,2.28,4.837,6.488,111.9
2018-10-16 09:00,12.86,54.33,2.543,4.797,6.335,106.6
2018-10-16 08:00,12.75,53.71,3.2,5.059,7.453,112.5
2018-10-16 07:00,12.76,51.04,3.902,6.443,8.97,118.2
2018-10-16 06:00,12.77,49.37,4.384,6.721,8.68,116.5
2018-10-16 05:00,12.78,49.21,3.463,5.233,7.847,120.6
2018-10-16 04:00,12.78,48.89,4.143,5.877,7.847,109.3
2018-10-16 03:00,12.79,48.42,4.998,6.232,7.913,92.3
2018-10-16 02:00,12.79,48.68,3.989,6.245,8.46,99.4
2018-10-16 01:00,12.8,47.86,5.173,6.594,8.13,103.3
2018-10-16 00:00,12.8,48.09,3.88,5.81,7.014,109.0
2018-10-15 23:00,12.82,48.52,4.516,5.858,7.146,108.0
2018-10-15 22:00,12.84,49.69,2.06,3.709,5.502,108.0
2018-10-15 21:00,12.91,49.78,3.485,4.994,6.444,105.5
2018-10-15 20:00,13.58,48.3,4.318,6.005,7.168,107.2
2018-10-15 19:00,13.52,48.83,4.384,6.6,7.979,102.5
2018-10-15 18:00,13.54,48.52,4.384,6.863,7.979,95.1
2018-10-15 17:00,13.53,51.39,3.617,5.749,7.431,95.2
2018-10-15 16:00,12.66,56.15,1.534,3.492,4.888,93.6
2018-10-15 15:00,12.66,57.03,0.0,2.768,5.721,112.0
2018-10-15 14:00,12.67,58.43,0.0,3.256,5.655,112.4
2018-10-15 13:00,12.68,56.56,0.0,3.27,6.773,106.7
2018-10-15 12:00,12.69,57.37,0.0,3.739,6.861,110.3
2018-10-15 11:00,12.71,55.55,0.0,4.918,8.42,104.1
2018-10-15 10:00,12.73,55.39,1.819,5.17,6.795,101.2
2018-10-15 09:00,12.76,52.78,2.543,4.808,7.957,105.4
2018-10-15 08:00,12.79,51.48,2.893,4.711,6.335,99.5
2018-10-15 07:00,12.82,46.99,0.0,3.592,8.04,140.7
2018-10-15 06:00,12.86,48.36,1.206,2.851,4.757,126.8
2018-10-15 05:00,12.96,47.06,1.403,3.651,5.524,91.4
2018-10-15 04:00,13.58,47.91,0.0,1.452,3.485,128.9
2018-10-15 03:00,12.69,47.52,0.658,2.505,4.318,117.0
2018-10-15 02:00,12.7,47.11,1.271,3.096,4.537,109.2
2018-10-15 01:00,12.72,45.21,2.872,3.698,4.647,90.8
2018-10-15 00:00,12.74,44.58,3.529,4.912,6.028,101.4
2018-10-14 23:00,12.76,43.93,2.082,3.893,5.633,95.1
2018-10-14 22:00,12.77,43.72,1.293,3.912,5.853,105.9
2018-10-14 21:00,12.78,42.91,1.666,3.884,5.633,98.3
2018-10-14 20:00,12.8,42.48,3.704,4.805,5.568,100.3
2018-10-14 19:00,12.82,42.05,2.608,4.032,5.546,98.7
2018-10-14 18:00,12.84,42.2,4.099,5.092,5.94,93.3
2018-10-14 17:00,12.87,43.96,0.0,2.088,4.165,106.6
2018-10-14 16:00,12.98,48.09,0.044,2.678,4.91,88.3
2018-10-14 15:00,13.54,47.48,0.0,3.119,5.524,95.9
2018-10-14 14:00,12.59,48.23,0.0,2.256,7.431,115.8
2018-10-14 13:00,12.59,47.94,0.0,2.833,6.971,101.1
2018-10-14 12:00,12.58,45.33,0.0,2.85,7.76,109.1
2018-10-14 11:00,12.58,43.42,0.0,4.521,9.45,99.6
2018-10-14 10:00,12.59,41.6,0.0,4.263,8.53,105.0
2018-10-14 09:00,12.61,38.95,0.0,4.231,8.29,100.3
2018-10-14 08:00,12.64,37.05,0.0,2.289,5.348,94.8
2018-10-14 07:00,12.68,34.08,0.0,1.695,4.691,79.99
2018-10-14 06:00,12.73,30.87,0.0,2.863,5.283,116.6
2018-10-14 05:00,12.77,30.89,0.526,3.209,5.699,99.7
2018-10-14 04:00,12.84,31.41,0.701,3.707,6.006,97.2
2018-10-14 03:00,12.94,31.99,0.745,3.921,7.036,99.8
2018-10-14 02:00,13.51,33.31,0.219,4.028,7.102,89.5
2018-10-14 01:00,12.58,32.93,2.236,4.648,6.839,103.1
2018-10-14 00:00,12.59,34.33,2.214,4.202,7.146,105.0
2018-10-13 23:00,12.59,34.99,1.447,4.722,8.33,87.5
2018-10-13 22:00,12.61,36.0,1.863,4.658,7.234,101.3
2018-10-13 21:00,12.62,36.98,3.836,6.868,10.68,85.8
2018-10-13 20:00,12.64,38.24,2.652,6.118,9.64,87.2
2018-10-13 19:00,12.67,39.83,0.0,3.772,8.7,63.04
2018-10-13 18:00,12.71,41.41,0.0,4.815,10.02,285.2
2018-10-13 17:00,12.76,42.35,0.0,3.366,8.24,315.7
2018-10-13 16:00,12.81,46.05,0.0,1.821,9.8,56.76
2018-10-13 15:00,12.89,47.55,0.0,1.379,5.853,67.99
2018-10-13 14:00,13.06,47.51,0.0,1.727,6.664,25.03
2018-10-13 13:00,12.58,47.57,0.0,1.488,6.16,79.12
2018-10-13 12:00,12.58,48.34,0.0,1.297,6.269,110.4
2018-10-13 11:00,12.58,44.49,0.0,1.302,4.866,301.0
2018-10-13 10:00,12.58,42.1,0.0,1.662,4.45,299.1
2018-10-13 09:00,12.58,40.54,0.0,1.413,3.924,320.2
2018-10-13 08:00,12.59,40.5,0.0,1.531,4.494,170.8
2018-10-13 07:00,12.61,38.42,0.0,2.189,5.305,94.6
2018-10-13 06:00,12.63,36.98,0.0,1.721,4.143,35.48
2018-10-13 05:00,12.66,37.22,0.0,3.271,8.42,47.57
2018-10-13 04:00,12.71,36.07,0.0,1.142,3.113,292.5
2018-10-13 03:00,12.79,36.29,0.0,3.123,5.217,293.8
2018-10-13 02:00,12.9,35.67,2.039,5.882,9.07,288.5
2018-10-13 01:00,13.14,34.97,4.011,7.83,12.38,276.7
2018-10-13 00:00,12.62,35.18,5.633,9.17,12.36,282.4
2018-10-12 23:00,12.63,32.89,0.701,6.14,8.97,287.1
2018-10-12 22:00,12.64,33.93,1.228,8.61,15.56,270.1
2018-10-12 21:00,12.65,35.07,0.0,6.794,20.87,270.9
2018-10-12 20:00,12.66,35.33,0.197,12.77,25.14,285.8
2018-10-12 19:00,12.67,37.05,10.08,18.08,27.2,271.9
2018-10-12 18:00,12.69,37.69,3.31,17.48,29.0,270.0
2018-10-12 17:00,12.7,38.84,6.883,19.3,30.71,272.4
2018-10-12 16:00,12.74,40.99,5.348,17.33,29.75,272.6
2018-10-12 15:00,12.79,41.51,3.989,16.7,27.07,278.2
2018-10-12 14:00,12.85,41.64,4.34,18.45,30.73,281.5
2018-10-12 13:00,12.98,42.31,1.512,17.91,34.46,293.2
2018-10-12 12:00,13.53,42.33,4.209,20.59,30.38,283.4
2018-10-12 11:00,12.72,41.98,13.33,22.99,33.58,268.3
2018-10-12 10:00,12.73,41.66,12.32,19.11,27.4,266.3
2018-10-12 09:00,12.74,42.19,6.664,13.96,23.24,270.7
2018-10-12 08:00,12.76,40.7,3.639,10.54,21.46,268.5
2018-10-12 07:00,12.77,40.87,3.354,10.6,17.58,268.0
2018-10-12 06:00,12.78,41.11,5.721,10.56,16.48,267.5
2018-10-12 05:00,12.8,40.56,2.63,9.74,17.78,266.6
2018-10-12 04:00,12.81,40.04,4.625,11.14,21.74,263.1
2018-10-12 03:00,12.83,41.7,5.129,10.53,19.25,268.2
2018-10-12 02:00,12.86,41.53,5.743,9.79,16.66,267.2
2018-10-12 01:00,12.92,39.63,2.345,9.1,15.8,270.3
2018-10-12 00:00,13.18,40.09,5.195,11.16,18.59,265.7
2018-10-11 23:00,13.53,40.36,1.271,7.54,17.84,283.5
2018-10-11 22:00,12.59,40.87,0.0,4.321,8.29,267.0
2018-10-11 21:00,12.59,39.59,2.784,8.49,13.72,274.5
2018-10-11 20:00,12.6,38.9,4.077,10.24,16.35,279.9
2018-10-11 19:00,12.6,39.02,6.05,10.15,15.69,260.1
2018-10-11 18:00,12.6,38.86,5.195,10.0,14.8,260.2
2018-10-11 17:00,12.61,40.3,6.357,10.69,18.72,262.6
2018-10-11 16:00,12.62,41.94,0.943,9.58,18.37,284.9
2018-10-11 15:00,12.65,43.47,0.0,6.786,16.51,284.2
2018-10-11 14:00,12.68,45.34,0.0,5.384,13.11,283.7
2018-10-11 13:00,12.75,45.59,0.0,4.729,16.79,289.6
2018-10-11 12:00,12.83,44.52,0.0,3.907,10.78,291.3
2018-10-11 11:00,12.97,43.33,0.0,2.921,8.97,295.3
2018-10-11 10:00,13.49,42.07,0.0,4.806,11.95,287.6
2018-10-11 09:00,12.55,39.49,2.455,6.395,11.64,278.0
2018-10-11 08:00,12.55,38.05,2.302,5.489,9.25,250.8
2018-10-11 07:00,12.56,36.79,1.469,4.145,6.839,264.3
2018-10-11 06:00,12.56,36.03,2.389,4.566,7.694,256.5
2018-10-11 05:00,12.58,37.08,0.0,4.247,7.102,273.9
2018-10-11 04:00,12.6,36.03,0.0,2.401,4.822,208.8
2018-10-11 03:00,12.63,34.55,0.0,2.008,4.516,86.5
2018-10-11 02:00,12.67,35.02,2.06,3.489,4.691,82.0
2018-10-11 01:00,12.73,36.55,0.219,3.305,5.195,87.1
2018-10-11 00:00,12.8,35.24,2.039,4.042,5.699,102.5
2018-10-10 23:00,12.89,35.49,2.214,4.273,6.357,109.4
2018-10-10 22:00,13.09,36.17,0.0,3.273,5.348,98.5
2018-10-10 21:00,12.56,35.53,1.534,4.196,6.51,97.2
2018-10-10 20:00,12.56,37.36,0.0,0.723,1.71,37.83
2018-10-10 19:00,12.56,37.03,0.438,3.649,5.392,294.0
2018-10-10 18:00,12.57,37.2,2.959,4.75,6.181,277.7
2018-10-10 17:00,12.58,37.11,1.249,3.279,5.064,282.6
2018-10-10 16:00,12.59,37.72,0.921,4.242,7.256,282.6
2018-10-10 15:00,12.62,37.6,1.6,4.953,8.64,263.4
2018-10-10 14:00,12.65,37.41,0.0,1.768,6.466,134.2
2018-10-10 13:00,12.7,40.31,0.0,4.957,9.1,273.0
2018-10-10 12:00,12.76,36.55,0.0,3.093,9.16,204.9
2018-10-10 11:00,12.84,40.63,0.0,1.703,3.858,99.2
2018-10-10 10:00,12.95,41.13,0.0,2.803,6.708,103.4
2018-10-10 09:00,13.4,37.95,0.0,2.47,5.699,102.8
2018-10-10 08:00,12.57,37.67,0.0,1.89,3.683,97.9
2018-10-10 07:00,12.57,37.6,0.0,1.735,3.398,135.5
2018-10-10 06:00,12.58,37.74,0.0,0.811,2.455,205.9
