Date/Time (PST),Battery Voltage (v),Temperature (deg F),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2015-09-23 12:00,12.92,55.58,0.0,3.207,10.76,277.2
2015-09-23 11:00,12.64,54.08,0.0,2.875,7.738,270.0
2015-09-23 10:00,12.64,49.51,1.666,5.905,10.59,264.0
2015-09-23 09:00,12.65,46.65,0.614,6.801,13.13,274.5
2015-09-23 08:00,12.65,43.69,0.022,6.628,13.37,274.9
2015-09-23 07:00,12.66,41.86,0.0,6.428,12.08,283.3
2015-09-23 06:00,12.67,40.66,4.472,9.33,15.23,256.2
2015-09-23 05:00,12.68,39.25,1.578,10.28,15.67,270.5
2015-09-23 04:00,12.69,38.7,0.0,5.69,13.96,280.7
2015-09-23 03:00,12.71,38.93,0.329,9.26,17.14,271.9
2015-09-23 02:00,12.72,39.46,8.5,13.97,18.87,264.5
2015-09-23 01:00,12.74,43.32,6.006,11.35,16.64,258.4
2015-09-23 00:00,12.78,45.86,6.423,11.07,17.29,259.2
2015-09-22 23:00,13.57,44.48,1.929,7.146,14.07,273.1
2015-09-22 22:00,12.66,44.58,3.551,8.0,12.28,264.9
2015-09-22 21:00,12.66,42.64,0.044,5.61,11.4,289.6
2015-09-22 20:00,12.67,39.8,0.0,4.019,8.44,291.8
2015-09-22 19:00,12.68,39.79,1.403,7.853,11.22,268.3
2015-09-22 18:00,12.68,38.57,5.612,9.54,16.53,267.7
2015-09-22 17:00,12.7,41.15,3.595,9.22,16.59,256.5
2015-09-22 16:00,12.71,43.79,4.384,12.73,19.22,254.2
2015-09-22 15:00,12.71,46.03,2.258,11.63,18.37,269.5
2015-09-22 14:00,12.72,45.51,3.354,12.51,19.64,266.7
2015-09-22 13:00,12.73,45.64,1.556,11.29,19.27,261.4
2015-09-22 12:00,12.76,44.85,0.46,10.64,19.0,265.0
2015-09-22 11:00,12.82,45.56,3.244,10.19,16.72,272.0
2015-09-22 10:00,12.69,42.17,4.209,9.35,16.57,269.6
2015-09-22 09:00,12.7,38.84,2.652,6.703,11.81,283.3
2015-09-22 08:00,12.7,35.94,5.37,8.42,11.46,277.8
2015-09-22 07:00,12.71,33.4,3.485,9.23,15.02,267.2
2015-09-22 06:00,12.72,33.58,6.729,11.96,17.82,262.6
2015-09-22 05:00,12.72,33.42,5.129,10.37,17.1,258.4
2015-09-22 04:00,12.73,34.86,6.598,13.32,21.66,251.2
2015-09-22 03:00,12.74,35.63,5.37,14.32,21.99,258.3
2015-09-22 02:00,12.76,35.27,1.907,9.5,14.99,273.7
2015-09-22 01:00,12.77,35.93,5.129,9.55,18.11,276.4
2015-09-22 00:00,12.79,36.74,5.085,7.547,10.63,282.3
2015-09-21 23:00,12.82,40.29,0.0,3.942,7.014,289.1
2015-09-21 22:00,12.95,44.11,1.052,2.412,4.099,287.1
2015-09-21 21:00,13.5,44.82,0.0,1.837,3.31,237.6
2015-09-21 20:00,12.64,44.33,0.0,1.422,3.836,293.5
2015-09-21 19:00,12.65,41.89,0.0,4.099,7.584,290.0
2015-09-21 18:00,12.64,41.56,2.981,6.69,9.34,272.3
2015-09-21 17:00,12.64,41.89,6.116,7.941,10.87,263.8
2015-09-21 16:00,12.65,44.87,0.0,10.24,15.67,267.5
2015-09-21 15:00,12.65,45.85,0.022,7.848,16.33,282.6
2015-09-21 14:00,12.66,47.36,0.0,7.579,15.23,271.6
2015-09-21 13:00,12.68,46.51,1.052,6.835,13.26,268.6
2015-09-21 12:00,12.69,45.35,0.066,7.034,13.92,260.7
2015-09-21 11:00,12.71,43.53,0.0,4.485,11.27,272.5
2015-09-21 10:00,12.73,41.38,0.0,5.634,12.34,268.9
2015-09-21 09:00,12.79,40.76,0.0,3.831,10.17,273.7
2015-09-21 08:00,12.63,38.46,0.0,3.371,10.7,280.5
2015-09-21 07:00,12.64,38.34,0.0,7.38,15.17,269.5
2015-09-21 06:00,12.64,37.06,1.863,8.31,18.98,259.6
2015-09-21 05:00,12.65,37.27,3.726,12.94,20.25,258.9
2015-09-21 04:00,12.66,37.85,3.266,13.61,21.92,256.8
2015-09-21 03:00,12.67,38.68,0.088,8.76,21.44,286.3
2015-09-21 02:00,12.69,39.98,2.082,13.88,24.18,277.3
2015-09-21 01:00,12.7,42.14,0.132,7.456,25.23,282.9
2015-09-21 00:00,12.72,43.76,0.066,4.941,17.58,285.2
2015-09-20 23:00,12.73,45.04,0.416,11.49,28.25,287.6
2015-09-20 22:00,12.75,46.52,0.482,10.6,29.09,282.3
2015-09-20 21:00,12.79,47.54,0.68,13.64,37.33,284.2
2015-09-20 20:00,13.51,48.47,0.921,13.92,40.4,283.8
2015-09-20 19:00,12.64,49.2,0.241,6.667,20.34,273.1
2015-09-20 18:00,12.64,49.11,0.022,4.99,19.93,346.7
2015-09-20 17:00,12.64,49.27,0.0,3.644,11.4,57.83
2015-09-20 16:00,12.65,49.32,0.0,3.262,11.51,300.0
2015-09-20 15:00,12.65,49.37,0.0,3.126,14.23,338.1
2015-09-20 14:00,12.66,49.28,0.0,3.256,10.89,315.9
2015-09-20 13:00,12.67,49.12,0.0,3.099,11.22,305.4
2015-09-20 12:00,12.68,49.28,0.0,2.697,8.61,296.9
2015-09-20 11:00,12.7,48.98,0.132,3.658,12.23,286.8
2015-09-20 10:00,12.72,48.66,0.0,3.62,11.81,249.6
2015-09-20 09:00,12.73,49.68,0.0,3.55,14.75,289.9
2015-09-20 08:00,12.8,49.5,0.0,3.297,13.74,290.2
2015-09-20 07:00,12.64,49.95,0.175,4.216,19.9,274.6
2015-09-20 06:00,12.64,50.09,0.0,2.693,9.47,275.7
2015-09-20 05:00,12.64,50.18,0.0,2.985,8.31,290.3
2015-09-20 04:00,12.64,50.18,0.0,2.892,9.62,273.6
2015-09-20 03:00,12.65,50.08,0.0,2.828,7.825,265.0
2015-09-20 02:00,12.66,50.02,0.0,3.306,10.85,252.9
2015-09-20 01:00,12.67,49.52,0.0,2.244,11.46,262.6
2015-09-20 00:00,12.69,49.48,0.0,3.3,11.22,264.9
2015-09-19 23:00,12.7,48.89,0.0,3.657,9.4,261.8
2015-09-19 22:00,12.71,48.69,0.0,2.727,9.54,253.5
2015-09-19 21:00,12.73,48.7,0.0,2.696,7.979,259.6
2015-09-19 20:00,12.76,48.43,0.0,1.927,7.891,277.5
2015-09-19 19:00,12.97,48.0,0.0,2.242,8.09,278.4
2015-09-19 18:00,12.64,47.86,0.0,2.407,8.83,243.0
2015-09-19 17:00,12.64,47.67,0.0,2.105,8.7,242.4
2015-09-19 16:00,12.64,47.49,0.0,2.163,7.825,288.7
2015-09-19 15:00,12.64,47.38,0.0,1.963,6.708,255.3
2015-09-19 14:00,12.65,47.26,0.0,2.036,8.77,276.8
2015-09-19 13:00,12.65,46.58,0.0,1.985,6.839,262.1
2015-09-19 12:00,12.66,46.57,0.0,1.91,8.33,284.4
2015-09-19 11:00,12.67,46.27,0.0,1.91,7.277,269.9
2015-09-19 10:00,12.69,46.36,0.0,2.215,8.24,258.5
2015-09-19 09:00,12.71,46.41,0.0,3.032,10.13,267.4
2015-09-19 08:00,12.73,46.11,0.0,4.255,12.21,268.0
2015-09-19 07:00,12.77,45.73,0.0,3.607,11.99,258.9
2015-09-19 06:00,13.49,44.73,0.0,2.885,9.73,276.5
2015-09-19 05:00,12.66,44.8,0.0,8.88,26.08,284.5
2015-09-19 04:00,12.66,45.06,0.0,3.07,10.21,277.3
2015-09-19 03:00,12.67,45.04,0.0,3.48,11.77,266.0
2015-09-19 02:00,12.68,44.29,0.0,2.91,8.55,249.1
2015-09-19 01:00,12.69,44.44,0.0,1.991,7.497,262.1
2015-09-19 00:00,12.7,44.25,0.0,3.793,9.36,259.1
2015-09-18 23:00,12.71,44.9,0.0,3.98,11.64,255.9
2015-09-18 22:00,12.72,44.39,0.0,4.632,13.04,266.9
2015-09-18 21:00,12.73,44.97,0.0,4.033,13.44,271.0
2015-09-18 20:00,12.75,43.56,0.0,4.594,9.82,272.6
2015-09-18 19:00,12.79,43.48,0.0,3.697,10.11,272.8
2015-09-18 18:00,13.04,44.06,0.0,3.942,9.84,271.4
2015-09-18 17:00,12.65,43.82,0.0,2.757,7.65,261.2
2015-09-18 16:00,12.65,45.22,0.0,4.025,11.38,275.6
2015-09-18 15:00,12.65,47.07,0.0,2.885,9.73,271.3
2015-09-18 14:00,12.65,47.55,0.0,2.745,9.64,278.2
2015-09-18 13:00,12.65,48.64,0.0,5.276,13.35,276.6
2015-09-18 12:00,12.65,46.23,0.0,4.288,12.69,271.0
2015-09-18 11:00,12.66,43.5,0.0,4.647,14.25,281.3
2015-09-18 10:00,12.67,44.32,0.0,3.264,14.49,276.8
2015-09-18 09:00,12.69,43.65,0.0,2.84,10.32,272.3
2015-09-18 08:00,12.71,42.75,0.0,0.574,3.836,253.3
2015-09-18 07:00,12.73,39.32,0.0,5.057,13.85,280.8
2015-09-18 06:00,12.77,39.3,0.0,4.358,11.62,270.2
2015-09-18 05:00,13.55,38.89,0.0,1.193,4.932,233.9
2015-09-18 04:00,12.65,38.73,0.0,1.129,5.283,248.8
2015-09-18 03:00,12.65,38.61,0.0,1.777,6.269,259.8
2015-09-18 02:00,12.65,38.98,0.0,1.463,6.861,243.0
2015-09-18 01:00,12.65,39.15,0.0,1.177,4.516,262.3
2015-09-18 00:00,12.66,39.13,0.0,1.573,6.773,276.9
2015-09-17 23:00,12.67,39.19,0.0,2.321,9.45,257.9
2015-09-17 22:00,12.68,39.68,0.0,1.711,6.423,236.5
2015-09-17 21:00,12.69,39.81,0.0,2.077,7.146,266.9
2015-09-17 20:00,12.71,39.77,0.0,2.645,8.72,249.8
2015-09-17 19:00,12.73,40.01,0.0,3.159,9.8,256.7
2015-09-17 18:00,12.75,41.0,0.0,2.036,7.19,250.9
2015-09-17 17:00,12.83,40.98,0.0,2.332,8.37,267.0
2015-09-17 16:00,12.65,41.47,0.0,2.4,10.41,275.5
2015-09-17 15:00,12.65,42.39,0.0,2.163,8.04,278.7
2015-09-17 14:00,12.66,42.44,0.0,1.808,13.57,269.6
2015-09-17 13:00,12.66,43.2,0.0,3.25,17.8,275.7
2015-09-17 12:00,12.66,41.02,0.0,2.533,10.83,263.4
2015-09-17 11:00,12.67,44.53,0.0,1.881,4.581,90.0
2015-09-17 10:00,12.68,45.02,0.0,2.296,6.554,91.0
2015-09-17 09:00,12.69,43.66,0.0,1.736,4.077,88.2
2015-09-17 08:00,12.71,42.86,1.359,3.886,6.335,91.9
2015-09-17 07:00,12.72,40.48,2.126,4.49,8.02,93.5
2015-09-17 06:00,12.74,38.85,1.162,4.234,7.562,86.5
2015-09-17 05:00,12.77,37.75,2.258,4.458,6.532,93.3
2015-09-17 04:00,13.62,37.96,0.285,3.833,7.606,78.44
2015-09-17 03:00,12.67,38.18,0.0,3.818,6.817,94.8
2015-09-17 02:00,12.67,38.2,0.0,2.812,4.844,92.3
2015-09-17 01:00,12.68,39.32,1.6,4.612,9.64,89.4
2015-09-17 00:00,12.69,40.07,2.082,4.472,7.562,95.6
2015-09-16 23:00,12.69,40.89,2.455,3.986,6.379,97.7
2015-09-16 22:00,12.71,41.52,1.6,3.392,5.48,80.4
2015-09-16 21:00,12.72,41.19,0.943,3.309,5.239,97.0
2015-09-16 20:00,12.73,41.56,1.03,3.4,5.458,89.8
2015-09-16 19:00,12.74,42.52,1.184,3.896,6.729,94.8
2015-09-16 18:00,12.76,44.08,0.0,2.283,3.968,98.1
2015-09-16 17:00,12.78,44.48,0.0,0.499,1.666,258.3
2015-09-16 16:00,12.88,47.87,0.0,0.485,2.85,90.8
2015-09-16 15:00,12.66,48.05,0.0,0.683,2.543,91.5
2015-09-16 14:00,12.66,48.46,0.0,0.418,2.236,284.3
2015-09-16 13:00,12.67,47.75,0.0,0.549,2.565,36.32
2015-09-16 12:00,12.67,47.48,0.0,0.863,3.726,57.33
2015-09-16 11:00,12.67,46.45,0.0,2.445,6.335,77.81
2015-09-16 10:00,12.68,49.03,0.0,2.64,6.138,83.6
2015-09-16 09:00,12.69,46.57,0.0,3.156,6.62,92.1
2015-09-16 08:00,12.69,45.01,0.0,1.59,5.064,98.0
2015-09-16 07:00,12.71,43.93,0.0,1.754,4.647,92.2
2015-09-16 06:00,12.72,39.61,0.0,1.565,3.529,108.0
2015-09-16 05:00,12.74,36.76,0.0,1.34,3.113,257.5
2015-09-16 04:00,12.78,36.47,1.688,4.354,7.825,278.6
2015-09-16 03:00,13.6,36.09,4.011,6.005,8.15,272.4
2015-09-16 02:00,12.66,36.13,3.507,6.448,10.52,259.6
2015-09-16 01:00,12.66,36.06,2.893,4.894,6.379,272.7
2015-09-16 00:00,12.66,36.55,2.696,5.103,6.62,278.8
2015-09-15 23:00,12.66,36.39,1.162,4.563,7.738,280.4
2015-09-15 22:00,12.67,36.7,4.011,5.565,8.15,274.5
2015-09-15 21:00,12.67,36.89,3.135,5.61,8.07,278.4
2015-09-15 20:00,12.67,36.8,2.674,5.442,8.15,264.1
2015-09-15 19:00,12.69,37.02,0.0,3.405,8.5,245.8
2015-09-15 18:00,12.7,37.89,1.118,5.232,8.61,261.5
2015-09-15 17:00,12.72,38.31,5.02,8.43,13.0,259.9
2015-09-15 16:00,12.73,39.59,0.022,5.218,11.35,282.6
2015-09-15 15:00,12.78,42.28,0.0,3.024,10.19,283.1
2015-09-15 14:00,12.66,45.61,0.0,2.532,10.41,271.1
2015-09-15 13:00,12.66,42.84,0.0,3.802,11.38,269.7
2015-09-15 12:00,12.65,43.39,0.0,2.017,9.07,284.7
2015-09-15 11:00,12.65,41.19,0.0,2.078,7.08,284.0
2015-09-15 10:00,12.66,37.67,0.0,2.238,6.094,273.5
2015-09-15 09:00,12.66,34.51,0.0,2.336,6.949,279.0
2015-09-15 08:00,12.66,35.05,0.0,1.217,5.699,292.8
2015-09-15 07:00,12.67,33.08,0.0,2.316,7.628,275.6
2015-09-15 06:00,12.68,32.34,0.0,2.058,11.33,292.9
2015-09-15 05:00,12.7,31.8,0.0,2.226,7.65,267.8
2015-09-15 04:00,12.72,31.28,0.0,2.328,9.71,269.6
2015-09-15 03:00,12.75,31.35,0.0,3.175,9.75,261.6
2015-09-15 02:00,12.88,31.66,0.0,2.72,14.03,255.2
2015-09-15 01:00,12.66,31.59,0.0,2.422,9.05,273.7
2015-09-15 00:00,12.66,31.57,0.0,2.279,7.08,271.7
2015-09-14 23:00,12.67,32.28,0.0,3.946,21.48,270.3
2015-09-14 22:00,12.67,33.22,0.0,2.722,10.06,259.3
2015-09-14 21:00,12.67,34.67,0.0,2.46,9.4,281.3
2015-09-14 20:00,12.67,35.03,0.0,3.085,14.23,277.9
2015-09-14 19:00,12.68,34.59,0.0,5.456,18.52,276.5
2015-09-14 18:00,12.68,35.0,0.0,3.604,12.58,270.3
2015-09-14 17:00,12.69,35.29,0.0,4.832,21.35,273.9
2015-09-14 16:00,12.7,38.66,0.0,2.676,9.27,227.3
2015-09-14 15:00,12.72,39.82,0.0,2.987,11.07,200.5
2015-09-14 14:00,12.75,44.28,0.0,5.947,12.65,274.8
2015-09-14 13:00,13.54,40.89,0.0,4.398,11.44,266.9
2015-09-14 12:00,12.67,42.88,0.0,2.929,12.12,282.2
2015-09-14 11:00,12.67,39.32,0.0,3.883,11.46,273.7
2015-09-14 10:00,12.67,36.85,0.175,4.633,11.79,262.3
2015-09-14 09:00,12.67,37.59,0.0,4.094,8.88,265.3
2015-09-14 08:00,12.68,36.13,0.0,5.482,13.74,266.8
2015-09-14 07:00,12.68,34.86,0.833,8.45,14.82,269.1
2015-09-14 06:00,12.68,34.22,0.0,7.748,18.41,281.2
2015-09-14 05:00,12.69,34.25,0.0,4.768,18.94,276.7
2015-09-14 04:00,12.7,34.08,0.285,10.79,20.69,268.8
2015-09-14 03:00,12.72,34.2,4.274,10.7,16.99,265.1
2015-09-14 02:00,12.74,34.92,2.126,9.66,15.28,260.7
2015-09-14 01:00,12.79,34.49,0.767,7.88,17.16,259.4
2015-09-14 00:00,12.69,34.87,1.074,12.72,20.85,261.0
2015-09-13 23:00,12.7,34.89,3.617,14.22,20.71,256.9
2015-09-13 22:00,12.7,36.29,5.305,16.1,23.54,261.6
2015-09-13 21:00,12.71,37.53,0.395,11.72,27.64,284.8
2015-09-13 20:00,12.71,38.46,2.126,19.81,32.57,280.3
2015-09-13 19:00,12.71,40.53,1.644,20.23,34.59,277.5
2015-09-13 18:00,12.72,42.0,0.701,15.63,35.25,281.7
2015-09-13 17:00,12.72,42.84,3.617,21.27,34.41,279.4
2015-09-13 16:00,12.73,44.17,0.57,18.87,34.02,286.8
2015-09-13 15:00,12.74,45.67,0.68,16.85,31.7,278.2
2015-09-13 14:00,12.75,47.34,0.592,13.95,31.59,282.9
2015-09-13 13:00,12.77,47.55,0.548,10.8,34.98,286.0
2015-09-13 12:00,13.59,49.85,0.0,8.05,30.14,282.6
2015-09-13 11:00,12.72,49.89,0.197,5.133,20.14,289.5
2015-09-13 10:00,12.72,48.3,0.088,7.03,25.71,285.5
2015-09-13 09:00,12.73,48.66,0.044,12.69,30.21,280.3
2015-09-13 08:00,12.73,46.25,3.836,18.67,31.08,277.9
2015-09-13 07:00,12.74,47.65,2.214,20.69,30.91,272.5
2015-09-13 06:00,12.75,48.09,3.091,17.07,29.2,272.0
2015-09-13 05:00,12.75,48.75,6.686,16.44,26.17,268.8
2015-09-13 04:00,12.76,50.25,1.929,14.46,24.31,269.4
2015-09-13 03:00,12.77,51.5,4.187,17.77,26.9,270.8
2015-09-13 02:00,12.78,52.25,5.458,19.04,31.04,269.0
2015-09-13 01:00,12.79,52.29,7.146,18.63,27.93,265.6
2015-09-13 00:00,12.82,52.62,1.271,18.46,29.0,269.8
2015-09-12 23:00,12.76,52.29,6.795,17.88,25.6,258.2
2015-09-12 22:00,12.77,52.83,6.992,13.78,20.25,251.5
2015-09-12 21:00,12.77,53.51,6.072,11.48,19.6,256.2
2015-09-12 20:00,12.78,54.06,6.225,16.68,26.35,254.2
2015-09-12 19:00,12.78,53.97,10.28,20.67,28.1,258.1
2015-09-12 18:00,12.78,55.62,1.929,17.26,27.86,268.9
2015-09-12 17:00,12.8,57.39,0.329,14.35,28.08,277.3
2015-09-12 16:00,12.8,61.06,0.899,12.12,26.08,277.0
2015-09-12 15:00,12.81,61.7,0.745,14.17,26.85,271.7
2015-09-12 14:00,12.81,66.78,0.0,6.755,20.3,283.1
2015-09-12 13:00,12.82,67.0,0.11,7.803,18.39,270.5
2015-09-12 12:00,12.85,67.86,0.088,8.39,20.19,281.5
2015-09-12 11:00,13.58,67.02,0.0,4.737,16.7,288.8
2015-09-12 10:00,12.79,68.21,0.0,6.871,19.27,280.2
2015-09-12 09:00,12.79,66.7,0.0,4.074,15.74,286.6
2015-09-12 08:00,12.79,66.34,2.762,6.033,12.54,255.0
2015-09-12 07:00,12.8,66.06,1.096,6.362,12.82,269.9
2015-09-12 06:00,12.8,64.64,1.534,8.1,14.55,262.5
2015-09-12 05:00,12.81,65.84,2.915,6.781,11.73,260.2
2015-09-12 04:00,12.82,65.81,1.732,4.107,6.466,251.2
2015-09-12 03:00,12.82,65.68,1.929,4.952,7.08,261.9
2015-09-12 02:00,12.83,65.23,1.885,4.778,7.234,255.2
2015-09-12 01:00,12.84,66.28,1.447,4.275,7.146,253.6
2015-09-12 00:00,12.86,66.97,0.0,2.401,5.94,263.0
2015-09-11 23:00,12.89,66.16,0.0,2.029,4.822,176.3
2015-09-11 22:00,13.58,64.52,1.841,4.029,5.918,99.1
2015-09-11 21:00,13.59,64.89,0.0,2.169,4.844,108.5
2015-09-11 20:00,13.54,67.55,0.0,0.167,1.578,251.5
2015-09-11 19:00,13.49,67.63,0.0,1.26,3.091,109.6
2015-09-11 18:00,12.76,68.61,0.0,1.142,5.48,302.8
2015-09-11 17:00,12.76,69.52,0.0,4.79,7.891,259.5
2015-09-11 16:00,12.76,72.44,0.0,4.861,9.64,245.9
2015-09-11 15:00,12.76,76.13,0.0,0.239,2.477,225.3
2015-09-11 14:00,12.77,77.59,0.0,0.512,5.02,166.7
2015-09-11 13:00,12.77,76.36,0.0,1.207,4.888,75.9
2015-09-11 12:00,12.77,73.18,0.0,1.873,5.94,85.0
2015-09-11 11:00,12.77,72.49,0.0,3.09,6.335,90.8
2015-09-11 10:00,12.77,69.92,0.0,3.066,6.466,90.9
2015-09-11 09:00,12.78,67.9,0.0,3.351,6.138,93.3
2015-09-11 08:00,12.79,65.68,0.0,5.074,8.66,87.6
2015-09-11 07:00,12.81,63.88,2.63,5.738,9.01,90.6
2015-09-11 06:00,12.77,62.59,2.937,6.027,8.48,89.0
2015-09-11 05:00,12.78,56.9,4.8,6.906,9.64,99.2
2015-09-11 04:00,12.78,56.23,4.844,7.003,9.32,96.9
2015-09-11 03:00,12.79,57.29,4.822,7.117,10.08,97.2
2015-09-11 02:00,12.8,58.35,4.011,6.842,9.01,101.1
2015-09-11 01:00,12.8,57.26,4.187,6.705,8.99,100.3
2015-09-11 00:00,12.81,57.65,3.441,6.333,8.75,99.0
2015-09-10 23:00,12.82,58.93,5.107,6.959,8.97,98.1
2015-09-10 22:00,12.83,59.84,4.757,6.81,9.12,93.9
2015-09-10 21:00,12.84,59.95,3.946,6.325,9.38,98.6
2015-09-10 20:00,12.86,60.77,4.165,6.753,10.57,96.1
2015-09-10 19:00,12.88,61.49,3.485,6.852,9.78,100.3
2015-09-10 18:00,13.6,62.96,2.937,5.104,8.4,82.1
2015-09-10 17:00,13.58,65.63,0.0,3.199,6.905,89.3
2015-09-10 16:00,13.54,68.84,0.0,0.949,3.113,109.2
2015-09-10 15:00,13.56,70.29,0.0,1.545,4.34,72.83
2015-09-10 14:00,12.73,69.75,0.0,1.968,5.809,62.9
2015-09-10 13:00,12.73,68.75,0.0,1.918,5.546,72.85
2015-09-10 12:00,12.73,69.41,0.0,2.722,6.006,86.7
2015-09-10 11:00,12.74,67.55,0.0,3.084,7.058,87.3
2015-09-10 10:00,12.74,65.04,0.57,4.552,8.0,86.0
2015-09-10 09:00,12.74,63.18,0.263,5.058,8.22,92.4
2015-09-10 08:00,12.75,60.8,1.841,5.006,7.453,88.4
2015-09-10 07:00,12.76,59.71,2.828,5.81,8.13,91.1
2015-09-10 06:00,12.77,58.68,3.595,5.391,7.168,88.5
2015-09-10 05:00,12.77,54.66,0.0,3.091,6.642,73.53
2015-09-10 04:00,12.79,55.8,0.0,3.403,5.984,292.4
2015-09-10 03:00,12.84,54.1,1.71,4.973,7.804,275.5
2015-09-10 02:00,12.75,53.23,3.968,8.32,12.32,257.9
2015-09-10 01:00,12.75,52.85,5.085,8.62,11.33,273.2
2015-09-10 00:00,12.76,53.67,4.888,8.22,10.7,264.1
2015-09-09 23:00,12.77,52.88,4.187,8.34,12.14,269.9
2015-09-09 22:00,12.77,52.56,2.959,8.67,12.8,273.0
2015-09-09 21:00,12.78,50.61,1.666,6.702,9.93,263.9
2015-09-09 20:00,12.79,51.21,3.683,7.019,11.73,254.7
2015-09-09 19:00,12.8,51.11,0.241,4.558,8.53,250.2
2015-09-09 18:00,12.81,50.77,0.526,8.85,14.64,226.5
2015-09-09 17:00,12.82,52.4,0.219,5.868,12.71,251.3
2015-09-09 16:00,12.83,56.18,0.57,10.91,23.89,276.0
2015-09-09 15:00,12.86,57.82,0.022,6.932,20.52,271.2
2015-09-09 14:00,12.94,58.28,0.0,4.083,17.51,277.9
2015-09-09 13:00,13.58,60.09,0.0,6.122,19.51,265.0
2015-09-09 12:00,13.59,56.51,0.307,9.56,18.54,256.7
2015-09-09 11:00,12.7,54.75,0.0,7.613,16.92,268.2
2015-09-09 10:00,12.7,55.35,0.329,9.16,16.26,269.4
2015-09-09 09:00,12.71,52.97,1.578,6.385,10.87,267.7
2015-09-09 08:00,12.71,51.11,2.367,8.09,12.47,266.9
2015-09-09 07:00,12.72,51.08,2.258,5.491,10.24,261.2
2015-09-09 06:00,12.73,49.18,2.587,6.994,12.47,266.5
2015-09-09 05:00,12.74,47.93,3.748,8.06,14.6,260.1
2015-09-09 04:00,12.75,46.92,0.0,4.718,10.89,272.8
2015-09-09 03:00,12.76,47.55,0.0,4.192,10.21,271.9
2015-09-09 02:00,12.78,47.11,1.249,7.052,13.57,255.8
2015-09-09 01:00,12.81,47.65,0.197,7.949,14.29,270.5
2015-09-09 00:00,12.86,47.28,0.307,5.999,11.53,271.3
2015-09-08 23:00,13.58,46.6,0.614,5.282,10.37,274.6
2015-09-08 22:00,13.57,47.66,0.088,5.207,10.87,269.3
2015-09-08 21:00,12.62,47.89,0.0,2.847,9.21,257.1
2015-09-08 20:00,12.63,47.83,0.0,3.571,9.84,246.0
2015-09-08 19:00,12.64,48.88,1.907,10.17,16.37,269.7
2015-09-08 18:00,12.64,48.57,0.285,8.99,17.25,280.2
2015-09-08 17:00,12.65,49.2,2.806,10.2,15.3,271.5
2015-09-08 16:00,12.66,49.98,0.0,7.903,17.62,273.7
2015-09-08 15:00,12.66,50.11,0.066,9.54,17.23,272.2
2015-09-08 14:00,12.67,50.01,1.271,6.186,12.17,265.7
2015-09-08 13:00,12.68,50.1,1.776,10.54,17.73,267.0
2015-09-08 12:00,12.7,49.9,3.047,13.84,22.31,264.3
2015-09-08 11:00,12.72,48.29,0.022,7.324,17.89,280.4
2015-09-08 10:00,12.79,48.84,0.044,5.868,17.47,272.7
2015-09-08 09:00,12.66,49.11,0.0,5.487,21.28,265.5
2015-09-08 08:00,12.67,47.29,0.0,5.429,12.43,257.2
2015-09-08 07:00,12.68,47.75,0.044,5.17,13.72,259.1
2015-09-08 06:00,12.69,45.81,0.022,4.744,14.53,264.0
2015-09-08 05:00,12.69,45.49,0.0,4.844,15.72,270.3
2015-09-08 04:00,12.71,45.05,0.066,5.038,12.34,271.9
2015-09-08 03:00,12.72,44.14,0.197,7.862,15.61,271.0
2015-09-08 02:00,12.73,43.62,0.0,8.23,14.55,269.7
2015-09-08 01:00,12.74,44.7,1.074,8.02,14.01,260.1
2015-09-08 00:00,12.77,44.61,2.74,8.6,14.45,253.7
2015-09-07 23:00,12.79,44.78,0.395,5.013,10.11,243.2
2015-09-07 22:00,12.84,43.78,0.307,3.931,8.55,246.3
2015-09-07 21:00,13.16,43.0,2.039,7.086,16.07,245.2
2015-09-07 20:00,13.52,43.37,3.135,8.07,15.19,247.0
2015-09-07 19:00,12.59,43.11,0.0,4.79,13.0,247.6
2015-09-07 18:00,12.59,43.79,1.491,7.09,13.98,258.0
2015-09-07 17:00,12.59,44.33,1.907,5.047,9.18,249.9
2015-09-07 16:00,12.59,45.68,0.0,5.572,10.57,250.8
2015-09-07 15:00,12.59,46.34,1.425,5.739,11.95,247.6
2015-09-07 14:00,12.59,44.44,4.296,8.97,15.06,244.5
2015-09-07 13:00,12.6,45.07,4.603,9.23,14.12,257.6
2015-09-07 12:00,12.61,45.72,5.283,9.78,14.45,259.0
2015-09-07 11:00,12.63,42.78,0.0,6.659,13.39,261.4
2015-09-07 10:00,12.65,41.64,0.0,7.599,15.3,263.1
2015-09-07 09:00,12.68,41.65,0.0,7.435,15.91,281.9
2015-09-07 08:00,12.76,41.19,0.0,10.4,22.58,285.2
2015-09-07 07:00,12.57,40.89,0.0,9.43,25.19,290.6
2015-09-07 06:00,12.57,40.96,0.0,6.691,22.8,283.9
2015-09-07 05:00,12.57,41.13,2.477,13.59,19.62,272.4
2015-09-07 04:00,12.58,40.98,1.271,11.56,17.38,270.1
2015-09-07 03:00,12.57,40.82,3.332,10.97,17.45,268.9
2015-09-07 02:00,12.58,41.01,5.546,12.24,18.33,267.5
2015-09-07 01:00,12.59,41.06,1.206,9.22,15.67,279.7
2015-09-07 00:00,12.6,40.67,3.683,10.96,19.38,269.9
