Date/Time (PST),Battery Voltage (v),Temperature (deg F),Wind Speed Minimum (mph),Wind Speed Average (mph),Wind Speed Maximum (mph),Wind Direction (deg.)
2019-04-27 20:00,12.57,24.13,6.664,13.8,20.23,273.1
2019-04-27 19:00,12.58,24.13,0.022,13.58,26.7,276.4
2019-04-27 18:00,12.59,24.13,2.477,14.83,26.5,278.0
2019-04-27 17:00,12.62,24.42,0.0,8.68,24.84,281.7
2019-04-27 16:00,12.68,27.1,0.263,7.482,25.3,288.6
2019-04-27 15:00,12.79,24.24,2.762,15.63,35.95,280.8
2019-04-27 14:00,12.98,25.52,1.228,19.71,40.55,277.9
2019-04-27 13:00,12.57,26.15,2.565,22.98,43.16,274.3
2019-04-27 12:00,12.58,23.54,5.348,20.49,35.09,276.8
2019-04-27 11:00,12.59,22.76,1.907,18.63,42.13,282.4
2019-04-27 10:00,12.59,22.78,0.833,16.56,32.84,277.3
2019-04-27 09:00,12.61,23.3,3.42,17.46,35.25,272.2
2019-04-27 08:00,12.62,22.4,2.367,15.81,32.0,276.0
2019-04-27 07:00,12.64,23.92,3.003,24.25,36.34,284.9
2019-04-27 06:00,12.66,25.83,0.307,10.45,36.89,289.4
2019-04-27 05:00,12.7,26.28,1.885,24.2,39.11,282.4
2019-04-27 04:00,12.75,26.4,7.54,23.91,41.32,280.2
2019-04-27 03:00,12.8,27.13,10.17,24.32,36.58,276.6
2019-04-27 02:00,12.91,27.65,10.13,22.38,33.76,276.8
2019-04-27 01:00,13.57,28.27,8.07,19.63,35.49,277.5
2019-04-27 00:00,12.65,28.3,3.726,18.46,30.18,278.1
2019-04-26 23:00,12.66,28.93,4.099,20.31,32.16,278.1
2019-04-26 22:00,12.67,30.18,1.512,12.08,31.21,292.7
2019-04-26 21:00,12.68,31.43,0.614,8.98,28.12,299.2
2019-04-26 20:00,12.69,33.3,0.877,12.26,32.4,295.1
2019-04-26 19:00,12.69,34.47,1.052,15.43,41.23,296.0
2019-04-26 18:00,12.71,35.27,4.669,19.04,30.18,287.8
2019-04-26 17:00,12.71,36.08,1.754,16.29,29.59,287.8
2019-04-26 16:00,12.72,37.6,0.285,16.33,31.56,286.7
2019-04-26 15:00,12.76,38.76,0.044,9.67,28.82,297.9
2019-04-26 14:00,12.8,39.26,0.789,9.56,31.83,295.1
2019-04-26 13:00,12.95,39.22,0.482,9.71,26.33,290.3
2019-04-26 12:00,12.72,38.28,0.329,7.146,29.2,291.7
2019-04-26 11:00,12.73,37.56,0.066,10.76,27.36,289.9
2019-04-26 10:00,12.73,35.8,1.074,15.59,26.9,277.9
2019-04-26 09:00,12.74,34.19,8.75,17.09,25.45,270.7
2019-04-26 08:00,12.75,33.37,4.537,10.84,22.51,269.4
2019-04-26 07:00,12.76,32.64,2.762,8.08,14.93,270.8
2019-04-26 06:00,12.76,32.47,1.863,12.45,22.05,267.8
2019-04-26 05:00,12.77,32.55,10.39,17.1,22.58,271.8
2019-04-26 04:00,12.79,32.83,1.184,10.03,24.44,282.5
2019-04-26 03:00,12.8,33.42,0.022,5.129,11.75,274.8
2019-04-26 02:00,12.83,33.99,1.491,7.795,15.8,276.1
2019-04-26 01:00,12.89,35.07,2.981,9.76,16.11,267.8
2019-04-26 00:00,13.48,35.35,4.274,10.51,19.77,259.4
2019-04-25 23:00,13.5,36.14,3.989,8.5,14.05,268.2
2019-04-25 22:00,12.59,36.8,4.691,9.89,18.24,266.4
2019-04-25 21:00,12.6,41.21,4.362,6.987,11.73,266.9
2019-04-25 20:00,12.65,41.56,4.581,7.612,11.03,264.0
2019-04-25 19:00,12.62,42.56,3.354,6.245,10.06,255.4
2019-04-25 18:00,12.63,44.13,2.324,6.721,10.98,262.6
2019-04-25 17:00,12.67,45.23,2.652,8.19,15.37,265.0
2019-04-25 16:00,12.64,47.83,0.0,2.573,10.68,123.7
2019-04-25 15:00,12.66,52.05,0.0,1.24,5.151,45.3
2019-04-25 14:00,12.73,48.98,0.0,2.182,5.59,41.75
2019-04-25 13:00,12.74,50.39,0.0,1.902,5.699,71.08
2019-04-25 12:00,12.8,48.85,0.0,1.409,5.392,49.28
2019-04-25 11:00,12.95,46.0,0.0,2.009,6.401,39.17
2019-04-25 10:00,13.44,45.74,0.0,2.028,7.891,74.69
2019-04-25 09:00,12.67,44.97,0.0,2.942,6.664,98.6
2019-04-25 08:00,12.71,44.16,0.0,4.37,8.07,104.1
2019-04-25 07:00,12.7,41.19,2.543,4.776,6.532,104.7
2019-04-25 06:00,12.71,39.47,3.047,5.593,8.26,98.9
2019-04-25 05:00,12.75,32.94,3.288,6.009,8.9,106.3
2019-04-25 04:00,12.74,33.33,3.091,5.303,7.387,106.7
2019-04-25 03:00,12.75,34.55,2.06,4.397,8.37,96.5
2019-04-25 02:00,12.79,35.66,0.0,2.013,4.866,140.7
2019-04-25 01:00,12.78,38.57,3.924,5.663,7.584,279.0
2019-04-25 00:00,12.83,35.86,0.0,4.875,10.48,281.1
2019-04-24 23:00,12.87,33.73,0.0,5.05,10.26,273.8
2019-04-24 22:00,13.09,32.14,3.376,7.049,10.76,270.2
2019-04-24 21:00,13.55,32.21,0.0,4.699,9.18,260.4
2019-04-24 20:00,12.56,33.88,0.0,9.23,15.17,262.5
2019-04-24 19:00,12.56,35.64,2.477,11.28,20.56,268.4
2019-04-24 18:00,12.55,38.26,1.512,12.77,21.02,282.6
2019-04-24 17:00,12.55,39.33,0.0,9.0,20.54,283.1
2019-04-24 16:00,12.55,40.85,0.0,6.569,15.94,277.1
2019-04-24 15:00,12.55,41.03,0.0,5.165,18.11,297.6
2019-04-24 14:00,12.56,39.09,0.0,5.483,16.62,283.6
2019-04-24 13:00,12.58,39.21,0.022,6.118,13.52,282.9
2019-04-24 12:00,12.62,36.74,4.472,9.77,15.5,271.7
2019-04-24 11:00,12.68,35.54,2.806,8.16,13.57,267.6
2019-04-24 10:00,12.78,33.37,1.929,8.08,14.91,269.7
2019-04-24 09:00,12.94,31.61,0.46,6.909,13.66,275.5
2019-04-24 08:00,13.55,29.89,0.416,8.29,15.61,273.3
2019-04-24 07:00,12.52,29.41,2.104,6.866,13.24,270.5
2019-04-24 06:00,12.53,28.17,0.614,10.03,19.42,272.5
2019-04-24 05:00,12.53,28.13,5.853,12.62,21.92,272.8
2019-04-24 04:00,12.54,28.47,10.39,17.14,25.69,273.0
2019-04-24 03:00,12.55,28.96,7.869,17.38,27.22,275.5
2019-04-24 02:00,12.57,29.93,10.78,18.18,26.65,274.3
2019-04-24 01:00,12.59,30.41,14.14,23.04,32.03,272.4
2019-04-24 00:00,12.63,30.66,8.22,20.06,27.42,274.7
2019-04-23 23:00,12.68,31.41,3.968,20.16,28.8,280.1
2019-04-23 22:00,12.74,32.31,4.34,20.4,33.56,286.5
2019-04-23 21:00,12.84,32.94,4.472,17.73,27.88,284.5
2019-04-23 20:00,13.05,33.57,7.058,19.23,28.43,277.8
2019-04-23 19:00,12.55,34.83,9.75,21.58,32.7,278.1
2019-04-23 18:00,12.55,35.26,4.209,19.89,34.44,284.9
2019-04-23 17:00,12.56,35.23,0.241,14.69,30.69,286.5
2019-04-23 16:00,12.56,36.19,0.46,13.03,38.23,291.9
2019-04-23 15:00,12.57,36.69,1.71,13.75,27.42,292.7
2019-04-23 14:00,12.58,36.99,1.929,15.67,32.24,283.6
2019-04-23 13:00,12.6,37.33,0.438,10.75,26.7,291.7
2019-04-23 12:00,12.63,37.98,0.153,5.492,19.09,300.3
2019-04-23 11:00,12.67,37.62,0.395,8.71,30.21,290.6
2019-04-23 10:00,12.73,36.99,0.285,5.985,18.37,299.9
2019-04-23 09:00,12.79,36.73,0.0,3.949,13.96,312.7
2019-04-23 08:00,12.91,36.51,0.0,3.224,12.38,317.2
2019-04-23 07:00,13.59,36.4,0.0,2.696,11.97,332.1
2019-04-23 06:00,12.57,36.46,0.219,4.569,17.21,306.0
2019-04-23 05:00,12.58,36.42,0.175,5.688,24.9,298.5
2019-04-23 04:00,12.58,36.28,0.088,4.068,12.17,264.3
2019-04-23 03:00,12.6,36.28,0.241,4.641,13.7,322.5
2019-04-23 02:00,12.62,36.74,0.0,3.687,15.59,295.6
2019-04-23 01:00,12.64,36.42,0.0,2.791,8.24,271.8
2019-04-23 00:00,12.66,35.97,0.0,3.701,8.04,262.8
2019-04-22 23:00,12.7,35.97,0.0,2.913,8.77,287.5
2019-04-22 22:00,12.74,35.74,0.0,2.892,10.65,289.8
2019-04-22 21:00,12.79,35.43,0.0,4.956,20.63,287.7
2019-04-22 20:00,12.85,35.66,0.066,5.842,19.73,293.6
2019-04-22 19:00,13.03,35.83,0.0,7.615,23.78,296.2
2019-04-22 18:00,12.58,35.76,0.022,3.599,12.38,302.8
2019-04-22 17:00,12.58,36.0,0.088,4.789,14.03,270.9
2019-04-22 16:00,12.58,36.29,0.066,3.971,12.12,267.8
2019-04-22 15:00,12.59,37.0,0.0,5.021,12.36,273.7
2019-04-22 14:00,12.6,38.64,0.0,3.365,10.28,277.9
2019-04-22 13:00,12.61,41.88,0.0,3.581,9.36,276.4
2019-04-22 12:00,12.62,44.55,0.0,2.923,8.83,285.3
2019-04-22 11:00,12.64,44.34,0.0,4.854,10.52,281.0
2019-04-22 10:00,12.68,43.37,0.11,4.5,8.42,280.6
2019-04-22 09:00,12.73,39.99,0.0,4.91,12.23,280.9
2019-04-22 08:00,12.79,39.04,0.022,5.104,13.72,277.5
2019-04-22 07:00,12.89,38.76,0.066,5.496,14.47,273.5
2019-04-22 06:00,13.33,37.83,1.447,8.58,18.19,283.3
2019-04-22 05:00,12.6,38.8,2.258,9.33,18.19,282.2
2019-04-22 04:00,12.62,39.49,1.074,6.633,12.82,256.1
2019-04-22 03:00,12.63,39.28,3.222,6.752,11.49,256.7
2019-04-22 02:00,12.63,31.27,3.025,8.39,16.72,278.5
2019-04-22 01:00,12.64,32.29,4.099,9.82,17.54,268.6
2019-04-22 00:00,12.65,32.62,4.362,8.81,15.65,267.4
2019-04-21 23:00,12.67,33.31,1.184,7.436,13.0,278.9
2019-04-21 22:00,12.69,33.31,0.197,6.75,16.24,272.7
2019-04-21 21:00,12.72,34.35,0.0,4.231,10.89,271.6
2019-04-21 20:00,12.76,34.58,0.0,2.871,13.48,274.8
2019-04-21 19:00,12.81,35.49,0.0,2.756,10.28,261.5
2019-04-21 18:00,12.94,37.57,0.044,11.55,23.26,292.0
2019-04-21 17:00,13.35,38.89,0.022,6.028,23.59,286.8
2019-04-21 16:00,12.69,42.79,0.0,3.492,14.71,279.5
2019-04-21 15:00,12.7,43.77,0.0,3.104,11.11,284.5
2019-04-21 14:00,12.71,43.74,0.0,3.808,13.63,297.1
2019-04-21 13:00,12.72,43.5,0.0,4.986,13.11,283.1
2019-04-21 12:00,12.74,39.48,0.241,7.143,12.3,278.7
2019-04-21 11:00,12.75,36.82,0.0,4.444,14.29,289.1
2019-04-21 10:00,12.76,34.96,0.0,6.13,19.95,287.6
2019-04-21 09:00,12.78,34.14,0.241,6.613,18.94,285.0
2019-04-21 08:00,12.79,33.43,0.0,4.39,14.36,288.7
2019-04-21 07:00,12.81,32.27,3.069,11.69,18.57,283.6
2019-04-21 06:00,12.85,32.05,2.543,10.43,19.2,283.9
2019-04-21 05:00,13.04,31.86,4.384,9.75,15.98,278.8
2019-04-21 04:00,13.53,32.07,3.507,10.64,19.07,279.4
2019-04-21 03:00,12.59,32.48,6.971,14.93,21.15,280.5
2019-04-21 02:00,12.59,32.74,5.064,11.15,17.58,278.1
2019-04-21 01:00,12.6,33.14,4.713,8.75,13.33,277.2
2019-04-21 00:00,12.62,33.31,4.625,9.0,13.9,273.0
2019-04-20 23:00,12.63,33.1,3.617,7.584,12.17,273.6
2019-04-20 22:00,12.65,33.52,2.63,6.523,11.57,270.5
2019-04-20 21:00,12.68,33.62,3.069,7.328,13.72,267.4
2019-04-20 20:00,12.71,33.77,5.02,9.88,16.33,255.8
2019-04-20 19:00,12.75,34.07,5.283,13.49,22.23,261.2
2019-04-20 18:00,12.79,34.68,8.13,14.82,22.36,260.6
2019-04-20 17:00,12.83,35.15,8.2,14.59,22.47,266.2
2019-04-20 16:00,12.97,35.16,6.708,14.05,21.72,263.9
2019-04-20 15:00,13.53,35.44,7.979,13.44,20.5,263.9
2019-04-20 14:00,12.58,35.13,4.91,13.36,21.13,261.6
2019-04-20 13:00,12.58,36.17,5.875,10.93,19.31,263.6
2019-04-20 12:00,12.6,36.39,4.713,9.82,17.32,260.8
2019-04-20 11:00,12.61,35.39,3.244,7.259,14.73,260.8
2019-04-20 10:00,12.62,36.92,0.0,4.21,9.34,273.8
2019-04-20 09:00,12.65,35.08,0.0,3.305,9.6,277.7
2019-04-20 08:00,12.67,34.11,0.614,4.804,8.59,281.8
2019-04-20 07:00,12.71,31.71,0.263,7.735,15.1,277.8
2019-04-20 06:00,12.76,31.3,0.0,6.972,16.13,280.9
2019-04-20 05:00,12.79,31.4,0.0,5.706,12.08,280.4
2019-04-20 04:00,12.86,31.75,2.521,7.874,12.87,279.6
2019-04-20 03:00,13.11,32.1,1.995,7.294,12.76,269.0
2019-04-20 02:00,12.59,32.58,4.143,7.973,11.62,274.8
2019-04-20 01:00,12.6,32.79,4.428,7.06,11.66,272.7
2019-04-20 00:00,12.61,33.18,1.776,6.068,9.51,274.2
2019-04-19 23:00,12.62,33.63,2.828,7.453,12.76,275.4
2019-04-19 22:00,12.63,33.77,4.494,7.742,12.98,272.7
2019-04-19 21:00,12.66,33.94,4.165,8.16,13.61,273.7
2019-04-19 20:00,12.68,34.15,4.735,12.37,18.83,271.7
2019-04-19 19:00,12.72,34.51,6.269,11.43,23.19,273.6
2019-04-19 18:00,12.75,35.12,4.998,11.12,17.54,278.4
2019-04-19 17:00,12.78,36.1,3.113,12.25,20.34,283.1
2019-04-19 16:00,12.82,36.73,2.784,14.68,25.3,287.2
2019-04-19 15:00,12.92,37.74,0.175,8.99,20.63,293.7
2019-04-19 14:00,13.54,38.29,0.416,8.88,24.02,292.2
2019-04-19 13:00,12.58,39.07,0.0,7.944,21.57,292.4
2019-04-19 12:00,12.6,40.0,0.0,4.391,13.15,273.8
2019-04-19 11:00,12.61,39.43,0.0,3.745,10.17,275.8
2019-04-19 10:00,12.62,39.69,0.0,3.241,8.79,263.3
2019-04-19 09:00,12.64,40.46,0.0,3.019,10.35,253.7
2019-04-19 08:00,12.66,38.2,0.197,8.93,31.7,305.8
2019-04-19 07:00,12.69,39.07,0.11,9.79,29.11,293.1
2019-04-19 06:00,12.72,41.55,0.066,4.271,13.72,263.4
2019-04-19 05:00,12.76,42.62,0.0,4.5,12.69,252.7
2019-04-19 04:00,12.79,42.98,0.0,3.879,15.43,229.8
2019-04-19 03:00,12.85,42.5,0.0,3.963,12.03,277.6
2019-04-19 02:00,13.08,42.17,0.0,4.234,10.7,263.6
2019-04-19 01:00,12.59,42.52,0.0,3.749,11.84,263.1
2019-04-19 00:00,12.59,42.76,0.0,4.48,11.81,274.8
2019-04-18 23:00,12.61,42.87,0.0,4.266,12.34,256.8
2019-04-18 22:00,12.62,42.66,0.0,4.642,12.25,264.5
2019-04-18 21:00,12.63,42.68,0.0,4.352,16.51,281.8
2019-04-18 20:00,12.65,41.79,0.0,4.362,12.14,287.7
2019-04-18 19:00,12.68,42.18,0.0,3.777,13.46,288.0
2019-04-18 18:00,12.71,42.64,0.0,4.097,15.19,288.5
2019-04-18 17:00,12.74,43.08,0.0,3.411,8.97,279.5
2019-04-18 16:00,12.78,42.33,0.0,3.339,9.29,268.1
2019-04-18 15:00,12.82,42.25,0.0,3.526,8.81,271.9
2019-04-18 14:00,12.93,42.38,0.0,4.47,10.17,262.5
2019-04-18 13:00,13.55,42.71,0.0,4.113,8.13,273.4
2019-04-18 12:00,12.59,42.26,0.0,4.293,9.34,274.6
2019-04-18 11:00,12.59,42.96,0.0,3.268,8.75,290.8
2019-04-18 10:00,12.6,42.08,0.0,2.881,10.19,263.4
2019-04-18 09:00,12.61,43.02,0.0,3.298,11.42,310.4
2019-04-18 08:00,12.62,38.91,0.0,5.228,13.81,292.5
2019-04-18 07:00,12.65,39.34,0.0,3.186,10.21,281.6
2019-04-18 06:00,12.68,39.29,0.0,2.408,8.55,274.5
2019-04-18 05:00,12.71,39.83,0.0,3.149,7.979,323.7
2019-04-18 04:00,12.75,39.16,0.0,3.12,10.83,286.4
2019-04-18 03:00,12.79,37.1,0.197,5.216,13.88,287.0
2019-04-18 02:00,12.84,37.07,0.0,5.521,14.01,296.7
2019-04-18 01:00,13.03,36.16,0.0,5.254,14.77,278.4
2019-04-18 00:00,12.59,36.28,0.438,8.44,16.92,283.0
2019-04-17 23:00,12.6,36.17,0.767,7.855,16.68,276.9
2019-04-17 22:00,12.6,35.83,0.0,4.261,11.09,285.9
2019-04-17 21:00,12.61,35.43,0.0,3.426,9.27,283.0
2019-04-17 20:00,12.61,34.56,0.0,3.952,10.5,261.4
2019-04-17 19:00,12.62,35.27,0.0,3.058,8.83,269.5
2019-04-17 18:00,12.62,36.12,0.0,3.479,13.48,276.1
2019-04-17 17:00,12.64,36.04,0.0,4.308,15.72,293.3
2019-04-17 16:00,12.67,37.92,0.0,3.918,15.17,311.3
2019-04-17 15:00,12.7,37.52,0.0,4.007,15.3,297.6
2019-04-17 14:00,12.77,35.97,0.373,7.249,28.82,299.3
2019-04-17 13:00,12.86,36.02,0.263,6.971,22.36,295.0
2019-04-17 12:00,13.23,34.63,0.153,16.23,27.58,284.3
2019-04-17 11:00,12.61,33.54,4.91,16.06,25.95,281.7
2019-04-17 10:00,12.62,32.62,5.568,18.28,29.31,284.3
2019-04-17 09:00,12.62,31.86,8.13,25.83,37.13,280.6
2019-04-17 08:00,12.62,31.01,12.23,24.7,36.17,281.8
2019-04-17 07:00,12.63,30.75,8.44,25.21,43.01,287.4
2019-04-17 06:00,12.64,30.77,1.425,18.49,35.12,290.0
2019-04-17 05:00,12.66,30.77,1.096,19.15,39.78,293.6
2019-04-17 04:00,12.67,30.75,1.666,16.57,37.33,297.1
2019-04-17 03:00,12.7,30.75,2.587,16.86,35.55,291.0
2019-04-17 02:00,12.74,30.69,2.455,15.07,37.42,295.0
2019-04-17 01:00,12.79,30.79,1.512,15.91,36.17,295.2
2019-04-17 00:00,12.9,31.05,0.723,12.99,31.54,299.6
2019-04-16 23:00,13.47,31.26,0.132,8.09,29.46,303.5
2019-04-16 22:00,12.68,31.46,0.044,3.201,10.92,291.1
2019-04-16 21:00,12.68,31.59,0.0,3.789,15.34,309.3
2019-04-16 20:00,12.69,31.73,0.0,3.187,10.96,290.3
2019-04-16 19:00,12.69,31.99,0.0,3.202,13.37,300.1
2019-04-16 18:00,12.7,32.09,0.0,3.469,13.28,326.2
2019-04-16 17:00,12.71,32.52,0.0,2.761,8.22,324.1
2019-04-16 16:00,12.72,32.49,0.022,2.964,10.11,307.5
2019-04-16 15:00,12.74,33.18,0.0,3.034,12.14,277.8
2019-04-16 14:00,12.77,34.67,0.0,3.029,13.22,267.3
2019-04-16 13:00,12.8,36.74,0.0,1.957,10.76,287.6
2019-04-16 12:00,12.87,36.6,0.0,2.225,7.299,287.3
2019-04-16 11:00,13.56,35.81,0.0,3.787,13.22,296.6
2019-04-16 10:00,12.72,35.33,0.0,2.677,9.43,288.9
2019-04-16 09:00,12.72,36.47,0.0,2.655,6.992,279.7
2019-04-16 08:00,12.72,36.32,0.0,2.704,6.861,263.6
2019-04-16 07:00,12.73,36.79,0.0,3.042,5.699,234.3
2019-04-16 06:00,12.74,30.34,0.263,4.042,7.606,275.9
2019-04-16 05:00,12.74,30.16,1.052,2.599,4.362,278.5
2019-04-16 04:00,12.75,29.85,1.293,3.11,5.085,192.0
2019-04-16 03:00,12.76,28.93,0.0,2.163,6.401,133.8
2019-04-16 02:00,12.78,29.42,0.0,3.0,7.979,145.1
2019-04-16 01:00,12.79,29.63,1.797,3.594,5.524,110.4
2019-04-16 00:00,12.81,30.98,0.0,1.128,4.252,78.87
2019-04-15 23:00,12.86,31.18,0.0,0.929,2.872,250.8
2019-04-15 22:00,13.06,31.19,0.0,2.109,4.91,92.8
2019-04-15 21:00,13.55,31.18,0.395,2.208,5.261,107.2
2019-04-15 20:00,13.51,31.29,0.0,3.298,5.612,106.1
2019-04-15 19:00,12.55,32.41,1.14,3.638,7.08,76.35
2019-04-15 18:00,12.55,33.78,0.0,2.028,6.664,52.57
2019-04-15 17:00,12.54,36.91,0.0,3.634,8.81,35.64
2019-04-15 16:00,12.54,35.05,0.263,4.919,8.68,39.56
2019-04-15 15:00,12.55,36.55,0.0,3.13,8.99,35.63
2019-04-15 14:00,12.55,36.82,0.0,2.178,8.07,52.76
2019-04-15 13:00,12.57,42.27,0.0,1.519,7.234,80.2
2019-04-15 12:00,12.6,36.45,0.0,1.678,8.88,66.07
2019-04-15 11:00,12.66,42.83,0.0,2.851,6.598,100.1
2019-04-15 10:00,12.72,41.02,0.0,3.712,6.773,108.0
2019-04-15 09:00,12.82,36.73,0.175,3.732,6.729,102.8
2019-04-15 08:00,13.03,33.05,0.0,2.942,5.436,104.9
2019-04-15 07:00,12.52,29.7,0.0,0.441,3.485,43.36
2019-04-15 06:00,12.52,22.95,0.351,5.394,10.74,272.7
2019-04-15 05:00,12.52,22.8,0.329,6.915,11.44,272.5
2019-04-15 04:00,12.53,23.33,1.776,5.65,9.89,255.3
2019-04-15 03:00,12.53,23.33,0.044,3.966,9.84,271.9
2019-04-15 02:00,12.55,23.74,0.0,6.762,16.7,279.5
2019-04-15 01:00,12.57,24.03,0.0,2.565,9.91,247.4
2019-04-15 00:00,12.6,23.97,0.066,9.97,20.14,288.5
2019-04-14 23:00,12.64,24.02,0.0,4.713,18.74,268.6
2019-04-14 22:00,12.69,24.29,0.0,3.469,15.41,247.0
2019-04-14 21:00,12.76,24.4,0.0,4.031,13.28,267.5
2019-04-14 20:00,12.89,24.68,0.0,2.666,8.46,271.8
2019-04-14 19:00,13.3,24.65,0.0,2.967,9.27,282.3
2019-04-14 18:00,12.53,25.62,0.0,3.28,12.12,282.1
2019-04-14 17:00,12.53,25.18,0.0,4.386,12.71,291.6
2019-04-14 16:00,12.54,25.92,0.0,5.262,14.47,277.6
2019-04-14 15:00,12.54,27.63,0.0,4.533,13.17,282.2
2019-04-14 14:00,12.54,29.4,0.0,3.488,11.35,273.1
2019-04-14 13:00,12.55,28.06,0.0,3.779,10.87,274.8
2019-04-14 12:00,12.57,29.27,0.0,3.821,12.78,271.7
2019-04-14 11:00,12.6,29.52,0.0,3.717,11.38,278.4
2019-04-14 10:00,12.65,27.34,0.285,6.803,30.97,295.5
2019-04-14 09:00,12.71,25.25,2.543,15.81,35.69,292.4
2019-04-14 08:00,12.8,24.46,4.209,18.79,36.72,292.5
2019-04-14 07:00,12.97,24.79,2.367,17.46,34.22,290.6
2019-04-14 06:00,12.54,24.49,2.981,17.25,31.85,291.1
2019-04-14 05:00,12.55,24.4,4.998,24.27,42.66,290.5
2019-04-14 04:00,12.56,24.38,0.789,22.43,49.39,299.1
2019-04-14 03:00,12.56,24.1,1.271,23.66,49.96,299.0
2019-04-14 02:00,12.58,23.99,1.907,18.81,41.1,295.8
2019-04-14 01:00,12.59,24.88,2.806,18.53,42.0,291.9
2019-04-14 00:00,12.61,25.16,0.153,9.66,36.06,297.2
2019-04-13 23:00,12.64,25.29,0.701,10.26,35.42,292.7
2019-04-13 22:00,12.68,24.69,0.285,6.425,21.17,299.0
2019-04-13 21:00,12.73,25.06,0.789,9.27,34.92,295.9
2019-04-13 20:00,12.79,25.78,1.096,16.48,40.4,291.5
2019-04-13 19:00,12.88,28.22,2.104,22.23,48.73,285.7
2019-04-13 18:00,13.26,29.68,0.877,22.59,36.83,281.0
2019-04-13 17:00,12.57,30.51,0.0,2.996,9.86,296.8
2019-04-13 16:00,12.57,30.84,0.022,5.027,12.19,269.9
2019-04-13 15:00,12.58,31.08,0.088,5.242,12.71,265.3
2019-04-13 14:00,12.59,30.72,0.0,2.915,9.75,309.6
2019-04-13 13:00,12.61,30.58,0.0,3.429,10.68,276.5
2019-04-13 12:00,12.62,29.79,0.0,2.531,8.24,290.9
2019-04-13 11:00,12.64,29.76,0.0,1.265,10.87,271.9
2019-04-13 10:00,12.66,29.55,0.0,2.913,9.58,282.4
2019-04-13 09:00,12.71,29.61,0.241,3.909,9.38,264.5
2019-04-13 08:00,12.76,28.76,0.0,4.436,11.64,272.5
2019-04-13 07:00,12.82,28.51,0.088,4.436,11.2,263.9
2019-04-13 06:00,12.95,29.12,0.0,4.579,18.59,272.7
2019-04-13 05:00,13.5,29.77,0.0,4.495,14.86,274.2
2019-04-13 04:00,12.61,30.32,0.0,3.583,10.19,283.0
2019-04-13 03:00,12.62,30.39,0.0,4.223,16.64,273.2
2019-04-13 02:00,12.63,30.6,0.614,11.37,17.78,286.0
2019-04-13 01:00,12.65,30.41,2.192,11.09,17.43,280.1
2019-04-13 00:00,12.65,30.39,6.181,12.48,22.14,272.1
2019-04-12 23:00,12.69,30.81,6.028,12.09,19.53,270.0
2019-04-12 22:00,12.7,30.65,0.964,10.76,18.52,282.2
2019-04-12 21:00,12.73,30.41,0.636,10.81,21.74,276.9
2019-04-12 20:00,12.78,30.65,0.066,15.62,28.01,276.4
2019-04-12 19:00,12.79,30.66,4.516,14.61,22.67,274.8
2019-04-12 18:00,12.86,31.04,2.148,14.82,23.61,282.5
2019-04-12 17:00,13.34,31.51,0.548,17.36,26.19,280.2
2019-04-12 16:00,12.62,31.73,0.022,6.92,21.13,289.1
2019-04-12 15:00,12.65,32.66,0.044,7.914,23.24,286.7
2019-04-12 14:00,12.69,32.35,0.175,10.64,22.51,287.9
2019-04-12 13:00,12.68,32.56,0.044,7.243,21.7,292.0
2019-04-12 12:00,12.7,33.81,0.0,5.138,16.2,287.1
2019-04-12 11:00,12.74,32.98,0.0,3.474,12.54,285.3
2019-04-12 10:00,12.73,32.77,0.0,5.384,15.8,282.4
2019-04-12 09:00,12.74,31.15,7.387,14.12,18.76,269.8
2019-04-12 08:00,12.78,30.85,0.0,2.509,17.08,269.6
2019-04-12 07:00,12.78,30.3,0.0,0.0,0.0,0.0
2019-04-12 06:00,12.81,30.09,0.0,0.0,0.0,0.0
2019-04-12 05:00,12.9,30.13,0.0,0.0,0.0,0.0
2019-04-12 04:00,13.51,30.28,0.0,0.0,0.0,0.0
2019-04-12 03:00,13.52,30.3,0.0,0.0,0.0,0.0
2019-04-12 02:00,12.57,30.52,0.0,0.0,0.0,0.0
2019-04-12 01:00,12.55,30.78,0.0,0.0,0.0,0.0
2019-04-12 00:00,12.59,31.03,0.0,0.0,0.0,0.0
2019-04-11 23:00,12.61,31.22,0.0,0.0,0.0,0.0
2019-04-11 22:00,12.62,30.92,0.0,0.0,0.0,0.0
2019-04-11 21:00,12.64,31.63,0.0,0.0,0.0,0.0
2019-04-11 20:00,12.67,31.79,0.0,0.117,3.814,297.3
2019-04-11 19:00,12.71,32.0,0.0,1.998,7.014,352.8
2019-04-11 18:00,12.75,31.77,0.0,2.752,5.94,276.1
2019-04-11 17:00,12.79,32.78,0.0,2.296,5.721,270.4
2019-04-11 16:00,12.86,33.12,0.0,2.61,7.168,268.1
2019-04-11 15:00,13.1,33.01,0.0,3.3,8.88,273.4
2019-04-11 14:00,12.57,33.69,0.0,3.256,8.07,264.2
2019-04-11 13:00,12.58,33.41,0.0,2.858,7.168,265.9
2019-04-11 12:00,12.61,33.05,0.0,2.949,8.4,271.3
2019-04-11 11:00,12.62,31.98,0.0,2.474,8.83,286.1
2019-04-11 10:00,12.65,31.87,0.0,3.38,9.6,278.6
2019-04-11 09:00,12.68,31.22,0.0,3.394,8.83,286.0
2019-04-11 08:00,12.72,28.72,0.0,3.357,7.65,278.6
