Date/Time (PST),Battery Voltage (v),Temperature (deg F)
2019-02-23 21:00,12.79,18.65
2019-02-23 20:00,12.82,18.98
2019-02-23 19:00,12.88,19.31
2019-02-23 18:00,12.73,20.09
2019-02-23 17:00,12.72,21.27
2019-02-23 16:00,12.73,23.21
2019-02-23 15:00,12.73,23.36
2019-02-23 14:00,12.73,28.01
2019-02-23 13:00,12.74,28.88
2019-02-23 12:00,12.75,27.85
2019-02-23 11:00,12.75,24.95
2019-02-23 10:00,12.76,26.15
2019-02-23 09:00,12.78,21.37
2019-02-23 08:00,12.79,19.67
2019-02-23 07:00,12.83,19.29
2019-02-23 06:00,12.94,18.96
2019-02-23 05:00,12.72,19.51
2019-02-23 04:00,12.73,19.39
2019-02-23 03:00,12.73,19.29
2019-02-23 02:00,12.73,19.67
2019-02-23 01:00,12.74,19.32
2019-02-23 00:00,12.74,19.32
2019-02-22 23:00,12.75,19.42
2019-02-22 22:00,12.75,19.18
2019-02-22 21:00,12.76,19.11
2019-02-22 20:00,12.78,19.18
2019-02-22 19:00,12.8,19.03
2019-02-22 18:00,12.85,19.43
2019-02-22 17:00,13.6,21.15
2019-02-22 16:00,12.72,21.82
2019-02-22 15:00,12.73,22.49
2019-02-22 14:00,12.73,23.44
2019-02-22 13:00,12.73,23.82
2019-02-22 12:00,12.74,23.86
2019-02-22 11:00,12.74,21.31
2019-02-22 10:00,12.74,21.96
2019-02-22 09:00,12.76,20.73
2019-02-22 08:00,12.77,18.27
2019-02-22 07:00,12.79,17.93
2019-02-22 06:00,12.82,18.04
2019-02-22 05:00,12.88,17.89
2019-02-22 04:00,12.72,17.55
2019-02-22 03:00,12.72,17.59
2019-02-22 02:00,12.72,17.62
2019-02-22 01:00,12.72,17.79
2019-02-22 00:00,12.73,17.98
2019-02-21 23:00,12.73,18.14
2019-02-21 22:00,12.74,18.22
2019-02-21 21:00,12.75,18.09
2019-02-21 20:00,12.76,18.23
2019-02-21 19:00,12.77,18.6
2019-02-21 18:00,12.79,20.11
2019-02-21 17:00,12.83,23.6
2019-02-21 16:00,12.92,25.78
2019-02-21 15:00,12.72,29.86
2019-02-21 14:00,12.72,32.77
2019-02-21 13:00,12.72,31.71
2019-02-21 12:00,12.73,39.99
2019-02-21 11:00,12.73,28.78
2019-02-21 10:00,12.74,17.49
2019-02-21 09:00,12.74,15.89
2019-02-21 08:00,12.75,15.64
2019-02-21 07:00,12.77,15.62
2019-02-21 06:00,12.77,15.22
2019-02-21 05:00,12.8,16.32
2019-02-21 04:00,12.84,16.55
2019-02-21 03:00,13.66,16.57
2019-02-21 02:00,12.72,16.92
2019-02-21 01:00,12.73,16.06
2019-02-21 00:00,12.73,17.87
2019-02-20 23:00,12.74,18.03
2019-02-20 22:00,12.73,17.53
2019-02-20 21:00,12.75,18.25
2019-02-20 20:00,12.75,19.54
2019-02-20 19:00,12.76,20.06
2019-02-20 18:00,12.77,22.63
2019-02-20 17:00,12.78,24.28
2019-02-20 16:00,12.81,26.68
2019-02-20 15:00,12.87,26.4
2019-02-20 14:00,12.71,26.48
2019-02-20 13:00,12.72,24.63
2019-02-20 12:00,12.73,23.84
2019-02-20 11:00,12.73,22.79
2019-02-20 10:00,12.73,21.04
2019-02-20 09:00,12.74,20.55
2019-02-20 08:00,12.75,19.0
2019-02-20 07:00,12.76,19.13
2019-02-20 06:00,12.76,19.58
2019-02-20 05:00,12.77,19.51
2019-02-20 04:00,12.79,19.76
2019-02-20 03:00,12.82,20.02
2019-02-20 02:00,12.92,20.5
2019-02-20 01:00,12.72,20.97
2019-02-20 00:00,12.73,21.48
2019-02-19 23:00,12.73,21.44
2019-02-19 22:00,12.73,21.64
2019-02-19 21:00,12.74,21.73
2019-02-19 20:00,12.74,21.84
2019-02-19 19:00,12.75,21.63
2019-02-19 18:00,12.76,21.3
2019-02-19 17:00,12.77,21.23
2019-02-19 16:00,12.78,21.63
2019-02-19 15:00,12.8,22.31
2019-02-19 14:00,12.85,21.0
2019-02-19 13:00,13.73,20.97
2019-02-19 12:00,12.72,20.47
2019-02-19 11:00,12.73,20.61
2019-02-19 10:00,12.73,20.21
2019-02-19 09:00,12.73,19.48
2019-02-19 08:00,12.74,18.95
2019-02-19 07:00,12.74,19.33
2019-02-19 06:00,12.75,19.15
2019-02-19 05:00,12.76,19.48
2019-02-19 04:00,12.77,19.61
2019-02-19 03:00,12.78,19.48
2019-02-19 02:00,12.81,19.37
2019-02-19 01:00,12.88,19.63
2019-02-19 00:00,12.72,19.36
2019-02-18 23:00,12.72,19.48
2019-02-18 22:00,12.73,19.36
2019-02-18 21:00,12.73,19.36
2019-02-18 20:00,12.73,19.42
2019-02-18 19:00,12.73,19.36
2019-02-18 18:00,12.75,19.64
2019-02-18 17:00,12.75,19.56
2019-02-18 16:00,12.76,20.28
2019-02-18 15:00,12.77,20.75
2019-02-18 14:00,12.79,20.6
2019-02-18 13:00,12.82,20.46
2019-02-18 12:00,12.92,19.95
2019-02-18 11:00,12.72,19.48
2019-02-18 10:00,12.73,18.92
2019-02-18 09:00,12.73,18.53
2019-02-18 08:00,12.73,17.86
2019-02-18 07:00,12.73,17.66
2019-02-18 06:00,12.74,17.27
2019-02-18 05:00,12.75,17.25
2019-02-18 04:00,12.76,17.02
2019-02-18 03:00,12.76,17.19
2019-02-18 02:00,12.78,17.09
2019-02-18 01:00,12.8,17.84
2019-02-18 00:00,12.85,17.81
2019-02-17 23:00,13.73,18.66
2019-02-17 22:00,12.72,18.85
2019-02-17 21:00,12.72,19.47
2019-02-17 20:00,12.73,20.09
2019-02-17 19:00,12.73,20.39
2019-02-17 18:00,12.74,20.94
2019-02-17 17:00,12.74,23.35
2019-02-17 16:00,12.75,23.61
2019-02-17 15:00,12.76,24.7
2019-02-17 14:00,12.77,23.93
2019-02-17 13:00,12.78,23.99
2019-02-17 12:00,12.81,23.51
2019-02-17 11:00,12.87,23.24
2019-02-17 10:00,12.71,21.51
2019-02-17 09:00,12.72,20.86
2019-02-17 08:00,12.73,20.88
2019-02-17 07:00,12.73,20.64
2019-02-17 06:00,12.74,20.73
2019-02-17 05:00,12.74,20.93
2019-02-17 04:00,12.75,20.39
2019-02-17 03:00,12.76,20.47
2019-02-17 02:00,12.76,20.5
2019-02-17 01:00,12.77,20.58
2019-02-17 00:00,12.79,20.97
2019-02-16 23:00,12.83,22.19
2019-02-16 22:00,12.92,22.78
2019-02-16 21:00,12.72,22.99
2019-02-16 20:00,12.72,22.78
2019-02-16 19:00,12.72,23.11
2019-02-16 18:00,12.73,23.76
2019-02-16 17:00,12.73,24.82
2019-02-16 16:00,12.74,27.66
2019-02-16 15:00,12.75,29.14
2019-02-16 14:00,12.75,31.57
2019-02-16 13:00,12.77,29.94
2019-02-16 12:00,12.78,31.12
2019-02-16 11:00,12.8,31.95
2019-02-16 10:00,12.85,25.15
2019-02-16 09:00,13.1,21.56
2019-02-16 08:00,12.72,19.36
2019-02-16 07:00,12.72,19.38
2019-02-16 06:00,12.73,20.91
2019-02-16 05:00,12.73,20.39
2019-02-16 04:00,12.74,20.23
2019-02-16 03:00,12.74,22.74
2019-02-16 02:00,12.75,22.24
2019-02-16 01:00,12.76,21.01
2019-02-16 00:00,12.77,22.4
2019-02-15 23:00,12.78,21.37
2019-02-15 22:00,12.82,20.94
2019-02-15 21:00,12.87,21.85
2019-02-15 20:00,12.72,23.57
2019-02-15 19:00,12.72,23.55
2019-02-15 18:00,12.72,23.96
2019-02-15 17:00,12.73,26.05
2019-02-15 16:00,12.73,28.43
2019-02-15 15:00,12.74,28.68
2019-02-15 14:00,12.74,31.64
2019-02-15 13:00,12.75,29.48
2019-02-15 12:00,12.76,30.43
2019-02-15 11:00,12.77,29.38
2019-02-15 10:00,12.79,28.85
2019-02-15 09:00,12.83,25.94
2019-02-15 08:00,12.92,24.32
2019-02-15 07:00,12.72,23.57
2019-02-15 06:00,12.72,22.35
2019-02-15 05:00,12.72,22.08
2019-02-15 04:00,12.73,23.21
2019-02-15 03:00,12.73,24.07
2019-02-15 02:00,12.74,23.78
2019-02-15 01:00,12.74,23.71
2019-02-15 00:00,12.75,23.06
2019-02-14 23:00,12.76,22.45
2019-02-14 22:00,12.78,21.44
2019-02-14 21:00,12.8,20.1
2019-02-14 20:00,12.84,20.28
2019-02-14 19:00,13.04,19.95
2019-02-14 18:00,12.72,20.06
2019-02-14 17:00,12.72,20.1
2019-02-14 16:00,12.72,20.76
2019-02-14 15:00,12.73,21.42
2019-02-14 14:00,12.73,20.69
2019-02-14 13:00,12.74,19.89
2019-02-14 12:00,12.74,18.62
2019-02-14 11:00,12.76,17.76
2019-02-14 10:00,12.77,16.97
2019-02-14 09:00,12.78,16.62
2019-02-14 08:00,12.81,15.67
2019-02-14 07:00,12.87,14.9
2019-02-14 06:00,12.71,14.73
2019-02-14 05:00,12.72,14.46
2019-02-14 04:00,12.72,13.9
2019-02-14 03:00,12.73,13.66
2019-02-14 02:00,12.73,13.12
2019-02-14 01:00,12.74,13.69
2019-02-14 00:00,12.74,14.61
2019-02-13 23:00,12.75,15.26
2019-02-13 22:00,12.76,15.9
2019-02-13 21:00,12.77,16.39
2019-02-13 20:00,12.79,17.19
2019-02-13 19:00,12.83,18.11
2019-02-13 18:00,12.91,21.22
2019-02-13 17:00,12.72,22.82
2019-02-13 16:00,12.72,23.75
2019-02-13 15:00,12.72,31.09
2019-02-13 14:00,12.72,31.4
2019-02-13 13:00,12.73,31.87
2019-02-13 12:00,12.74,28.19
2019-02-13 11:00,12.74,29.07
2019-02-13 10:00,12.75,24.17
2019-02-13 09:00,12.76,22.17
2019-02-13 08:00,12.77,20.07
2019-02-13 07:00,12.79,19.34
2019-02-13 06:00,12.84,19.71
2019-02-13 05:00,13.02,20.13
2019-02-13 04:00,12.72,20.6
2019-02-13 03:00,12.72,20.46
2019-02-13 02:00,12.72,20.73
2019-02-13 01:00,12.73,20.62
2019-02-13 00:00,12.73,21.05
2019-02-12 23:00,12.74,21.37
2019-02-12 22:00,12.75,21.5
2019-02-12 21:00,12.76,21.58
2019-02-12 20:00,12.77,21.52
2019-02-12 19:00,12.78,21.88
2019-02-12 18:00,12.81,22.28
2019-02-12 17:00,12.87,22.77
2019-02-12 16:00,12.71,23.67
2019-02-12 15:00,12.71,25.12
2019-02-12 14:00,12.71,26.99
2019-02-12 13:00,12.72,25.34
2019-02-12 12:00,12.72,25.31
2019-02-12 11:00,12.73,24.42
2019-02-12 10:00,12.73,23.5
2019-02-12 09:00,12.74,23.02
2019-02-12 08:00,12.75,21.35
2019-02-12 07:00,12.77,22.15
2019-02-12 06:00,12.78,21.61
2019-02-12 05:00,12.83,20.41
2019-02-12 04:00,12.9,19.16
2019-02-12 03:00,12.71,17.93
2019-02-12 02:00,12.71,14.61
2019-02-12 01:00,12.71,7.222
2019-02-12 00:00,12.71,8.56
2019-02-11 23:00,12.72,6.93
2019-02-11 22:00,12.73,5.962
2019-02-11 21:00,12.74,5.046
2019-02-11 20:00,12.75,4.853
2019-02-11 19:00,12.76,4.853
2019-02-11 18:00,12.77,5.046
2019-02-11 17:00,12.79,5.025
2019-02-11 16:00,12.84,5.024
2019-02-11 15:00,12.98,5.278
2019-02-11 14:00,12.71,6.338
2019-02-11 13:00,12.71,8.13
2019-02-11 12:00,12.72,9.52
2019-02-11 11:00,12.72,17.44
2019-02-11 10:00,12.72,16.79
2019-02-11 09:00,12.73,15.33
2019-02-11 08:00,12.74,14.07
2019-02-11 07:00,12.75,12.21
2019-02-11 06:00,12.76,11.68
2019-02-11 05:00,12.78,11.1
2019-02-11 04:00,12.81,9.26
2019-02-11 03:00,12.86,8.03
2019-02-11 02:00,12.71,3.829
2019-02-11 01:00,12.71,2.44
2019-02-11 00:00,12.71,3.545
2019-02-10 23:00,12.72,3.325
2019-02-10 22:00,12.73,4.22
2019-02-10 21:00,12.73,4.329
2019-02-10 20:00,12.74,4.894
2019-02-10 19:00,12.74,7.32
2019-02-10 18:00,12.75,10.3
2019-02-10 17:00,12.77,11.56
2019-02-10 16:00,12.78,12.99
2019-02-10 15:00,12.82,12.57
2019-02-10 14:00,12.9,13.58
2019-02-10 13:00,12.71,14.59
2019-02-10 12:00,12.71,13.99
2019-02-10 11:00,12.72,14.05
2019-02-10 10:00,12.72,12.38
2019-02-10 09:00,12.73,12.29
2019-02-10 08:00,12.73,11.38
2019-02-10 07:00,12.74,10.48
2019-02-10 06:00,12.75,10.32
2019-02-10 05:00,12.76,10.76
2019-02-10 04:00,12.77,12.77
2019-02-10 03:00,12.79,12.02
2019-02-10 02:00,12.84,12.57
2019-02-10 01:00,12.98,11.98
2019-02-10 00:00,12.72,8.86
2019-02-09 23:00,12.72,7.85
2019-02-09 22:00,12.72,7.541
2019-02-09 21:00,12.72,7.664
2019-02-09 20:00,12.73,7.955
2019-02-09 19:00,12.73,8.08
2019-02-09 18:00,12.74,8.41
2019-02-09 17:00,12.75,9.35
2019-02-09 16:00,12.76,9.47
2019-02-09 15:00,12.78,10.36
2019-02-09 14:00,12.81,10.04
2019-02-09 13:00,12.86,12.06
2019-02-09 12:00,12.71,11.2
2019-02-09 11:00,12.71,10.43
2019-02-09 10:00,12.72,9.91
2019-02-09 09:00,12.72,9.47
2019-02-09 08:00,12.73,8.78
2019-02-09 07:00,12.73,8.61
2019-02-09 06:00,12.74,9.02
2019-02-09 05:00,12.75,9.14
2019-02-09 04:00,12.75,8.88
2019-02-09 03:00,12.77,8.44
2019-02-09 02:00,12.79,8.09
2019-02-09 01:00,12.82,7.667
2019-02-09 00:00,12.9,7.599
2019-02-08 23:00,12.72,7.864
2019-02-08 22:00,12.72,7.904
2019-02-08 21:00,12.72,7.864
2019-02-08 20:00,12.73,8.21
2019-02-08 19:00,12.73,8.98
2019-02-08 18:00,12.74,9.46
2019-02-08 17:00,12.74,9.61
2019-02-08 16:00,12.75,10.19
2019-02-08 15:00,12.76,9.83
2019-02-08 14:00,12.77,12.53
2019-02-08 13:00,12.79,14.38
2019-02-08 12:00,12.84,23.19
2019-02-08 11:00,12.97,21.45
2019-02-08 10:00,12.72,19.28
2019-02-08 09:00,12.72,19.08
2019-02-08 08:00,12.73,17.78
2019-02-08 07:00,12.73,17.34
2019-02-08 06:00,12.73,17.0
2019-02-08 05:00,12.74,16.36
2019-02-08 04:00,12.75,15.15
2019-02-08 03:00,12.76,15.31
2019-02-08 02:00,12.77,16.02
2019-02-08 01:00,12.78,17.22
2019-02-08 00:00,12.81,18.02
2019-02-07 23:00,12.86,18.74
2019-02-07 22:00,12.76,19.61
2019-02-07 21:00,12.72,19.77
2019-02-07 20:00,12.72,19.26
2019-02-07 19:00,12.73,19.59
2019-02-07 18:00,12.73,19.75
2019-02-07 17:00,12.73,21.52
2019-02-07 16:00,12.74,25.75
2019-02-07 15:00,12.75,28.25
2019-02-07 14:00,12.75,32.77
2019-02-07 13:00,12.77,32.14
2019-02-07 12:00,12.79,28.95
2019-02-07 11:00,12.83,22.52
2019-02-07 10:00,12.9,18.95
2019-02-07 09:00,12.71,16.89
2019-02-07 08:00,12.71,15.1
2019-02-07 07:00,12.72,15.05
2019-02-07 06:00,12.72,14.46
2019-02-07 05:00,12.73,14.26
2019-02-07 04:00,12.73,15.52
2019-02-07 03:00,12.74,12.95
2019-02-07 02:00,12.75,14.19
2019-02-07 01:00,12.76,12.99
2019-02-07 00:00,12.77,11.89
2019-02-06 23:00,12.79,11.23
2019-02-06 22:00,12.84,11.75
2019-02-06 21:00,12.96,11.95
2019-02-06 20:00,12.71,12.42
2019-02-06 19:00,12.72,13.27
2019-02-06 18:00,12.72,13.52
2019-02-06 17:00,12.73,15.14
2019-02-06 16:00,12.73,17.63
2019-02-06 15:00,12.74,18.12
2019-02-06 14:00,12.74,23.97
2019-02-06 13:00,12.75,23.04
2019-02-06 12:00,12.76,22.45
2019-02-06 11:00,12.78,12.93
2019-02-06 10:00,12.8,10.68
2019-02-06 09:00,12.85,9.51
2019-02-06 08:00,13.71,8.54
2019-02-06 07:00,12.72,7.837
2019-02-06 06:00,12.72,8.96
2019-02-06 05:00,12.73,9.53
2019-02-06 04:00,12.73,10.46
2019-02-06 03:00,12.74,10.0
2019-02-06 02:00,12.74,10.56
2019-02-06 01:00,12.75,10.44
2019-02-06 00:00,12.76,11.39
2019-02-05 23:00,12.77,12.35
2019-02-05 22:00,12.79,12.53
2019-02-05 21:00,12.82,13.05
2019-02-05 20:00,12.89,12.76
2019-02-05 19:00,12.72,11.64
2019-02-05 18:00,12.72,12.01
2019-02-05 17:00,12.72,13.18
2019-02-05 16:00,12.73,14.01
2019-02-05 15:00,12.73,17.29
2019-02-05 14:00,12.74,18.97
2019-02-05 13:00,12.74,20.21
2019-02-05 12:00,12.75,21.45
2019-02-05 11:00,12.76,16.7
2019-02-05 10:00,12.77,14.99
2019-02-05 09:00,12.79,13.3
2019-02-05 08:00,12.83,12.25
2019-02-05 07:00,12.94,15.0
2019-02-05 06:00,12.72,15.47
2019-02-05 05:00,12.72,15.83
2019-02-05 04:00,12.73,17.03
2019-02-05 03:00,12.73,18.37
2019-02-05 02:00,12.74,17.63
2019-02-05 01:00,12.74,19.77
2019-02-05 00:00,12.75,18.56
2019-02-04 23:00,12.76,18.54
2019-02-04 22:00,12.77,19.55
2019-02-04 21:00,12.78,18.65
2019-02-04 20:00,12.8,18.16
2019-02-04 19:00,12.85,18.33
2019-02-04 18:00,13.67,19.25
2019-02-04 17:00,12.72,19.49
2019-02-04 16:00,12.72,20.71
2019-02-04 15:00,12.73,21.7
2019-02-04 14:00,12.73,23.1
2019-02-04 13:00,12.74,21.77
2019-02-04 12:00,12.74,19.77
2019-02-04 11:00,12.75,18.15
2019-02-04 10:00,12.76,16.45
2019-02-04 09:00,12.77,15.34
2019-02-04 08:00,12.78,14.66
2019-02-04 07:00,12.82,15.36
2019-02-04 06:00,12.88,15.85
2019-02-04 05:00,12.72,15.83
2019-02-04 04:00,12.72,16.3
2019-02-04 03:00,12.73,16.75
2019-02-04 02:00,12.73,17.93
2019-02-04 01:00,12.74,18.56
2019-02-04 00:00,12.74,18.66
2019-02-03 23:00,12.75,18.96
2019-02-03 22:00,12.75,19.25
2019-02-03 21:00,12.76,19.82
2019-02-03 20:00,12.77,20.4
2019-02-03 19:00,12.79,19.62
2019-02-03 18:00,12.83,20.86
2019-02-03 17:00,12.94,21.56
2019-02-03 16:00,12.72,22.35
2019-02-03 15:00,12.72,23.44
2019-02-03 14:00,12.72,24.23
2019-02-03 13:00,12.73,23.34
2019-02-03 12:00,12.73,22.25
2019-02-03 11:00,12.73,21.58
2019-02-03 10:00,12.75,22.03
2019-02-03 09:00,12.75,22.48
2019-02-03 08:00,12.76,22.48
2019-02-03 07:00,12.78,22.55
2019-02-03 06:00,12.8,22.45
2019-02-03 05:00,12.86,22.99
2019-02-03 04:00,13.67,23.43
2019-02-03 03:00,12.71,23.24
2019-02-03 02:00,12.72,23.67
2019-02-03 01:00,12.72,24.28
2019-02-03 00:00,12.72,23.7
2019-02-02 23:00,12.73,24.38
2019-02-02 22:00,12.73,23.89
2019-02-02 21:00,12.74,24.92
2019-02-02 20:00,12.75,24.73
2019-02-02 19:00,12.76,26.79
2019-02-02 18:00,12.78,29.04
2019-02-02 17:00,12.81,31.59
2019-02-02 16:00,12.87,33.78
2019-02-02 15:00,12.71,33.03
2019-02-02 14:00,12.71,33.73
2019-02-02 13:00,12.72,33.54
2019-02-02 12:00,12.72,33.28
2019-02-02 11:00,12.73,30.44
2019-02-02 10:00,12.73,27.98
2019-02-02 09:00,12.74,26.67
2019-02-02 08:00,12.75,27.65
2019-02-02 07:00,12.76,28.32
2019-02-02 06:00,12.78,27.64
2019-02-02 05:00,12.79,27.98
2019-02-02 04:00,12.83,29.03
2019-02-02 03:00,12.93,29.38
2019-02-02 02:00,12.72,28.9
2019-02-02 01:00,12.72,29.21
2019-02-02 00:00,12.73,29.49
2019-02-01 23:00,12.73,30.35
2019-02-01 22:00,12.74,30.7
2019-02-01 21:00,12.74,31.04
2019-02-01 20:00,12.75,31.8
2019-02-01 19:00,12.75,32.53
2019-02-01 18:00,12.76,33.43
2019-02-01 17:00,12.77,33.5
2019-02-01 16:00,12.8,34.43
2019-02-01 15:00,12.85,34.88
2019-02-01 14:00,13.67,36.33
2019-02-01 13:00,12.72,35.82
2019-02-01 12:00,12.72,35.54
2019-02-01 11:00,12.73,34.15
2019-02-01 10:00,12.73,34.38
2019-02-01 09:00,12.74,33.86
2019-02-01 08:00,12.74,32.47
2019-02-01 07:00,12.75,33.51
2019-02-01 06:00,12.76,36.07
2019-02-01 05:00,12.77,38.13
2019-02-01 04:00,12.78,39.01
2019-02-01 03:00,12.81,39.18
2019-02-01 02:00,12.88,39.14
2019-02-01 01:00,12.72,38.97
2019-02-01 00:00,12.72,39.91
2019-01-31 23:00,12.73,38.56
2019-01-31 22:00,12.73,39.04
2019-01-31 21:00,12.73,39.14
2019-01-31 20:00,12.74,38.95
2019-01-31 19:00,12.74,39.28
2019-01-31 18:00,12.75,39.46
2019-01-31 17:00,12.76,40.25
2019-01-31 16:00,12.77,43.13
2019-01-31 15:00,12.79,44.18
2019-01-31 14:00,12.83,45.89
2019-01-31 13:00,12.93,46.96
2019-01-31 12:00,12.72,47.15
2019-01-31 11:00,12.72,45.07
2019-01-31 10:00,12.72,42.67
2019-01-31 09:00,12.73,41.17
2019-01-31 08:00,12.73,40.68
2019-01-31 07:00,12.74,41.13
2019-01-31 06:00,12.74,41.25
2019-01-31 05:00,12.75,42.41
2019-01-31 04:00,12.76,41.3
2019-01-31 03:00,12.77,40.93
2019-01-31 02:00,12.8,39.76
2019-01-31 01:00,12.84,40.19
2019-01-31 00:00,13.72,39.64
2019-01-30 23:00,12.72,40.05
2019-01-30 22:00,12.72,39.77
2019-01-30 21:00,12.73,39.87
2019-01-30 20:00,12.73,39.75
2019-01-30 19:00,12.74,40.12
2019-01-30 18:00,12.74,40.15
2019-01-30 17:00,12.75,39.97
2019-01-30 16:00,12.75,41.36
2019-01-30 15:00,12.76,42.64
2019-01-30 14:00,12.78,44.35
2019-01-30 13:00,12.8,46.18
2019-01-30 12:00,12.87,44.3
2019-01-30 11:00,12.72,41.98
2019-01-30 10:00,12.72,40.1
2019-01-30 09:00,12.72,35.64
2019-01-30 08:00,12.73,36.69
2019-01-30 07:00,12.73,36.8
2019-01-30 06:00,12.74,36.69
2019-01-30 05:00,12.75,36.59
2019-01-30 04:00,12.75,35.55
2019-01-30 03:00,12.76,34.97
2019-01-30 02:00,12.77,33.63
2019-01-30 01:00,12.79,33.74
2019-01-30 00:00,12.82,35.14
2019-01-29 23:00,12.92,33.32
2019-01-29 22:00,12.72,27.56
2019-01-29 21:00,12.73,25.39
2019-01-29 20:00,12.73,30.11
2019-01-29 19:00,12.73,29.13
2019-01-29 18:00,12.74,28.34
2019-01-29 17:00,12.74,28.51
2019-01-29 16:00,12.75,26.61
2019-01-29 15:00,12.76,28.2
2019-01-29 14:00,12.76,27.66
2019-01-29 13:00,12.78,28.31
2019-01-29 12:00,12.8,26.15
2019-01-29 11:00,12.85,23.67
2019-01-29 10:00,13.69,22.48
2019-01-29 09:00,12.72,22.81
2019-01-29 08:00,12.73,22.2
2019-01-29 07:00,12.73,22.2
2019-01-29 06:00,12.73,21.98
2019-01-29 05:00,12.74,22.81
2019-01-29 04:00,12.74,22.09
2019-01-29 03:00,12.75,22.34
2019-01-29 02:00,12.76,21.98
2019-01-29 01:00,12.76,22.02
2019-01-29 00:00,12.78,22.23
2019-01-28 23:00,12.81,21.53
2019-01-28 22:00,12.87,22.18
2019-01-28 21:00,12.72,22.56
2019-01-28 20:00,12.72,23.42
2019-01-28 19:00,12.72,24.08
2019-01-28 18:00,12.73,24.89
2019-01-28 17:00,12.73,25.56
2019-01-28 16:00,12.74,26.75
2019-01-28 15:00,12.75,27.24
2019-01-28 14:00,12.75,27.98
2019-01-28 13:00,12.76,29.24
2019-01-28 12:00,12.77,27.49
2019-01-28 11:00,12.79,27.22
2019-01-28 10:00,12.83,25.35
2019-01-28 09:00,12.92,24.89
2019-01-28 08:00,12.72,24.08
2019-01-28 07:00,12.72,25.19
2019-01-28 06:00,12.73,25.03
2019-01-28 05:00,12.73,25.25
2019-01-28 04:00,12.73,25.87
2019-01-28 03:00,12.74,25.6
2019-01-28 02:00,12.74,27.69
2019-01-28 01:00,12.76,27.95
2019-01-28 00:00,12.76,30.36
2019-01-27 23:00,12.78,31.78
2019-01-27 22:00,12.8,32.35
2019-01-27 21:00,12.84,35.62
2019-01-27 20:00,13.71,40.38
2019-01-27 19:00,12.72,39.54
2019-01-27 18:00,12.72,37.76
2019-01-27 17:00,12.73,38.13
2019-01-27 16:00,12.73,39.7
2019-01-27 15:00,12.74,39.82
2019-01-27 14:00,12.74,40.85
2019-01-27 13:00,12.75,40.56
2019-01-27 12:00,12.76,40.6
2019-01-27 11:00,12.77,38.47
2019-01-27 10:00,12.78,37.0
2019-01-27 09:00,12.81,37.56
2019-01-27 08:00,12.87,36.49
2019-01-27 07:00,12.72,38.72
2019-01-27 06:00,12.72,38.99
2019-01-27 05:00,12.72,38.43
2019-01-27 04:00,12.73,38.64
2019-01-27 03:00,12.73,39.53
2019-01-27 02:00,12.74,39.77
2019-01-27 01:00,12.74,39.56
2019-01-27 00:00,12.75,39.97
2019-01-26 23:00,12.76,39.97
2019-01-26 22:00,12.77,40.58
2019-01-26 21:00,12.79,41.16
2019-01-26 20:00,12.82,41.51
2019-01-26 19:00,12.91,41.28
2019-01-26 18:00,12.72,40.65
2019-01-26 17:00,12.73,41.36
2019-01-26 16:00,12.73,41.69
2019-01-26 15:00,12.73,41.43
2019-01-26 14:00,12.74,42.65
2019-01-26 13:00,12.74,42.72
2019-01-26 12:00,12.75,41.32
2019-01-26 11:00,12.76,39.12
2019-01-26 10:00,12.77,37.86
2019-01-26 09:00,12.78,36.65
2019-01-26 08:00,12.79,36.18
2019-01-26 07:00,12.84,36.27
2019-01-26 06:00,13.68,35.96
2019-01-26 05:00,12.72,35.53
2019-01-26 04:00,12.73,35.04
2019-01-26 03:00,12.73,34.66
2019-01-26 02:00,12.73,34.92
2019-01-26 01:00,12.74,34.76
2019-01-26 00:00,12.74,32.92
2019-01-25 23:00,12.75,31.08
2019-01-25 22:00,12.76,31.6
2019-01-25 21:00,12.76,31.93
2019-01-25 20:00,12.78,31.75
2019-01-25 19:00,12.81,32.44
2019-01-25 18:00,12.87,34.0
2019-01-25 17:00,12.72,31.43
2019-01-25 16:00,12.73,32.15
2019-01-25 15:00,12.73,32.22
2019-01-25 14:00,12.73,31.7
2019-01-25 13:00,12.74,32.81
2019-01-25 12:00,12.74,30.84
2019-01-25 11:00,12.74,30.11
2019-01-25 10:00,12.75,28.85
2019-01-25 09:00,12.76,27.7
2019-01-25 08:00,12.77,26.77
2019-01-25 07:00,12.79,26.01
2019-01-25 06:00,12.82,25.21
2019-01-25 05:00,12.92,25.3
2019-01-25 04:00,12.72,25.18
2019-01-25 03:00,12.73,25.28
2019-01-25 02:00,12.73,28.79
2019-01-25 01:00,12.73,27.98
2019-01-25 00:00,12.74,28.36
2019-01-24 23:00,12.74,28.88
2019-01-24 22:00,12.75,28.24
2019-01-24 21:00,12.75,28.12
2019-01-24 20:00,12.76,27.26
2019-01-24 19:00,12.77,28.82
2019-01-24 18:00,12.8,28.52
2019-01-24 17:00,12.84,27.52
2019-01-24 16:00,13.69,28.26
2019-01-24 15:00,12.72,29.03
2019-01-24 14:00,12.73,29.31
2019-01-24 13:00,12.73,30.29
2019-01-24 12:00,12.73,29.03
2019-01-24 11:00,12.74,30.34
2019-01-24 10:00,12.74,29.28
2019-01-24 09:00,12.75,28.9
2019-01-24 08:00,12.76,28.27
2019-01-24 07:00,12.77,28.3
